create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-05-11 00:00:00,BNBUSDT,472099.62000000,150577319.86803752,"","",3.0007887679444707,""
2022-05-11 00:05:00,BNBUSDT,471604.75000000,150540558.28775603,"","",2.9995268138801263,""
2022-05-11 00:10:00,BNBUSDT,471595.58000000,150429558.10840000,"","",3.0001583029919265,""
2022-05-11 00:15:00,BNBUSDT,470459.60000000,150090726.18800000,"","",2.961617114991348,""
2022-05-11 00:20:00,BNBUSDT,470182.00000000,150457584.18544460,"","",2.9744566079644614,""
2022-05-11 00:25:00,BNBUSDT,469633.08000000,151353349.02240000,"","",2.9991984610452067,""
2022-05-11 00:30:00,BNBUSDT,469729.36000000,151306129.22891500,"","",2.9942409214525676,""
2022-05-11 00:35:00,BNBUSDT,468956.51000000,150633520.57710000,"","",2.9788149092067537,""
2022-05-11 00:40:00,BNBUSDT,468959.09000000,150326522.69514600,"","",2.9905795944435574,""
2022-05-11 00:45:00,BNBUSDT,469207.15000000,150770333.50950000,"","",2.9740899697981242,""
2022-05-11 00:50:00,BNBUSDT,468159.02000000,149885791.84320000,"","",2.963685379004123,""
2022-05-11 00:55:00,BNBUSDT,467111.54000000,149671879.64680000,"","",2.9577464788732395,""
2022-05-11 01:00:00,BNBUSDT,466555.48000000,148933840.32560000,"","",2.9480088495575223,""
2022-05-11 01:05:00,BNBUSDT,466388.29000000,148983075.35760000,"","",2.937007874015748,""
2022-05-11 01:10:00,BNBUSDT,465745.69000000,147993201.59227803,"","",2.8917782622236063,""
2022-05-11 01:15:00,BNBUSDT,465885.64000000,147741669.43784900,"","",2.882234290147401,""
2022-05-11 01:20:00,BNBUSDT,466369.89000000,148063112.67720000,"","",2.8629778051787915,""
2022-05-11 01:25:00,BNBUSDT,466299.59000000,147999304.52408502,"","",2.8617447595561036,""
