create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-03-25 00:00:00,BNBUSDT,409992.62000000,169802223.93455228,"","",1.8000545553737044,""
2022-03-25 00:05:00,BNBUSDT,409923.34000000,169400780.56212300,"","",1.7901391794778496,""
2022-03-25 00:10:00,BNBUSDT,409860.05000000,169252656.57598075,"","",1.7839970969790437,""
2022-03-25 00:15:00,BNBUSDT,409559.75000000,169162075.09868228,"","",1.7765408634265545,""
2022-03-25 00:20:00,BNBUSDT,408084.45000000,167934642.62639636,"","",1.7491140390731486,""
2022-03-25 00:25:00,BNBUSDT,407941.96000000,167929307.83400000,"","",1.7429919259729656,""
2022-03-25 00:30:00,BNBUSDT,407673.63000000,167823595.51822683,"","",1.7535281799144131,""
2022-03-25 00:35:00,BNBUSDT,407696.16000000,167972685.50272366,"","",1.75330115654312,""
2022-03-25 00:40:00,BNBUSDT,407420.34000000,168032370.82620000,"","",1.7568874293012224,""
2022-03-25 00:45:00,BNBUSDT,407429.38000000,168213143.78841993,"","",1.7632903284838504,""
2022-03-25 00:50:00,BNBUSDT,407327.34000000,168084168.43343127,"","",1.7675611319717923,""
2022-03-25 00:55:00,BNBUSDT,407379.08000000,167856476.12320000,"","",1.7681597508473024,""
2022-03-25 01:00:00,BNBUSDT,407670.85000000,167882599.45942670,"","",1.764888848229805,""
2022-03-25 01:05:00,BNBUSDT,407634.01000000,167851456.29770000,"","",1.7652388797364085,""
2022-03-25 01:10:00,BNBUSDT,407663.76000000,168045397.45190248,"","",1.768829026937878,""
2022-03-25 01:15:00,BNBUSDT,407491.51000000,168139792.93398910,"","",1.7707111436950147,""
2022-03-25 01:20:00,BNBUSDT,407564.04000000,168272773.25077245,"","",1.7705699102070735,""
2022-03-25 01:25:00,BNBUSDT,407826.33000000,168349751.78627300,"","",1.7774205401433034,""
2022-03-25 01:30:00,BNBUSDT,408034.77000000,168677493.57030000,"","",1.7766455521894795,""
2022-03-25 01:35:00,BNBUSDT,407945.77000000,169188617.52813458,"","",1.771723122238586,""
2022-03-25 01:40:00,BNBUSDT,408080.88000000,169220630.45382443,"","",1.7768473359712893,""
2022-03-25 01:45:00,BNBUSDT,408121.30000000,169280587.33289954,"","",1.7764197757765117,""
2022-03-25 01:50:00,BNBUSDT,407950.02000000,169168946.82919090,"","",1.7782065417126056,""
2022-03-25 01:55:00,BNBUSDT,407972.86000000,169390278.37841200,"","",1.7759221875573499,""
2022-03-25 02:00:00,BNBUSDT,407675.24000000,169091459.29480000,"","",1.7805527499770453,""
2022-03-25 02:05:00,BNBUSDT,407105.64000000,168461606.51046765,"","",1.7921755900449996,""
2022-03-25 02:10:00,BNBUSDT,407035.83000000,168541989.70233223,"","",1.7916704973797921,""
2022-03-25 02:15:00,BNBUSDT,407053.15000000,168324355.57060713,"","",1.7894640234948604,""
2022-03-25 02:20:00,BNBUSDT,407067.19000000,168370868.30893946,"","",1.7910735604738728,""
2022-03-25 02:25:00,BNBUSDT,407344.58000000,168529881.66176242,"","",1.793036928164615,""
2022-03-25 02:30:00,BNBUSDT,407192.31000000,168597975.95550000,"","",1.7970215113072256,""
2022-03-25 02:35:00,BNBUSDT,407666.26000000,168659685.08720000,"","",1.8032907436345251,""
2022-03-25 02:40:00,BNBUSDT,407538.13000000,168436798.20470825,"","",1.8060388474638682,""
2022-03-25 02:45:00,BNBUSDT,407480.38000000,168264836.78948540,"","",1.8031445384332476,""
2022-03-25 02:50:00,BNBUSDT,407376.22000000,168110897.60385916,"","",1.801434087148373,""
2022-03-25 02:55:00,BNBUSDT,407343.99000000,168224764.45605153,"","",1.7994674501882288,""
2022-03-25 03:00:00,BNBUSDT,407138.97000000,168218765.77170560,"","",1.802352292566388,""
2022-03-25 03:05:00,BNBUSDT,408392.74000000,168668805.60153702,"","",1.8022068965517242,""
2022-03-25 03:10:00,BNBUSDT,408539.20000000,168606192.06601584,"","",1.799118619170033,""
2022-03-25 03:15:00,BNBUSDT,407672.52000000,168348177.94541365,"","",1.8019483503354472,""
2022-03-25 03:20:00,BNBUSDT,408140.93000000,168391317.72738412,"","",1.8038079470198676,""
2022-03-25 03:25:00,BNBUSDT,408054.11000000,168473300.39570000,"","",1.801636179795937,""
2022-03-25 03:30:00,BNBUSDT,407409.03000000,168361781.64750000,"","",1.8102956073303251,""
2022-03-25 03:35:00,BNBUSDT,407573.20000000,168420432.36769950,"","",1.8119240692959824,""
2022-03-25 03:40:00,BNBUSDT,407415.78000000,168554328.35386350,"","",1.8131908621960207,""
2022-03-25 03:45:00,BNBUSDT,407280.42000000,168376607.07870436,"","",1.81794682422452,""
2022-03-25 03:50:00,BNBUSDT,407121.36000000,168214403.52480000,"","",1.8189456190564122,""
2022-03-25 03:55:00,BNBUSDT,407131.50000000,168236315.67747867,"","",1.8202475521891741,""
2022-03-25 04:00:00,BNBUSDT,407261.03000000,168378351.52620143,"","",1.821676060242077,""
2022-03-25 04:05:00,BNBUSDT,406962.78000000,168265939.27028555,"","",1.781289968938425,""
2022-03-25 04:10:00,BNBUSDT,407434.87000000,168568703.12277640,"","",1.7831137943651665,""
2022-03-25 04:15:00,BNBUSDT,407451.25000000,168609849.24066850,"","",1.7811186254798026,""
2022-03-25 04:20:00,BNBUSDT,407556.79000000,168641052.84932542,"","",1.78312151412636,""
2022-03-25 04:25:00,BNBUSDT,407140.95000000,168754586.78414255,"","",1.7848251876258465,""
2022-03-25 04:30:00,BNBUSDT,407117.62000000,168898006.02527738,"","",1.7848714899844507,""
2022-03-25 04:35:00,BNBUSDT,407778.26000000,169036946.34068263,"","",1.7861778956028886,""
2022-03-25 04:40:00,BNBUSDT,409424.99000000,169731676.65387344,"","",1.808009530791789,""
2022-03-25 04:45:00,BNBUSDT,409522.75000000,169734646.09952283,"","",1.8088437242515791,""
2022-03-25 04:50:00,BNBUSDT,409609.66000000,169789221.85031990,"","",1.807811928283937,""
2022-03-25 04:55:00,BNBUSDT,409822.19000000,169895510.87372780,"","",1.8110185778347214,""
