create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-02-16 00:00:00,DOGEUSDT,618132161.00000000,93735075.31783445,"","",4.229833661241281,""
2022-02-16 00:05:00,DOGEUSDT,619674933.00000000,93626685.62697000,"","",4.207701907648422,""
2022-02-16 00:10:00,DOGEUSDT,619743517.00000000,93677219.75830194,"","",4.216081297914067,""
2022-02-16 00:15:00,DOGEUSDT,620629051.00000000,93839112.51120000,"","",4.225031155421044,""
2022-02-16 00:20:00,DOGEUSDT,624420596.00000000,94062718.58144000,"","",4.234341637010676,""
2022-02-16 00:25:00,DOGEUSDT,623975443.00000000,93752310.31075000,"","",4.27453795083438,""
2022-02-16 00:30:00,DOGEUSDT,624318727.00000000,93886323.77646308,"","",4.255269739192569,""
2022-02-16 00:35:00,DOGEUSDT,623892468.00000000,93966322.52180868,"","",4.24621414573312,""
2022-02-16 00:40:00,DOGEUSDT,624155693.00000000,93985364.25194000,"","",4.248664054150338,""
2022-02-16 00:45:00,DOGEUSDT,623608798.00000000,93891257.77699770,"","",4.246438746438747,""
2022-02-16 00:50:00,DOGEUSDT,622682123.00000000,93701205.86904000,"","",4.2567302549474055,""
2022-02-16 00:55:00,DOGEUSDT,622620376.00000000,93648330.75416000,"","",4.253965425057922,""
2022-02-16 01:00:00,DOGEUSDT,623287706.00000000,93761169.61358000,"","",4.263928571428571,""
2022-02-16 01:05:00,DOGEUSDT,622939673.00000000,93586083.43501554,"","",4.263844230082173,""
2022-02-16 01:10:00,DOGEUSDT,623018669.00000000,93634752.95228145,"","",4.250756901157613,""
2022-02-16 01:15:00,DOGEUSDT,622810203.00000000,93286853.97170328,"","",4.27579400681859,""
2022-02-16 01:20:00,DOGEUSDT,622398260.00000000,93210363.41760000,"","",4.277488789237668,""
2022-02-16 01:25:00,DOGEUSDT,623096738.00000000,93386841.69160830,"","",4.272515666965085,""
2022-02-16 01:30:00,DOGEUSDT,624043412.00000000,93658638.14620437,"","",4.279627640529896,""
