create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-10-15 00:00:00,DOGEUSDT,821993134.00000000,48177017.58374000,"","",3.4629388816644995,1.2236891894
2022-10-15 00:05:00,DOGEUSDT,821416536.00000000,48241793.15928000,"","",3.4776587405278288,1.4655756645
2022-10-15 00:10:00,DOGEUSDT,820752573.00000000,48243836.24094000,"","",3.4743991640543364,1.0077878320
2022-10-15 00:15:00,DOGEUSDT,820652114.00000000,48237931.26092000,"","",3.45504158004158,1.0771062125
2022-10-15 00:20:00,DOGEUSDT,821598381.00000000,48229837.88073345,"","",3.4643414888079125,0.5942650663
2022-10-15 00:25:00,DOGEUSDT,822652117.00000000,48246555.84392686,"","",3.46552172781681,0.5854443100
2022-10-15 00:30:00,DOGEUSDT,822840883.00000000,48308988.24093000,"","",3.4717374316228184,1.9132719460
2022-10-15 00:35:00,DOGEUSDT,822189321.00000000,48137992.57003455,"","",3.4851019341348666,0.5899614809
2022-10-15 00:40:00,DOGEUSDT,823463026.00000000,48213760.17230000,"","",3.481858522578961,0.8085729275
2022-10-15 00:45:00,DOGEUSDT,823634969.00000000,48258930.75732878,"","",3.4765380604796663,1.7733855924
2022-10-15 00:50:00,DOGEUSDT,823919604.00000000,48292424.46684012,"","",3.4698231009365244,0.8658427849
2022-10-15 00:55:00,DOGEUSDT,823850453.00000000,48351783.08657000,"","",3.470221066319896,2.3279416260
2022-10-15 01:00:00,DOGEUSDT,824014818.00000000,48328469.07570000,"","",3.4673941283450245,0.7852082823
2022-10-15 01:05:00,DOGEUSDT,824805108.00000000,48339575.66193516,"","",3.461378952825298,0.7668159123
2022-10-15 01:10:00,DOGEUSDT,825016638.00000000,48301358.08701696,"","",3.456381050996635,0.3856368734
2022-10-15 01:15:00,DOGEUSDT,824610125.00000000,48247938.41375000,"","",3.4593264248704663,0.4200941220
2022-10-15 01:20:00,DOGEUSDT,824364441.00000000,48297336.27606576,"","",3.459844559585492,0.8757827967
2022-10-15 01:25:00,DOGEUSDT,824096516.00000000,48316778.73308000,"","",3.4512794003618508,0.5859946584
2022-10-15 01:30:00,DOGEUSDT,823318222.00000000,48253380.14862924,"","",3.4575569358178053,0.1777346075
2022-10-15 01:35:00,DOGEUSDT,823135754.00000000,48318068.75980000,"","",3.462555066079295,0.9152231865
2022-10-15 01:40:00,DOGEUSDT,824838135.00000000,48380179.69601025,"","",3.447456751871934,1.3006764326
2022-10-15 01:45:00,DOGEUSDT,824944789.00000000,48442968.86211452,"","",3.4442724458204332,0.9052660416
2022-10-15 01:50:00,DOGEUSDT,824942787.00000000,48460150.34955255,"","",3.446594427244582,1.8188910171
2022-10-15 01:55:00,DOGEUSDT,824540252.00000000,48437402.72327448,"","",3.4489164086687305,0.5990222529
2022-10-15 02:00:00,DOGEUSDT,824673534.00000000,48397071.40532556,"","",3.448516129032258,1.1819967873
2022-10-15 02:05:00,DOGEUSDT,825311826.00000000,48404538.59490000,"","",3.450555125225923,0.4621805914
2022-10-15 02:10:00,DOGEUSDT,825024415.00000000,48346430.71900000,"","",3.4447884416924666,0.4577337707
2022-10-15 02:15:00,DOGEUSDT,825514636.00000000,48471272.33866948,"","",3.42,0.8669715257
2022-10-15 02:20:00,DOGEUSDT,825598446.00000000,48444713.29392180,"","",3.4208771479866633,0.8117257408
2022-10-15 02:25:00,DOGEUSDT,826121707.00000000,48584217.58867000,"","",3.422227926078029,3.0226946817
2022-10-15 02:30:00,DOGEUSDT,826648330.00000000,48658273.19825960,"","",3.426225301513985,1.3401048241
2022-10-15 02:35:00,DOGEUSDT,826027501.00000000,48641323.25948584,"","",3.441040164778579,0.8448431505
2022-10-15 02:40:00,DOGEUSDT,827172279.00000000,48771004.00279248,"","",3.4140404816807584,1.9827288722
2022-10-15 02:45:00,DOGEUSDT,825202523.00000000,48591943.29052701,"","",3.424646983311938,0.4102616876
2022-10-15 02:50:00,DOGEUSDT,825303838.00000000,48530638.69529568,"","",3.4337535374324673,0.6362642771
2022-10-15 02:55:00,DOGEUSDT,825264270.00000000,48606142.63725090,"","",3.4307375995887948,3.0609420498
2022-10-15 03:00:00,DOGEUSDT,825264253.00000000,48599811.85917000,"","",3.4308483290488434,1.5021742157
2022-10-15 03:05:00,DOGEUSDT,825547658.00000000,48632896.95610788,"","",3.4253080082135523,0.8087225390
2022-10-15 03:10:00,DOGEUSDT,825272983.00000000,48567603.89509405,"","",3.4346707818930042,0.7489303317
2022-10-15 03:15:00,DOGEUSDT,824880541.00000000,48563909.73636367,"","",3.432904884318766,4.5602220445
2022-10-15 03:20:00,DOGEUSDT,825140660.00000000,48559527.84100000,"","",3.4273240883410376,0.6917883193
