create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-01-20 00:00:00,ETHUSDT,465207.05700000,1434653129.37799480,"","",2.5112921609185697,""
2022-01-20 00:05:00,ETHUSDT,465156.39600000,1436019796.11484600,"","",2.5060175054704596,""
2022-01-20 00:10:00,ETHUSDT,464897.97600000,1438265947.36275980,"","",2.5114622840286556,""
2022-01-20 00:15:00,ETHUSDT,463663.83100000,1438762498.81351110,"","",2.512917933130699,""
2022-01-20 00:20:00,ETHUSDT,462784.06100000,1440077557.49797000,"","",2.5164468121089127,""
2022-01-20 00:25:00,ETHUSDT,462901.55500000,1440007649.44859150,"","",2.511777121148164,""
2022-01-20 00:30:00,ETHUSDT,462988.37100000,1439592891.36885000,"","",2.5012620950778293,""
2022-01-20 00:35:00,ETHUSDT,462885.73300000,1444056503.05290870,"","",2.5064967937900775,""
2022-01-20 00:40:00,ETHUSDT,462749.26100000,1441161432.50654530,"","",2.4980237154150196,""
2022-01-20 00:45:00,ETHUSDT,463049.34500000,1441106802.00245000,"","",2.495903189209631,""
2022-01-20 00:50:00,ETHUSDT,462970.17500000,1441874313.02000000,"","",2.4894624376754515,""
2022-01-20 00:55:00,ETHUSDT,463005.77000000,1442656528.45450000,"","",2.488772517804776,""
2022-01-20 01:00:00,ETHUSDT,463182.03200000,1441861498.26438450,"","",2.4919304129113393,""
2022-01-20 01:05:00,ETHUSDT,463408.22300000,1441866881.37112000,"","",2.487152661533311,""
2022-01-20 01:10:00,ETHUSDT,463326.21800000,1444512149.85860000,"","",2.4918067138845816,""
2022-01-20 01:15:00,ETHUSDT,463867.77500000,1441970606.07094720,"","",2.491493462956755,""
2022-01-20 01:20:00,ETHUSDT,463768.77400000,1440906392.37930000,"","",2.489866845322837,""
2022-01-20 01:25:00,ETHUSDT,464000.61300000,1438472391.05504660,"","",2.4888423696880886,""
2022-01-20 01:30:00,ETHUSDT,464089.12700000,1437576402.46901000,"","",2.4833465669271595,""
2022-01-20 01:35:00,ETHUSDT,464021.01800000,1436131130.07946000,"","",2.4882747068676716,""
2022-01-20 01:40:00,ETHUSDT,463377.46500000,1436351779.00159200,"","",2.4884489830082868,""
2022-01-20 01:45:00,ETHUSDT,463198.17200000,1439857026.05171730,"","",2.4979207796026377,""
2022-01-20 01:50:00,ETHUSDT,463419.62000000,1438271920.97224300,"","",2.492601131838189,""
2022-01-20 01:55:00,ETHUSDT,463306.77200000,1441069383.62880000,"","",2.497816777227307,""
2022-01-20 02:00:00,ETHUSDT,463480.28900000,1442536051.48360000,"","",2.49394460042744,""
2022-01-20 02:05:00,ETHUSDT,465075.37000000,1452807091.55970000,"","",2.4856987311026426,""
2022-01-20 02:10:00,ETHUSDT,465566.11300000,1453976160.06108500,"","",2.4662956348382274,""
2022-01-20 02:15:00,ETHUSDT,465972.86800000,1454570903.09784170,"","",2.4593844496913966,""
2022-01-20 02:20:00,ETHUSDT,465034.52000000,1448940606.38040000,"","",2.4631596415532693,""
2022-01-20 02:25:00,ETHUSDT,465118.53600000,1450760528.00832000,"","",2.46185404666197,""
2022-01-20 02:30:00,ETHUSDT,465078.86900000,1451673927.75315000,"","",2.4665476882211337,""
2022-01-20 02:35:00,ETHUSDT,465470.12200000,1455054946.67078000,"","",2.4692716551781415,""
2022-01-20 02:40:00,ETHUSDT,465879.49500000,1456860766.11690600,"","",2.468653989869634,""
2022-01-20 02:45:00,ETHUSDT,465579.62600000,1454824592.13976000,"","",2.4594985934138673,""
2022-01-20 02:50:00,ETHUSDT,465303.90900000,1452876995.85446700,"","",2.4578801538397914,""
2022-01-20 02:55:00,ETHUSDT,465447.05200000,1453916631.97631290,"","",2.4573329476424646,""
2022-01-20 03:00:00,ETHUSDT,465391.27900000,1453077228.68333000,"","",2.4521090174411415,""
2022-01-20 03:05:00,ETHUSDT,465262.60500000,1454936649.97365000,"","",2.4546017333883614,""
2022-01-20 03:10:00,ETHUSDT,467419.85700000,1460469159.72625020,"","",2.450426680958074,""
2022-01-20 03:15:00,ETHUSDT,467347.55500000,1459741394.14030000,"","",2.4496104859651293,""
2022-01-20 03:20:00,ETHUSDT,467529.12800000,1459009424.71166280,"","",2.4483128012854847,""
2022-01-20 03:25:00,ETHUSDT,467590.56000000,1459943977.77120000,"","",2.444860505308205,""
2022-01-20 03:30:00,ETHUSDT,467523.13600000,1457975574.84736000,"","",2.4431514453719316,""
2022-01-20 03:35:00,ETHUSDT,467245.42700000,1457020759.92264000,"","",2.441954188427849,""
2022-01-20 03:40:00,ETHUSDT,467316.02300000,1456904433.30480000,"","",2.4376565258447265,""
2022-01-20 03:45:00,ETHUSDT,467371.82900000,1458295343.30964100,"","",2.437399975378555,""
2022-01-20 03:50:00,ETHUSDT,467723.04000000,1461710714.71165660,"","",2.4380127994748935,""
2022-01-20 03:55:00,ETHUSDT,467996.26400000,1463096720.14320000,"","",2.432154840821671,""
2022-01-20 04:00:00,ETHUSDT,468112.59200000,1462508146.87237880,"","",2.437630662020906,""
2022-01-20 04:05:00,ETHUSDT,468381.40900000,1466608818.16648030,"","",2.443677310648091,""
2022-01-20 04:10:00,ETHUSDT,468994.70800000,1468896115.40308000,"","",2.4493147302136067,""
2022-01-20 04:15:00,ETHUSDT,469034.01100000,1466631829.67612000,"","",2.4420236336779912,""
2022-01-20 04:20:00,ETHUSDT,468970.94600000,1464750385.34236430,"","",2.444175156095958,""
