create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2023-06-20 00:00:00,ETHUSDT,762236.13900000,1323500353.29053740,1.623091558773029,1.0893881538,1.7605743717808646,1.9243416982
2023-06-20 00:05:00,ETHUSDT,762206.98300000,1322078500.29282000,1.629800307219662,1.0895976958,1.763509078976154,0.2894655431
2023-06-20 00:10:00,ETHUSDT,761778.21700000,1321264643.67986510,1.6292902985768765,1.0890706674,1.7626615874601885,0.5991568040
2023-06-20 00:15:00,ETHUSDT,761891.23200000,1321622244.50112000,1.6228664192949906,1.0892402919,1.7576569559121358,0.9949573796
2023-06-20 00:20:00,ETHUSDT,761874.71000000,1322261960.69804550,1.624442586399108,1.0895620224,1.7568957456755494,0.9000609196
2023-06-20 00:25:00,ETHUSDT,761548.70800000,1323528611.32171000,1.616369710467706,1.0883391345,1.7524743201473665,1.5202401709
2023-06-20 00:30:00,ETHUSDT,762730.85100000,1326030466.38903000,1.6184332652682383,1.0887787442,1.7542364947102331,1.1717706320
2023-06-20 00:35:00,ETHUSDT,761563.35400000,1321738894.66824000,1.6187824795842614,1.0891086065,1.7532273152478952,0.5584753079
2023-06-20 00:40:00,ETHUSDT,761695.66800000,1323735667.50384000,1.6174888724035608,1.0889677384,1.752921744008477,1.3429136055
2023-06-20 00:45:00,ETHUSDT,762138.50500000,1324108953.04680000,1.6153846153846154,1.0892608922,1.7503967142723793,0.7967105099
2023-06-20 00:50:00,ETHUSDT,761666.55500000,1325155089.05455000,1.6175230505490432,1.0900942778,1.7515553067064826,1.9478150453
2023-06-20 00:55:00,ETHUSDT,761683.69700000,1325785613.97875900,1.6184631062114967,1.0903453470,1.7530553223248437,1.4218907910
2023-06-20 01:00:00,ETHUSDT,761563.89600000,1326390166.24291130,1.6212762002137844,1.0878892076,1.759045179028932,1.7435342478
2023-06-20 01:05:00,ETHUSDT,763035.73000000,1329753352.88996200,1.6241003018342233,1.0864373059,1.7602746138243095,0.7235067419
2023-06-20 01:10:00,ETHUSDT,764007.85300000,1331505246.12987000,1.6200899689282566,1.0863843320,1.7520702322395865,1.1987609985
2023-06-20 01:15:00,ETHUSDT,765290.19900000,1337842061.38185000,1.6076809316942415,1.0862547544,1.7431651547160432,1.6548092864
2023-06-20 01:20:00,ETHUSDT,764088.67900000,1331734810.58435900,1.61590571640683,1.0859928254,1.7432150962166195,0.6115896427
2023-06-20 01:25:00,ETHUSDT,764476.37400000,1331610816.81564000,1.6213966896038683,1.0861862075,1.7456072150520914,0.5626093753
2023-06-20 01:30:00,ETHUSDT,763172.76000000,1327233441.79953050,1.6131187085401493,1.0872142311,1.7358151078020785,0.6054687649
2023-06-20 01:35:00,ETHUSDT,762458.09000000,1324900549.25030000,1.6185073238781678,1.0884792104,1.735778791546411,0.5368257489
2023-06-20 01:40:00,ETHUSDT,761675.80300000,1323122270.90736000,1.61198606271777,1.0911375213,1.7280840383006415,0.6216663116
2023-06-20 01:45:00,ETHUSDT,761859.77800000,1322283830.69680000,1.6110183639398998,1.0911530285,1.7258413758970552,0.7840799819
2023-06-20 01:50:00,ETHUSDT,761265.32500000,1319816648.71277980,1.6116959606733756,1.0901388418,1.722666749050017,0.5452344003
2023-06-20 01:55:00,ETHUSDT,761035.09200000,1319402994.96652150,1.6098001947058551,1.0895313866,1.7205446461652465,0.8363728226
2023-06-20 02:00:00,ETHUSDT,761755.94300000,1320382046.23962000,1.6084840055632823,1.0891241787,1.71784347611406,0.5891951782
2023-06-20 02:05:00,ETHUSDT,761085.98900000,1319096492.89147330,1.6183053371178633,1.0876471936,1.7264314453729495,0.8264134776
2023-06-20 02:10:00,ETHUSDT,761243.60500000,1319120980.92425000,1.6174540377007214,1.0874016796,1.725376091128583,0.7971445422
2023-06-20 02:15:00,ETHUSDT,760964.33600000,1319791359.42185850,1.61816319880836,1.0871224304,1.727207999257035,1.9740319643
2023-06-20 02:20:00,ETHUSDT,762446.93000000,1322680530.19700120,1.61922056153094,1.0873944228,1.7294467505111208,1.9408919631
2023-06-20 02:25:00,ETHUSDT,762260.62700000,1321462645.57347000,1.6262371615312792,1.0865071979,1.73677347242921,0.5766596936
2023-06-20 02:30:00,ETHUSDT,762032.79200000,1320037885.80973270,1.627292668128996,1.0876192720,1.7351363086561424,0.4772158366
2023-06-20 02:35:00,ETHUSDT,761033.52300000,1320123652.08600690,1.6226590887915773,1.0879326554,1.7322617609712285,2.7613861796
2023-06-20 02:40:00,ETHUSDT,761223.92900000,1320380966.04695000,1.6181598400669488,1.0877366462,1.7289393143104461,1.2064445253
2023-06-20 02:45:00,ETHUSDT,761277.06400000,1320808093.26936000,1.620739430061464,1.0874458568,1.7300566055244517,1.2014609703
2023-06-20 02:50:00,ETHUSDT,761831.77900000,1322465992.98506880,1.618708717089962,1.0870270051,1.7293946701292278,2.0626360604
2023-06-20 02:55:00,ETHUSDT,761511.85700000,1321169766.06501000,1.6225668249976717,1.0867723658,1.732986884434546,0.4167812063
2023-06-20 03:00:00,ETHUSDT,761681.91600000,1321291644.86031200,1.6207474286778052,1.0874147022,1.7295618859296793,0.6184747773
2023-06-20 03:05:00,ETHUSDT,761789.36800000,1322003872.47516230,1.6199116073505466,1.0868247845,1.730416241772504,1.6913882507
2023-06-20 03:10:00,ETHUSDT,762822.61000000,1323390433.18460000,1.6226195464915956,1.0864963345,1.7331375579598145,1.2329082075
2023-06-20 03:15:00,ETHUSDT,763056.58100000,1323819231.81109000,1.6227829244448582,1.0862681035,1.7331891223733005,1.2993111885
2023-06-20 03:20:00,ETHUSDT,763146.52000000,1323995962.46379300,1.6220567705909725,1.0899914854,1.7326249459442762,1.4027036277
