create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2023-04-28 00:00:00,ETHUSDT,746261.60200000,1423791681.27707150,1.2140485829959513,1.1619253809,1.2658146649560842,2.0471796810
2023-04-28 00:05:00,ETHUSDT,746392.82000000,1424528016.61100000,1.2172908560311284,1.1637375938,1.2686449255684202,1.1768492950
2023-04-28 00:10:00,ETHUSDT,744710.56500000,1421953652.38520620,1.218145700733774,1.1623127436,1.2721925662317122,1.2012338615
2023-04-28 00:15:00,ETHUSDT,748462.42600000,1426240604.24651240,1.2214830439720916,1.1618206429,1.2730280212319467,0.6646711740
2023-04-28 00:20:00,ETHUSDT,744970.98800000,1419236779.52892000,1.2136020354589878,1.1601844666,1.2646957548329971,0.9924576743
2023-04-28 00:25:00,ETHUSDT,749391.76900000,1426504594.59702440,1.2134432056875102,1.1600129868,1.2639482868800078,0.9748653682
2023-04-28 00:30:00,ETHUSDT,744766.19600000,1418005046.53616000,1.2094354838709678,1.1648590301,1.2593654996567618,0.7299302983
2023-04-28 00:35:00,ETHUSDT,744924.12600000,1421027551.62728050,1.2041005025125628,1.1651741706,1.253819639670472,1.7870858988
2023-04-28 00:40:00,ETHUSDT,744826.28700000,1420286901.89169000,1.2093388662825832,1.1690231094,1.2565596240454278,0.8570823490
2023-04-28 00:45:00,ETHUSDT,744533.62400000,1417186360.63081400,1.2093641711660892,1.1696469883,1.2564328343606301,0.7894669649
2023-04-28 00:50:00,ETHUSDT,745236.48600000,1421747263.26108000,1.2032693389027231,1.1692309121,1.252851107475152,2.1452181178
2023-04-28 00:55:00,ETHUSDT,745359.40300000,1422591332.06243470,1.2042898457583548,1.1695036696,1.2540763522749463,1.7769921061
2023-04-28 01:00:00,ETHUSDT,745012.27100000,1425305326.01823000,1.2062220791242404,1.1689813122,1.2594981727208066,1.6821875668
2023-04-28 01:05:00,ETHUSDT,748681.36000000,1430949644.16596250,1.2107489625720156,1.1647588942,1.2635854891757892,0.9889716713
2023-04-28 01:10:00,ETHUSDT,748974.23300000,1431064634.89488550,1.2138653768641676,1.1637036195,1.2641564936020002,0.6157823328
2023-04-28 01:15:00,ETHUSDT,749002.30000000,1428759337.36500000,1.2102467098643699,1.1646928217,1.2606843883095902,0.5562861883
2023-04-28 01:20:00,ETHUSDT,748658.50900000,1428128527.72388170,1.2121883433358842,1.1636439949,1.2634066310788972,0.5872412062
2023-04-28 01:25:00,ETHUSDT,753103.24800000,1435060832.16144000,1.2114076399790685,1.1633475372,1.262534563339614,0.8492999660
2023-04-28 01:30:00,ETHUSDT,748731.91500000,1427530365.30841040,1.2099172225347585,1.1627621224,1.260550996483001,1.5289135837
