create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-11-13 00:00:00,ETHUSDT,969624.73500000,1218071680.84905000,"","",1.4824274293072919,0.9800491438
2022-11-13 00:05:00,ETHUSDT,969875.60600000,1218648698.93900000,"","",1.4766425114313981,0.7799460076
2022-11-13 00:10:00,ETHUSDT,969776.88100000,1219397450.16940000,"","",1.4743490452663908,0.8578790911
2022-11-13 00:15:00,ETHUSDT,969751.45700000,1219559432.32320000,"","",1.4746423232970318,1.0512033338
2022-11-13 00:20:00,ETHUSDT,968919.00800000,1219985301.35296000,"","",1.4824436885663015,1.3043821646
2022-11-13 00:25:00,ETHUSDT,967244.04500000,1221948419.36985000,"","",1.4856843011678595,1.2198318829
2022-11-13 00:30:00,ETHUSDT,966171.13600000,1219689819.42127630,"","",1.477253241881899,0.5709595846
2022-11-13 00:35:00,ETHUSDT,964768.61500000,1218588399.65636660,"","",1.480216408268734,1.3007769858
2022-11-13 00:40:00,ETHUSDT,965292.49900000,1218767007.46733380,"","",1.4771347197592564,0.9321547945
2022-11-13 00:45:00,ETHUSDT,965546.62700000,1220190238.93871000,"","",1.473859188160223,1.1886762856
2022-11-13 00:50:00,ETHUSDT,965847.28100000,1218406686.50869000,"","",1.4744995041942486,0.7469782986
2022-11-13 00:55:00,ETHUSDT,965620.16600000,1217038688.62142000,"","",1.472449799196787,0.5698811847
2022-11-13 01:00:00,ETHUSDT,965727.52300000,1216478674.34695000,"","",1.4731358474394687,0.5914015545
2022-11-13 01:05:00,ETHUSDT,967231.87900000,1220820733.03622000,"","",1.4687841694002186,1.6188858312
2022-11-13 01:10:00,ETHUSDT,967599.30900000,1222785767.39094000,"","",1.4724247522901477,1.8805374079
2022-11-13 01:15:00,ETHUSDT,967551.87200000,1220731170.34624000,"","",1.4696480508044933,0.7838158827
2022-11-13 01:20:00,ETHUSDT,967833.30400000,1223012232.93264000,"","",1.4719619932207009,1.5443299277
2022-11-13 01:25:00,ETHUSDT,967614.17400000,1221380698.63361550,"","",1.4710633647002374,0.7119876464
2022-11-13 01:30:00,ETHUSDT,967171.60300000,1219980588.30817000,"","",1.47224,0.6997403334
2022-11-13 01:35:00,ETHUSDT,967565.37900000,1222073776.29216000,"","",1.4762082777036047,1.4041400209
2022-11-13 01:40:00,ETHUSDT,967390.65800000,1222298096.38300000,"","",1.4737235234487542,1.0461774627
2022-11-13 01:45:00,ETHUSDT,967486.26400000,1224609780.28924230,"","",1.4754973961810656,1.9750098137
2022-11-13 01:50:00,ETHUSDT,966933.65700000,1220738698.01222160,"","",1.4828939235131287,1.0135012380
2022-11-13 01:55:00,ETHUSDT,967478.75500000,1221295138.99233940,"","",1.4842574683000216,0.7765687893
2022-11-13 02:00:00,ETHUSDT,967784.30900000,1222679340.30442000,"","",1.4832984265077063,0.9336574287
2022-11-13 02:05:00,ETHUSDT,969025.68800000,1226314883.27884770,"","",1.4803001876172608,1.3677848262
2022-11-13 02:10:00,ETHUSDT,968903.19500000,1225991968.76130000,"","",1.4814219076725108,0.7178191691
2022-11-13 02:15:00,ETHUSDT,969300.61900000,1224168523.75986000,"","",1.4804318127025797,0.6556702616
2022-11-13 02:20:00,ETHUSDT,967801.33900000,1222212229.72563840,"","",1.4816254322245155,0.6714502463
2022-11-13 02:25:00,ETHUSDT,967817.47000000,1222924476.91730000,"","",1.4848509245095671,0.9669470559
2022-11-13 02:30:00,ETHUSDT,967579.73300000,1224714047.04475000,"","",1.4832108566217883,2.0356307969
2022-11-13 02:35:00,ETHUSDT,967874.63000000,1223499998.52930000,"","",1.48120764017252,0.6312472971
2022-11-13 02:40:00,ETHUSDT,968125.38200000,1224097736.81521400,"","",1.482992467901466,0.8130609127
2022-11-13 02:45:00,ETHUSDT,968661.47400000,1227332834.01696000,"","",1.482600659005063,2.5495570229
2022-11-13 02:50:00,ETHUSDT,968722.62600000,1225659145.14164350,"","",1.4830792315318453,0.5169137814
2022-11-13 02:55:00,ETHUSDT,969393.60600000,1225730357.23458000,"","",1.4846778734014316,0.5370201371
2022-11-13 03:00:00,ETHUSDT,969078.56000000,1228122949.87360000,"","",1.4864248537854805,1.5590466925
2022-11-13 03:05:00,ETHUSDT,968703.62200000,1229491317.91528600,"","",1.4911566840277777,1.3368106969
2022-11-13 03:10:00,ETHUSDT,968190.37000000,1227365250.14530000,"","",1.496154995788158,0.9094247841
2022-11-13 03:15:00,ETHUSDT,967283.59200000,1225006632.25248000,"","",1.495221805940164,0.5627698960
2022-11-13 03:20:00,ETHUSDT,968392.23500000,1225119182.86194730,"","",1.4899179906352342,0.8471607929
2022-11-13 03:25:00,ETHUSDT,968580.86000000,1225041700.11080000,"","",1.486711547300403,0.9782019636
2022-11-13 03:30:00,ETHUSDT,968831.04900000,1225940172.92209980,"","",1.4865332144690278,1.0759385947
2022-11-13 03:35:00,ETHUSDT,969181.81800000,1228825627.04220000,"","",1.4906793647358025,1.5892897355
2022-11-13 03:40:00,ETHUSDT,969974.86500000,1230364617.50925000,"","",1.4876316500135025,1.2700743278
2022-11-13 03:45:00,ETHUSDT,971415.26700000,1233794530.61670000,"","",1.48308280803836,1.3139467782
2022-11-13 03:50:00,ETHUSDT,968985.68800000,1230382631.11590460,"","",1.4767554219454584,0.9728112647
2022-11-13 03:55:00,ETHUSDT,970578.41000000,1233107930.28616050,"","",1.4731712541501554,1.7301742326
2022-11-13 04:00:00,ETHUSDT,974524.01100000,1239118991.75759270,"","",1.4697338504747894,1.7162342888
2022-11-13 04:05:00,ETHUSDT,977681.07700000,1244226269.02251000,"","",1.4687958982027933,1.1170553208
2022-11-13 04:10:00,ETHUSDT,978326.19200000,1243856847.75890370,"","",1.4641820070863414,0.7407787777
2022-11-13 04:15:00,ETHUSDT,978258.03200000,1242240961.93520000,"","",1.4605892990107436,0.3417843092
2022-11-13 04:20:00,ETHUSDT,978125.41800000,1241436780.52560000,"","",1.4540967947357248,0.5984091249
2022-11-13 04:25:00,ETHUSDT,978413.95700000,1242204143.94677000,"","",1.4562274368231047,1.9470591055
2022-11-13 04:30:00,ETHUSDT,978510.02300000,1241448236.69717650,"","",1.454805780193557,0.4770799606
2022-11-13 04:35:00,ETHUSDT,978505.68300000,1240623440.01400300,"","",1.4538324987414886,0.4922726726
2022-11-13 04:40:00,ETHUSDT,977736.34700000,1238034817.29994870,"","",1.4546249668698648,0.3907713647
2022-11-13 04:45:00,ETHUSDT,977235.20500000,1237059120.02272900,"","",1.4642999707267743,0.7168228388
2022-11-13 04:50:00,ETHUSDT,976158.96900000,1235690354.08803000,"","",1.4685826918466824,0.9411340584
2022-11-13 04:55:00,ETHUSDT,975877.91100000,1234895426.13762000,"","",1.4703515177357886,0.6924831071
2022-11-13 05:00:00,ETHUSDT,976816.70400000,1236669483.59808000,"","",1.4690743599297387,1.7974309177
2022-11-13 05:05:00,ETHUSDT,977098.06800000,1237774759.09727290,"","",1.4712022367194781,1.1252472405
2022-11-13 05:10:00,ETHUSDT,976663.28900000,1236748722.86070000,"","",1.4721054032472718,0.9599782558
2022-11-13 05:15:00,ETHUSDT,976644.34800000,1237496286.90732000,"","",1.4746178021626803,0.9953255129
2022-11-13 05:20:00,ETHUSDT,976396.96600000,1236411530.91769580,"","",1.4760864933958244,1.0235149130
2022-11-13 05:25:00,ETHUSDT,975144.58900000,1235088882.08973000,"","",1.4739796732826052,0.6540922645
2022-11-13 05:30:00,ETHUSDT,976059.22800000,1235349361.91820000,"","",1.4716755637001036,0.7935191954
2022-11-13 05:35:00,ETHUSDT,976665.35700000,1236936907.98693000,"","",1.4740717114531006,0.8917088157
