,timestamp,extracted_value,query
0,1675728000,100,Dogecoin
1,1675731600,48,Dogecoin
2,1675735200,59,Dogecoin
3,1675738800,49,Dogecoin
4,1675742400,73,Dogecoin
5,1675746000,85,Dogecoin
6,1675749600,42,Dogecoin
7,1675753200,29,Dogecoin
8,1675756800,55,Dogecoin
9,1675760400,41,Dogecoin
10,1675764000,51,Dogecoin
11,1675767600,52,Dogecoin
12,1675771200,56,Dogecoin
13,1675774800,53,Dogecoin
14,1675778400,54,Dogecoin
15,1675782000,67,Dogecoin
16,1675785600,72,Dogecoin
17,1675789200,59,Dogecoin
18,1675792800,67,Dogecoin
19,1675796400,61,Dogecoin
20,1675800000,66,Dogecoin
21,1675803600,70,Dogecoin
22,1675807200,59,Dogecoin
23,1675810800,81,Dogecoin
24,1675814400,76,Dogecoin
25,1675818000,86,Dogecoin
26,1675821600,47,Dogecoin
27,1675825200,56,Dogecoin
28,1675828800,50,Dogecoin
29,1675832400,50,Dogecoin
30,1675836000,51,Dogecoin
31,1675839600,63,Dogecoin
32,1675843200,78,Dogecoin
33,1675846800,46,Dogecoin
34,1675850400,55,Dogecoin
35,1675854000,62,Dogecoin
36,1675857600,50,Dogecoin
37,1675861200,49,Dogecoin
38,1675864800,64,Dogecoin
39,1675868400,60,Dogecoin
40,1675872000,63,Dogecoin
41,1675875600,62,Dogecoin
42,1675879200,56,Dogecoin
43,1675882800,66,Dogecoin
44,1675886400,66,Dogecoin
45,1675890000,90,Dogecoin
46,1675893600,47,Dogecoin
47,1675897200,42,Dogecoin
48,1675900800,38,Dogecoin
49,1675904400,55,Dogecoin
50,1675908000,54,Dogecoin
51,1675911600,86,Dogecoin
52,1675915200,82,Dogecoin
53,1675918800,56,Dogecoin
54,1675922400,52,Dogecoin
55,1675926000,52,Dogecoin
56,1675929600,64,Dogecoin
57,1675933200,34,Dogecoin
58,1675936800,41,Dogecoin
59,1675940400,47,Dogecoin
60,1675944000,63,Dogecoin
61,1675947600,51,Dogecoin
62,1675951200,51,Dogecoin
63,1675954800,67,Dogecoin
64,1675958400,34,Dogecoin
65,1675962000,53,Dogecoin
66,1675965600,46,Dogecoin
67,1675969200,54,Dogecoin
68,1675972800,76,Dogecoin
69,1675976400,73,Dogecoin
70,1675980000,69,Dogecoin
71,1675983600,74,Dogecoin
72,1675987200,39,Dogecoin
73,1675990800,40,Dogecoin
74,1675994400,62,Dogecoin
75,1675998000,35,Dogecoin
76,1676001600,56,Dogecoin
77,1676005200,55,Dogecoin
78,1676008800,49,Dogecoin
79,1676012400,0,Dogecoin
80,1676016000,35,Dogecoin
81,1676019600,38,Dogecoin
82,1676023200,50,Dogecoin
83,1676026800,51,Dogecoin
84,1676030400,46,Dogecoin
85,1676034000,51,Dogecoin
86,1676037600,46,Dogecoin
87,1676041200,49,Dogecoin
88,1676044800,78,Dogecoin
89,1676048400,57,Dogecoin
90,1676052000,47,Dogecoin
91,1676055600,48,Dogecoin
92,1676059200,62,Dogecoin
93,1676062800,60,Dogecoin
94,1676066400,33,Dogecoin
95,1676070000,33,Dogecoin
96,1676073600,83,Dogecoin
97,1676077200,54,Dogecoin
98,1676080800,43,Dogecoin
99,1676084400,49,Dogecoin
100,1676088000,62,Dogecoin
101,1676091600,82,Dogecoin
102,1676095200,42,Dogecoin
103,1676098800,47,Dogecoin
104,1676102400,37,Dogecoin
105,1676106000,38,Dogecoin
106,1676109600,51,Dogecoin
107,1676113200,40,Dogecoin
108,1676116800,74,Dogecoin
109,1676120400,30,Dogecoin
110,1676124000,51,Dogecoin
111,1676127600,47,Dogecoin
112,1676131200,57,Dogecoin
113,1676134800,40,Dogecoin
114,1676138400,56,Dogecoin
115,1676142000,57,Dogecoin
116,1676145600,42,Dogecoin
117,1676149200,46,Dogecoin
118,1676152800,46,Dogecoin
119,1676156400,53,Dogecoin
120,1676160000,0,Dogecoin
121,1676163600,66,Dogecoin
122,1676167200,45,Dogecoin
123,1676170800,37,Dogecoin
124,1676174400,0,Dogecoin
125,1676178000,57,Dogecoin
126,1676181600,45,Dogecoin
127,1676185200,36,Dogecoin
128,1676188800,35,Dogecoin
129,1676192400,44,Dogecoin
130,1676196000,41,Dogecoin
131,1676199600,51,Dogecoin
132,1676203200,53,Dogecoin
133,1676206800,45,Dogecoin
134,1676210400,47,Dogecoin
135,1676214000,21,Dogecoin
136,1676217600,68,Dogecoin
137,1676221200,53,Dogecoin
138,1676224800,61,Dogecoin
139,1676228400,49,Dogecoin
140,1676232000,81,Dogecoin
141,1676235600,70,Dogecoin
142,1676239200,55,Dogecoin
143,1676242800,35,Dogecoin
144,1676246400,44,Dogecoin
