,timestamp,extracted_value,query
0,1699574400,72,Dogecoin
1,1699578000,72,Dogecoin
2,1699581600,0,Dogecoin
3,1699585200,41,Dogecoin
4,1699588800,57,Dogecoin
5,1699592400,56,Dogecoin
6,1699596000,88,Dogecoin
7,1699599600,59,Dogecoin
8,1699603200,37,Dogecoin
9,1699606800,37,Dogecoin
10,1699610400,53,Dogecoin
11,1699614000,40,Dogecoin
12,1699617600,64,Dogecoin
13,1699621200,71,Dogecoin
14,1699624800,59,Dogecoin
15,1699628400,66,Dogecoin
16,1699632000,73,Dogecoin
17,1699635600,77,Dogecoin
18,1699639200,54,Dogecoin
19,1699642800,61,Dogecoin
20,1699646400,86,Dogecoin
21,1699650000,97,Dogecoin
22,1699653600,53,Dogecoin
23,1699657200,51,Dogecoin
24,1699660800,85,Dogecoin
25,1699664400,0,Dogecoin
26,1699668000,62,Dogecoin
27,1699671600,70,Dogecoin
28,1699675200,71,Dogecoin
29,1699678800,60,Dogecoin
30,1699682400,75,Dogecoin
31,1699686000,90,Dogecoin
32,1699689600,83,Dogecoin
33,1699693200,70,Dogecoin
34,1699696800,81,Dogecoin
35,1699700400,89,Dogecoin
36,1699704000,80,Dogecoin
37,1699707600,100,Dogecoin
38,1699711200,88,Dogecoin
39,1699714800,70,Dogecoin
40,1699718400,63,Dogecoin
41,1699722000,80,Dogecoin
42,1699725600,64,Dogecoin
43,1699729200,56,Dogecoin
44,1699732800,62,Dogecoin
45,1699736400,48,Dogecoin
46,1699740000,90,Dogecoin
47,1699743600,60,Dogecoin
48,1699747200,49,Dogecoin
49,1699750800,79,Dogecoin
50,1699754400,45,Dogecoin
51,1699758000,50,Dogecoin
52,1699761600,71,Dogecoin
53,1699765200,91,Dogecoin
54,1699768800,72,Dogecoin
55,1699772400,63,Dogecoin
56,1699776000,83,Dogecoin
57,1699779600,56,Dogecoin
58,1699783200,0,Dogecoin
59,1699786800,47,Dogecoin
60,1699790400,74,Dogecoin
61,1699794000,52,Dogecoin
62,1699797600,62,Dogecoin
63,1699801200,48,Dogecoin
64,1699804800,38,Dogecoin
65,1699808400,64,Dogecoin
66,1699812000,33,Dogecoin
67,1699815600,39,Dogecoin
68,1699819200,53,Dogecoin
69,1699822800,68,Dogecoin
70,1699826400,75,Dogecoin
71,1699830000,53,Dogecoin
72,1699833600,0,Dogecoin
73,1699837200,64,Dogecoin
74,1699840800,60,Dogecoin
75,1699844400,52,Dogecoin
76,1699848000,83,Dogecoin
77,1699851600,63,Dogecoin
78,1699855200,51,Dogecoin
79,1699858800,73,Dogecoin
80,1699862400,41,Dogecoin
81,1699866000,52,Dogecoin
82,1699869600,41,Dogecoin
83,1699873200,62,Dogecoin
84,1699876800,57,Dogecoin
85,1699880400,52,Dogecoin
86,1699884000,37,Dogecoin
87,1699887600,44,Dogecoin
88,1699891200,59,Dogecoin
89,1699894800,53,Dogecoin
90,1699898400,57,Dogecoin
91,1699902000,77,Dogecoin
92,1699905600,51,Dogecoin
93,1699909200,57,Dogecoin
94,1699912800,71,Dogecoin
95,1699916400,58,Dogecoin
96,1699920000,56,Dogecoin
97,1699923600,50,Dogecoin
98,1699927200,0,Dogecoin
99,1699930800,43,Dogecoin
100,1699934400,0,Dogecoin
101,1699938000,57,Dogecoin
102,1699941600,53,Dogecoin
103,1699945200,43,Dogecoin
104,1699948800,38,Dogecoin
105,1699952400,54,Dogecoin
106,1699956000,46,Dogecoin
107,1699959600,39,Dogecoin
108,1699963200,61,Dogecoin
109,1699966800,0,Dogecoin
110,1699970400,37,Dogecoin
111,1699974000,47,Dogecoin
112,1699977600,52,Dogecoin
113,1699981200,52,Dogecoin
114,1699984800,41,Dogecoin
115,1699988400,62,Dogecoin
116,1699992000,52,Dogecoin
117,1699995600,64,Dogecoin
118,1699999200,77,Dogecoin
119,1700002800,0,Dogecoin
120,1700006400,51,Dogecoin
121,1700010000,48,Dogecoin
122,1700013600,45,Dogecoin
123,1700017200,43,Dogecoin
124,1700020800,66,Dogecoin
125,1700024400,0,Dogecoin
126,1700028000,50,Dogecoin
127,1700031600,46,Dogecoin
128,1700035200,0,Dogecoin
129,1700038800,44,Dogecoin
130,1700042400,53,Dogecoin
131,1700046000,44,Dogecoin
132,1700049600,53,Dogecoin
133,1700053200,46,Dogecoin
134,1700056800,42,Dogecoin
135,1700060400,41,Dogecoin
136,1700064000,53,Dogecoin
137,1700067600,55,Dogecoin
138,1700071200,64,Dogecoin
139,1700074800,43,Dogecoin
140,1700078400,86,Dogecoin
141,1700082000,55,Dogecoin
142,1700085600,54,Dogecoin
143,1700089200,59,Dogecoin
144,1700092800,0,Dogecoin
