,timestamp,extracted_value,query
0,1642032000,21,Dogecoin
1,1642035600,23,Dogecoin
2,1642039200,23,Dogecoin
3,1642042800,15,Dogecoin
4,1642046400,27,Dogecoin
5,1642050000,36,Dogecoin
6,1642053600,22,Dogecoin
7,1642057200,20,Dogecoin
8,1642060800,23,Dogecoin
9,1642064400,21,Dogecoin
10,1642068000,21,Dogecoin
11,1642071600,18,Dogecoin
12,1642075200,20,Dogecoin
13,1642078800,17,Dogecoin
14,1642082400,21,Dogecoin
15,1642086000,25,Dogecoin
16,1642089600,22,Dogecoin
17,1642093200,23,Dogecoin
18,1642096800,19,Dogecoin
19,1642100400,17,Dogecoin
20,1642104000,21,Dogecoin
21,1642107600,27,Dogecoin
22,1642111200,24,Dogecoin
23,1642114800,35,Dogecoin
24,1642118400,29,Dogecoin
25,1642122000,36,Dogecoin
26,1642125600,22,Dogecoin
27,1642129200,28,Dogecoin
28,1642132800,45,Dogecoin
29,1642136400,79,Dogecoin
30,1642140000,100,Dogecoin
31,1642143600,97,Dogecoin
32,1642147200,80,Dogecoin
33,1642150800,73,Dogecoin
34,1642154400,77,Dogecoin
35,1642158000,77,Dogecoin
36,1642161600,73,Dogecoin
37,1642165200,64,Dogecoin
38,1642168800,67,Dogecoin
39,1642172400,79,Dogecoin
40,1642176000,60,Dogecoin
41,1642179600,72,Dogecoin
42,1642183200,66,Dogecoin
43,1642186800,59,Dogecoin
44,1642190400,69,Dogecoin
45,1642194000,55,Dogecoin
46,1642197600,58,Dogecoin
47,1642201200,61,Dogecoin
48,1642204800,49,Dogecoin
49,1642208400,55,Dogecoin
50,1642212000,62,Dogecoin
51,1642215600,51,Dogecoin
52,1642219200,56,Dogecoin
53,1642222800,53,Dogecoin
54,1642226400,58,Dogecoin
55,1642230000,55,Dogecoin
56,1642233600,57,Dogecoin
57,1642237200,49,Dogecoin
58,1642240800,48,Dogecoin
59,1642244400,38,Dogecoin
60,1642248000,45,Dogecoin
61,1642251600,35,Dogecoin
62,1642255200,45,Dogecoin
63,1642258800,37,Dogecoin
64,1642262400,43,Dogecoin
65,1642266000,35,Dogecoin
66,1642269600,42,Dogecoin
67,1642273200,32,Dogecoin
68,1642276800,35,Dogecoin
69,1642280400,40,Dogecoin
70,1642284000,36,Dogecoin
71,1642287600,38,Dogecoin
72,1642291200,48,Dogecoin
73,1642294800,38,Dogecoin
74,1642298400,41,Dogecoin
75,1642302000,35,Dogecoin
76,1642305600,39,Dogecoin
77,1642309200,36,Dogecoin
78,1642312800,38,Dogecoin
79,1642316400,38,Dogecoin
80,1642320000,32,Dogecoin
81,1642323600,36,Dogecoin
82,1642327200,32,Dogecoin
83,1642330800,26,Dogecoin
84,1642334400,29,Dogecoin
85,1642338000,33,Dogecoin
86,1642341600,30,Dogecoin
87,1642345200,38,Dogecoin
88,1642348800,32,Dogecoin
89,1642352400,34,Dogecoin
90,1642356000,32,Dogecoin
91,1642359600,30,Dogecoin
92,1642363200,31,Dogecoin
93,1642366800,30,Dogecoin
94,1642370400,29,Dogecoin
95,1642374000,38,Dogecoin
96,1642377600,31,Dogecoin
97,1642381200,25,Dogecoin
98,1642384800,31,Dogecoin
99,1642388400,37,Dogecoin
100,1642392000,28,Dogecoin
101,1642395600,39,Dogecoin
102,1642399200,33,Dogecoin
103,1642402800,21,Dogecoin
104,1642406400,29,Dogecoin
105,1642410000,22,Dogecoin
106,1642413600,20,Dogecoin
107,1642417200,23,Dogecoin
108,1642420800,22,Dogecoin
109,1642424400,27,Dogecoin
110,1642428000,27,Dogecoin
111,1642431600,25,Dogecoin
112,1642435200,26,Dogecoin
113,1642438800,20,Dogecoin
114,1642442400,22,Dogecoin
115,1642446000,23,Dogecoin
116,1642449600,24,Dogecoin
117,1642453200,23,Dogecoin
118,1642456800,32,Dogecoin
119,1642460400,30,Dogecoin
120,1642464000,30,Dogecoin
121,1642467600,22,Dogecoin
122,1642471200,18,Dogecoin
123,1642474800,22,Dogecoin
124,1642478400,24,Dogecoin
125,1642482000,21,Dogecoin
126,1642485600,21,Dogecoin
127,1642489200,18,Dogecoin
128,1642492800,16,Dogecoin
129,1642496400,20,Dogecoin
130,1642500000,16,Dogecoin
131,1642503600,19,Dogecoin
132,1642507200,18,Dogecoin
133,1642510800,18,Dogecoin
134,1642514400,20,Dogecoin
135,1642518000,21,Dogecoin
136,1642521600,23,Dogecoin
137,1642525200,23,Dogecoin
138,1642528800,21,Dogecoin
139,1642532400,22,Dogecoin
140,1642536000,18,Dogecoin
141,1642539600,21,Dogecoin
142,1642543200,19,Dogecoin
143,1642546800,21,Dogecoin
144,1642550400,25,Dogecoin
