,timestamp,extracted_value,query
0,1654473600,59,Dogecoin
1,1654477200,68,Dogecoin
2,1654480800,74,Dogecoin
3,1654484400,67,Dogecoin
4,1654488000,72,Dogecoin
5,1654491600,80,Dogecoin
6,1654495200,62,Dogecoin
7,1654498800,38,Dogecoin
8,1654502400,69,Dogecoin
9,1654506000,40,Dogecoin
10,1654509600,65,Dogecoin
11,1654513200,67,Dogecoin
12,1654516800,54,Dogecoin
13,1654520400,68,Dogecoin
14,1654524000,57,Dogecoin
15,1654527600,70,Dogecoin
16,1654531200,87,Dogecoin
17,1654534800,52,Dogecoin
18,1654538400,74,Dogecoin
19,1654542000,59,Dogecoin
20,1654545600,57,Dogecoin
21,1654549200,88,Dogecoin
22,1654552800,96,Dogecoin
23,1654556400,95,Dogecoin
24,1654560000,92,Dogecoin
25,1654563600,59,Dogecoin
26,1654567200,50,Dogecoin
27,1654570800,100,Dogecoin
28,1654574400,67,Dogecoin
29,1654578000,53,Dogecoin
30,1654581600,70,Dogecoin
31,1654585200,61,Dogecoin
32,1654588800,64,Dogecoin
33,1654592400,44,Dogecoin
34,1654596000,49,Dogecoin
35,1654599600,57,Dogecoin
36,1654603200,83,Dogecoin
37,1654606800,71,Dogecoin
38,1654610400,55,Dogecoin
39,1654614000,78,Dogecoin
40,1654617600,40,Dogecoin
41,1654621200,73,Dogecoin
42,1654624800,75,Dogecoin
43,1654628400,51,Dogecoin
44,1654632000,51,Dogecoin
45,1654635600,68,Dogecoin
46,1654639200,76,Dogecoin
47,1654642800,63,Dogecoin
48,1654646400,52,Dogecoin
49,1654650000,72,Dogecoin
50,1654653600,58,Dogecoin
51,1654657200,84,Dogecoin
52,1654660800,57,Dogecoin
53,1654664400,74,Dogecoin
54,1654668000,61,Dogecoin
55,1654671600,58,Dogecoin
56,1654675200,62,Dogecoin
57,1654678800,55,Dogecoin
58,1654682400,52,Dogecoin
59,1654686000,55,Dogecoin
60,1654689600,70,Dogecoin
61,1654693200,60,Dogecoin
62,1654696800,57,Dogecoin
63,1654700400,57,Dogecoin
64,1654704000,74,Dogecoin
65,1654707600,48,Dogecoin
66,1654711200,52,Dogecoin
67,1654714800,47,Dogecoin
68,1654718400,66,Dogecoin
69,1654722000,50,Dogecoin
70,1654725600,56,Dogecoin
71,1654729200,52,Dogecoin
72,1654732800,77,Dogecoin
73,1654736400,42,Dogecoin
74,1654740000,51,Dogecoin
75,1654743600,65,Dogecoin
76,1654747200,49,Dogecoin
77,1654750800,54,Dogecoin
78,1654754400,46,Dogecoin
79,1654758000,66,Dogecoin
80,1654761600,51,Dogecoin
81,1654765200,73,Dogecoin
82,1654768800,67,Dogecoin
83,1654772400,60,Dogecoin
84,1654776000,61,Dogecoin
85,1654779600,50,Dogecoin
86,1654783200,62,Dogecoin
87,1654786800,59,Dogecoin
88,1654790400,64,Dogecoin
89,1654794000,57,Dogecoin
90,1654797600,48,Dogecoin
91,1654801200,65,Dogecoin
92,1654804800,54,Dogecoin
93,1654808400,62,Dogecoin
94,1654812000,61,Dogecoin
95,1654815600,56,Dogecoin
96,1654819200,66,Dogecoin
97,1654822800,53,Dogecoin
98,1654826400,62,Dogecoin
99,1654830000,80,Dogecoin
100,1654833600,43,Dogecoin
101,1654837200,43,Dogecoin
102,1654840800,49,Dogecoin
103,1654844400,36,Dogecoin
104,1654848000,44,Dogecoin
105,1654851600,57,Dogecoin
106,1654855200,42,Dogecoin
107,1654858800,44,Dogecoin
108,1654862400,55,Dogecoin
109,1654866000,44,Dogecoin
110,1654869600,55,Dogecoin
111,1654873200,71,Dogecoin
112,1654876800,87,Dogecoin
113,1654880400,55,Dogecoin
114,1654884000,65,Dogecoin
115,1654887600,61,Dogecoin
116,1654891200,87,Dogecoin
117,1654894800,50,Dogecoin
118,1654898400,49,Dogecoin
119,1654902000,79,Dogecoin
120,1654905600,61,Dogecoin
121,1654909200,72,Dogecoin
122,1654912800,57,Dogecoin
123,1654916400,60,Dogecoin
124,1654920000,42,Dogecoin
125,1654923600,40,Dogecoin
126,1654927200,54,Dogecoin
127,1654930800,61,Dogecoin
128,1654934400,36,Dogecoin
129,1654938000,65,Dogecoin
130,1654941600,44,Dogecoin
131,1654945200,56,Dogecoin
132,1654948800,66,Dogecoin
133,1654952400,65,Dogecoin
134,1654956000,47,Dogecoin
135,1654959600,86,Dogecoin
136,1654963200,61,Dogecoin
137,1654966800,95,Dogecoin
138,1654970400,71,Dogecoin
139,1654974000,69,Dogecoin
140,1654977600,57,Dogecoin
141,1654981200,72,Dogecoin
142,1654984800,100,Dogecoin
143,1654988400,63,Dogecoin
144,1654992000,60,Dogecoin
