,timestamp,extracted_value,query
0,1679356800,47,Dogecoin
1,1679360400,79,Dogecoin
2,1679364000,73,Dogecoin
3,1679367600,60,Dogecoin
4,1679371200,54,Dogecoin
5,1679374800,39,Dogecoin
6,1679378400,78,Dogecoin
7,1679382000,46,Dogecoin
8,1679385600,74,Dogecoin
9,1679389200,34,Dogecoin
10,1679392800,55,Dogecoin
11,1679396400,56,Dogecoin
12,1679400000,49,Dogecoin
13,1679403600,80,Dogecoin
14,1679407200,54,Dogecoin
15,1679410800,57,Dogecoin
16,1679414400,56,Dogecoin
17,1679418000,52,Dogecoin
18,1679421600,56,Dogecoin
19,1679425200,83,Dogecoin
20,1679428800,88,Dogecoin
21,1679432400,82,Dogecoin
22,1679436000,89,Dogecoin
23,1679439600,75,Dogecoin
24,1679443200,62,Dogecoin
25,1679446800,63,Dogecoin
26,1679450400,63,Dogecoin
27,1679454000,74,Dogecoin
28,1679457600,69,Dogecoin
29,1679461200,67,Dogecoin
30,1679464800,40,Dogecoin
31,1679468400,0,Dogecoin
32,1679472000,48,Dogecoin
33,1679475600,41,Dogecoin
34,1679479200,45,Dogecoin
35,1679482800,48,Dogecoin
36,1679486400,0,Dogecoin
37,1679490000,34,Dogecoin
38,1679493600,49,Dogecoin
39,1679497200,75,Dogecoin
40,1679500800,65,Dogecoin
41,1679504400,35,Dogecoin
42,1679508000,81,Dogecoin
43,1679511600,77,Dogecoin
44,1679515200,67,Dogecoin
45,1679518800,63,Dogecoin
46,1679522400,47,Dogecoin
47,1679526000,47,Dogecoin
48,1679529600,48,Dogecoin
49,1679533200,65,Dogecoin
50,1679536800,82,Dogecoin
51,1679540400,48,Dogecoin
52,1679544000,59,Dogecoin
53,1679547600,77,Dogecoin
54,1679551200,0,Dogecoin
55,1679554800,48,Dogecoin
56,1679558400,40,Dogecoin
57,1679562000,80,Dogecoin
58,1679565600,69,Dogecoin
59,1679569200,50,Dogecoin
60,1679572800,45,Dogecoin
61,1679576400,57,Dogecoin
62,1679580000,67,Dogecoin
63,1679583600,62,Dogecoin
64,1679587200,64,Dogecoin
65,1679590800,45,Dogecoin
66,1679594400,52,Dogecoin
67,1679598000,82,Dogecoin
68,1679601600,60,Dogecoin
69,1679605200,56,Dogecoin
70,1679608800,62,Dogecoin
71,1679612400,100,Dogecoin
72,1679616000,60,Dogecoin
73,1679619600,80,Dogecoin
74,1679623200,48,Dogecoin
75,1679626800,57,Dogecoin
76,1679630400,45,Dogecoin
77,1679634000,40,Dogecoin
78,1679637600,34,Dogecoin
79,1679641200,51,Dogecoin
80,1679644800,54,Dogecoin
81,1679648400,54,Dogecoin
82,1679652000,34,Dogecoin
83,1679655600,47,Dogecoin
84,1679659200,51,Dogecoin
85,1679662800,43,Dogecoin
86,1679666400,60,Dogecoin
87,1679670000,59,Dogecoin
88,1679673600,40,Dogecoin
89,1679677200,54,Dogecoin
90,1679680800,60,Dogecoin
91,1679684400,50,Dogecoin
92,1679688000,58,Dogecoin
93,1679691600,59,Dogecoin
94,1679695200,46,Dogecoin
95,1679698800,74,Dogecoin
96,1679702400,72,Dogecoin
97,1679706000,48,Dogecoin
98,1679709600,39,Dogecoin
99,1679713200,57,Dogecoin
100,1679716800,0,Dogecoin
101,1679720400,58,Dogecoin
102,1679724000,0,Dogecoin
103,1679727600,47,Dogecoin
104,1679731200,36,Dogecoin
105,1679734800,44,Dogecoin
106,1679738400,39,Dogecoin
107,1679742000,42,Dogecoin
108,1679745600,39,Dogecoin
109,1679749200,53,Dogecoin
110,1679752800,59,Dogecoin
111,1679756400,58,Dogecoin
112,1679760000,49,Dogecoin
113,1679763600,45,Dogecoin
114,1679767200,59,Dogecoin
115,1679770800,0,Dogecoin
116,1679774400,40,Dogecoin
117,1679778000,40,Dogecoin
118,1679781600,37,Dogecoin
119,1679785200,0,Dogecoin
120,1679788800,51,Dogecoin
121,1679792400,45,Dogecoin
122,1679796000,40,Dogecoin
123,1679799600,46,Dogecoin
124,1679803200,58,Dogecoin
125,1679806800,40,Dogecoin
126,1679810400,48,Dogecoin
127,1679814000,0,Dogecoin
128,1679817600,37,Dogecoin
129,1679821200,49,Dogecoin
130,1679824800,54,Dogecoin
131,1679828400,40,Dogecoin
132,1679832000,54,Dogecoin
133,1679835600,31,Dogecoin
134,1679839200,44,Dogecoin
135,1679842800,54,Dogecoin
136,1679846400,39,Dogecoin
137,1679850000,47,Dogecoin
138,1679853600,57,Dogecoin
139,1679857200,0,Dogecoin
140,1679860800,61,Dogecoin
141,1679864400,40,Dogecoin
142,1679868000,0,Dogecoin
143,1679871600,57,Dogecoin
144,1679875200,0,Dogecoin
