,timestamp,extracted_value,query
0,1687651200,50,Dogecoin
1,1687654800,62,Dogecoin
2,1687658400,56,Dogecoin
3,1687662000,96,Dogecoin
4,1687665600,0,Dogecoin
5,1687669200,0,Dogecoin
6,1687672800,51,Dogecoin
7,1687676400,47,Dogecoin
8,1687680000,0,Dogecoin
9,1687683600,41,Dogecoin
10,1687687200,0,Dogecoin
11,1687690800,0,Dogecoin
12,1687694400,42,Dogecoin
13,1687698000,41,Dogecoin
14,1687701600,0,Dogecoin
15,1687705200,39,Dogecoin
16,1687708800,40,Dogecoin
17,1687712400,69,Dogecoin
18,1687716000,68,Dogecoin
19,1687719600,100,Dogecoin
20,1687723200,66,Dogecoin
21,1687726800,44,Dogecoin
22,1687730400,54,Dogecoin
23,1687734000,49,Dogecoin
24,1687737600,0,Dogecoin
25,1687741200,56,Dogecoin
26,1687744800,0,Dogecoin
27,1687748400,0,Dogecoin
28,1687752000,58,Dogecoin
29,1687755600,62,Dogecoin
30,1687759200,50,Dogecoin
31,1687762800,0,Dogecoin
32,1687766400,54,Dogecoin
33,1687770000,35,Dogecoin
34,1687773600,35,Dogecoin
35,1687777200,50,Dogecoin
36,1687780800,46,Dogecoin
37,1687784400,49,Dogecoin
38,1687788000,24,Dogecoin
39,1687791600,41,Dogecoin
40,1687795200,63,Dogecoin
41,1687798800,42,Dogecoin
42,1687802400,49,Dogecoin
43,1687806000,46,Dogecoin
44,1687809600,55,Dogecoin
45,1687813200,58,Dogecoin
46,1687816800,45,Dogecoin
47,1687820400,0,Dogecoin
48,1687824000,64,Dogecoin
49,1687827600,0,Dogecoin
50,1687831200,98,Dogecoin
51,1687834800,60,Dogecoin
52,1687838400,0,Dogecoin
53,1687842000,62,Dogecoin
54,1687845600,54,Dogecoin
55,1687849200,0,Dogecoin
56,1687852800,41,Dogecoin
57,1687856400,31,Dogecoin
58,1687860000,31,Dogecoin
59,1687863600,42,Dogecoin
60,1687867200,58,Dogecoin
61,1687870800,42,Dogecoin
62,1687874400,42,Dogecoin
63,1687878000,34,Dogecoin
64,1687881600,46,Dogecoin
65,1687885200,28,Dogecoin
66,1687888800,41,Dogecoin
67,1687892400,62,Dogecoin
68,1687896000,49,Dogecoin
69,1687899600,54,Dogecoin
70,1687903200,56,Dogecoin
71,1687906800,53,Dogecoin
72,1687910400,0,Dogecoin
73,1687914000,0,Dogecoin
74,1687917600,58,Dogecoin
75,1687921200,80,Dogecoin
76,1687924800,55,Dogecoin
77,1687928400,0,Dogecoin
78,1687932000,0,Dogecoin
79,1687935600,48,Dogecoin
80,1687939200,0,Dogecoin
81,1687942800,47,Dogecoin
82,1687946400,30,Dogecoin
83,1687950000,38,Dogecoin
84,1687953600,39,Dogecoin
85,1687957200,59,Dogecoin
86,1687960800,46,Dogecoin
87,1687964400,43,Dogecoin
88,1687968000,59,Dogecoin
89,1687971600,55,Dogecoin
90,1687975200,42,Dogecoin
91,1687978800,35,Dogecoin
92,1687982400,46,Dogecoin
93,1687986000,77,Dogecoin
94,1687989600,44,Dogecoin
95,1687993200,49,Dogecoin
96,1687996800,70,Dogecoin
97,1688000400,64,Dogecoin
98,1688004000,0,Dogecoin
99,1688007600,47,Dogecoin
100,1688011200,56,Dogecoin
101,1688014800,44,Dogecoin
102,1688018400,0,Dogecoin
103,1688022000,48,Dogecoin
104,1688025600,45,Dogecoin
105,1688029200,68,Dogecoin
106,1688032800,57,Dogecoin
107,1688036400,47,Dogecoin
108,1688040000,36,Dogecoin
109,1688043600,54,Dogecoin
110,1688047200,32,Dogecoin
111,1688050800,49,Dogecoin
112,1688054400,64,Dogecoin
113,1688058000,54,Dogecoin
114,1688061600,59,Dogecoin
115,1688065200,45,Dogecoin
116,1688068800,42,Dogecoin
117,1688072400,64,Dogecoin
118,1688076000,44,Dogecoin
119,1688079600,65,Dogecoin
120,1688083200,42,Dogecoin
121,1688086800,70,Dogecoin
122,1688090400,53,Dogecoin
123,1688094000,41,Dogecoin
124,1688097600,42,Dogecoin
125,1688101200,56,Dogecoin
126,1688104800,40,Dogecoin
127,1688108400,41,Dogecoin
128,1688112000,0,Dogecoin
129,1688115600,34,Dogecoin
130,1688119200,65,Dogecoin
131,1688122800,59,Dogecoin
132,1688126400,47,Dogecoin
133,1688130000,45,Dogecoin
134,1688133600,53,Dogecoin
135,1688137200,30,Dogecoin
136,1688140800,42,Dogecoin
137,1688144400,60,Dogecoin
138,1688148000,58,Dogecoin
139,1688151600,45,Dogecoin
140,1688155200,50,Dogecoin
141,1688158800,46,Dogecoin
142,1688162400,80,Dogecoin
143,1688166000,0,Dogecoin
144,1688169600,47,Dogecoin
