,timestamp,extracted_value,query
0,1667952000,43,Ethereum
1,1667955600,31,Ethereum
2,1667959200,34,Ethereum
3,1667962800,32,Ethereum
4,1667966400,38,Ethereum
5,1667970000,50,Ethereum
6,1667973600,41,Ethereum
7,1667977200,46,Ethereum
8,1667980800,48,Ethereum
9,1667984400,51,Ethereum
10,1667988000,57,Ethereum
11,1667991600,53,Ethereum
12,1667995200,50,Ethereum
13,1667998800,52,Ethereum
14,1668002400,49,Ethereum
15,1668006000,52,Ethereum
16,1668009600,65,Ethereum
17,1668013200,57,Ethereum
18,1668016800,64,Ethereum
19,1668020400,63,Ethereum
20,1668024000,72,Ethereum
21,1668027600,92,Ethereum
22,1668031200,100,Ethereum
23,1668034800,85,Ethereum
24,1668038400,69,Ethereum
25,1668042000,53,Ethereum
26,1668045600,60,Ethereum
27,1668049200,56,Ethereum
28,1668052800,52,Ethereum
29,1668056400,56,Ethereum
30,1668060000,62,Ethereum
31,1668063600,54,Ethereum
32,1668067200,57,Ethereum
33,1668070800,54,Ethereum
34,1668074400,47,Ethereum
35,1668078000,48,Ethereum
36,1668081600,50,Ethereum
37,1668085200,51,Ethereum
38,1668088800,54,Ethereum
39,1668092400,51,Ethereum
40,1668096000,49,Ethereum
41,1668099600,52,Ethereum
42,1668103200,47,Ethereum
43,1668106800,51,Ethereum
44,1668110400,48,Ethereum
45,1668114000,55,Ethereum
46,1668117600,52,Ethereum
47,1668121200,45,Ethereum
48,1668124800,38,Ethereum
49,1668128400,36,Ethereum
50,1668132000,44,Ethereum
51,1668135600,37,Ethereum
52,1668139200,36,Ethereum
53,1668142800,46,Ethereum
54,1668146400,46,Ethereum
55,1668150000,40,Ethereum
56,1668153600,43,Ethereum
57,1668157200,44,Ethereum
58,1668160800,39,Ethereum
59,1668164400,37,Ethereum
60,1668168000,41,Ethereum
61,1668171600,34,Ethereum
62,1668175200,47,Ethereum
63,1668178800,53,Ethereum
64,1668182400,53,Ethereum
65,1668186000,49,Ethereum
66,1668189600,46,Ethereum
67,1668193200,50,Ethereum
68,1668196800,53,Ethereum
69,1668200400,51,Ethereum
70,1668204000,52,Ethereum
71,1668207600,48,Ethereum
72,1668211200,47,Ethereum
73,1668214800,35,Ethereum
74,1668218400,35,Ethereum
75,1668222000,35,Ethereum
76,1668225600,39,Ethereum
77,1668229200,38,Ethereum
78,1668232800,35,Ethereum
79,1668236400,39,Ethereum
80,1668240000,39,Ethereum
81,1668243600,44,Ethereum
82,1668247200,33,Ethereum
83,1668250800,33,Ethereum
84,1668254400,39,Ethereum
85,1668258000,33,Ethereum
86,1668261600,34,Ethereum
87,1668265200,34,Ethereum
88,1668268800,38,Ethereum
89,1668272400,35,Ethereum
90,1668276000,41,Ethereum
91,1668279600,35,Ethereum
92,1668283200,37,Ethereum
93,1668286800,46,Ethereum
94,1668290400,35,Ethereum
95,1668294000,45,Ethereum
96,1668297600,37,Ethereum
97,1668301200,29,Ethereum
98,1668304800,24,Ethereum
99,1668308400,30,Ethereum
100,1668312000,28,Ethereum
101,1668315600,30,Ethereum
102,1668319200,31,Ethereum
103,1668322800,32,Ethereum
104,1668326400,36,Ethereum
105,1668330000,39,Ethereum
106,1668333600,38,Ethereum
107,1668337200,33,Ethereum
108,1668340800,34,Ethereum
109,1668344400,38,Ethereum
110,1668348000,30,Ethereum
111,1668351600,33,Ethereum
112,1668355200,34,Ethereum
113,1668358800,32,Ethereum
114,1668362400,43,Ethereum
115,1668366000,43,Ethereum
116,1668369600,41,Ethereum
117,1668373200,52,Ethereum
118,1668376800,50,Ethereum
119,1668380400,42,Ethereum
120,1668384000,45,Ethereum
121,1668387600,37,Ethereum
122,1668391200,38,Ethereum
123,1668394800,38,Ethereum
124,1668398400,33,Ethereum
125,1668402000,33,Ethereum
126,1668405600,44,Ethereum
127,1668409200,39,Ethereum
128,1668412800,40,Ethereum
129,1668416400,45,Ethereum
130,1668420000,42,Ethereum
131,1668423600,38,Ethereum
132,1668427200,40,Ethereum
133,1668430800,40,Ethereum
134,1668434400,38,Ethereum
135,1668438000,38,Ethereum
136,1668441600,38,Ethereum
137,1668445200,42,Ethereum
138,1668448800,41,Ethereum
139,1668452400,48,Ethereum
140,1668456000,46,Ethereum
141,1668459600,44,Ethereum
142,1668463200,43,Ethereum
143,1668466800,41,Ethereum
144,1668470400,29,Ethereum
