,timestamp,extracted_value,query
0,1641513600,74,Ethereum
1,1641517200,71,Ethereum
2,1641520800,61,Ethereum
3,1641524400,80,Ethereum
4,1641528000,100,Ethereum
5,1641531600,84,Ethereum
6,1641535200,98,Ethereum
7,1641538800,99,Ethereum
8,1641542400,90,Ethereum
9,1641546000,77,Ethereum
10,1641549600,79,Ethereum
11,1641553200,70,Ethereum
12,1641556800,73,Ethereum
13,1641560400,75,Ethereum
14,1641564000,82,Ethereum
15,1641567600,85,Ethereum
16,1641571200,93,Ethereum
17,1641574800,93,Ethereum
18,1641578400,83,Ethereum
19,1641582000,81,Ethereum
20,1641585600,85,Ethereum
21,1641589200,90,Ethereum
22,1641592800,87,Ethereum
23,1641596400,74,Ethereum
24,1641600000,91,Ethereum
25,1641603600,68,Ethereum
26,1641607200,61,Ethereum
27,1641610800,67,Ethereum
28,1641614400,61,Ethereum
29,1641618000,70,Ethereum
30,1641621600,61,Ethereum
31,1641625200,66,Ethereum
32,1641628800,63,Ethereum
33,1641632400,62,Ethereum
34,1641636000,63,Ethereum
35,1641639600,67,Ethereum
36,1641643200,61,Ethereum
37,1641646800,61,Ethereum
38,1641650400,61,Ethereum
39,1641654000,60,Ethereum
40,1641657600,73,Ethereum
41,1641661200,71,Ethereum
42,1641664800,95,Ethereum
43,1641668400,96,Ethereum
44,1641672000,98,Ethereum
45,1641675600,87,Ethereum
46,1641679200,85,Ethereum
47,1641682800,77,Ethereum
48,1641686400,80,Ethereum
49,1641690000,79,Ethereum
50,1641693600,71,Ethereum
51,1641697200,73,Ethereum
52,1641700800,65,Ethereum
53,1641704400,65,Ethereum
54,1641708000,58,Ethereum
55,1641711600,69,Ethereum
56,1641715200,75,Ethereum
57,1641718800,67,Ethereum
58,1641722400,69,Ethereum
59,1641726000,62,Ethereum
60,1641729600,60,Ethereum
61,1641733200,59,Ethereum
62,1641736800,70,Ethereum
63,1641740400,74,Ethereum
64,1641744000,71,Ethereum
65,1641747600,65,Ethereum
66,1641751200,73,Ethereum
67,1641754800,72,Ethereum
68,1641758400,76,Ethereum
69,1641762000,77,Ethereum
70,1641765600,70,Ethereum
71,1641769200,81,Ethereum
72,1641772800,77,Ethereum
73,1641776400,64,Ethereum
74,1641780000,56,Ethereum
75,1641783600,49,Ethereum
76,1641787200,58,Ethereum
77,1641790800,61,Ethereum
78,1641794400,54,Ethereum
79,1641798000,61,Ethereum
80,1641801600,55,Ethereum
81,1641805200,49,Ethereum
82,1641808800,53,Ethereum
83,1641812400,56,Ethereum
84,1641816000,58,Ethereum
85,1641819600,64,Ethereum
86,1641823200,90,Ethereum
87,1641826800,83,Ethereum
88,1641830400,81,Ethereum
89,1641834000,85,Ethereum
90,1641837600,85,Ethereum
91,1641841200,77,Ethereum
92,1641844800,79,Ethereum
93,1641848400,83,Ethereum
94,1641852000,87,Ethereum
95,1641855600,84,Ethereum
96,1641859200,58,Ethereum
97,1641862800,60,Ethereum
98,1641866400,64,Ethereum
99,1641870000,68,Ethereum
100,1641873600,60,Ethereum
101,1641877200,54,Ethereum
102,1641880800,55,Ethereum
103,1641884400,63,Ethereum
104,1641888000,60,Ethereum
105,1641891600,59,Ethereum
106,1641895200,59,Ethereum
107,1641898800,59,Ethereum
108,1641902400,62,Ethereum
109,1641906000,58,Ethereum
110,1641909600,63,Ethereum
111,1641913200,59,Ethereum
112,1641916800,69,Ethereum
113,1641920400,70,Ethereum
114,1641924000,73,Ethereum
115,1641927600,70,Ethereum
116,1641931200,83,Ethereum
117,1641934800,73,Ethereum
118,1641938400,79,Ethereum
119,1641942000,85,Ethereum
120,1641945600,73,Ethereum
121,1641949200,56,Ethereum
122,1641952800,64,Ethereum
123,1641956400,52,Ethereum
124,1641960000,57,Ethereum
125,1641963600,60,Ethereum
126,1641967200,66,Ethereum
127,1641970800,57,Ethereum
128,1641974400,56,Ethereum
129,1641978000,56,Ethereum
130,1641981600,58,Ethereum
131,1641985200,55,Ethereum
132,1641988800,60,Ethereum
133,1641992400,61,Ethereum
134,1641996000,62,Ethereum
135,1641999600,67,Ethereum
136,1642003200,61,Ethereum
137,1642006800,65,Ethereum
138,1642010400,69,Ethereum
139,1642014000,65,Ethereum
140,1642017600,70,Ethereum
141,1642021200,79,Ethereum
142,1642024800,70,Ethereum
143,1642028400,82,Ethereum
144,1642032000,73,Ethereum
