,timestamp,extracted_value,query
0,1661212800,61,Ethereum
1,1661216400,67,Ethereum
2,1661220000,56,Ethereum
3,1661223600,59,Ethereum
4,1661227200,73,Ethereum
5,1661230800,85,Ethereum
6,1661234400,87,Ethereum
7,1661238000,67,Ethereum
8,1661241600,67,Ethereum
9,1661245200,68,Ethereum
10,1661248800,68,Ethereum
11,1661252400,65,Ethereum
12,1661256000,72,Ethereum
13,1661259600,67,Ethereum
14,1661263200,69,Ethereum
15,1661266800,68,Ethereum
16,1661270400,75,Ethereum
17,1661274000,69,Ethereum
18,1661277600,71,Ethereum
19,1661281200,84,Ethereum
20,1661284800,80,Ethereum
21,1661288400,85,Ethereum
22,1661292000,67,Ethereum
23,1661295600,63,Ethereum
24,1661299200,67,Ethereum
25,1661302800,59,Ethereum
26,1661306400,68,Ethereum
27,1661310000,56,Ethereum
28,1661313600,59,Ethereum
29,1661317200,61,Ethereum
30,1661320800,71,Ethereum
31,1661324400,67,Ethereum
32,1661328000,79,Ethereum
33,1661331600,72,Ethereum
34,1661335200,68,Ethereum
35,1661338800,66,Ethereum
36,1661342400,66,Ethereum
37,1661346000,72,Ethereum
38,1661349600,68,Ethereum
39,1661353200,79,Ethereum
40,1661356800,76,Ethereum
41,1661360400,61,Ethereum
42,1661364000,55,Ethereum
43,1661367600,76,Ethereum
44,1661371200,80,Ethereum
45,1661374800,75,Ethereum
46,1661378400,66,Ethereum
47,1661382000,53,Ethereum
48,1661385600,62,Ethereum
49,1661389200,71,Ethereum
50,1661392800,59,Ethereum
51,1661396400,51,Ethereum
52,1661400000,63,Ethereum
53,1661403600,77,Ethereum
54,1661407200,79,Ethereum
55,1661410800,71,Ethereum
56,1661414400,78,Ethereum
57,1661418000,74,Ethereum
58,1661421600,73,Ethereum
59,1661425200,76,Ethereum
60,1661428800,72,Ethereum
61,1661432400,65,Ethereum
62,1661436000,67,Ethereum
63,1661439600,70,Ethereum
64,1661443200,64,Ethereum
65,1661446800,67,Ethereum
66,1661450400,71,Ethereum
67,1661454000,67,Ethereum
68,1661457600,82,Ethereum
69,1661461200,79,Ethereum
70,1661464800,70,Ethereum
71,1661468400,62,Ethereum
72,1661472000,67,Ethereum
73,1661475600,66,Ethereum
74,1661479200,61,Ethereum
75,1661482800,70,Ethereum
76,1661486400,59,Ethereum
77,1661490000,78,Ethereum
78,1661493600,62,Ethereum
79,1661497200,72,Ethereum
80,1661500800,60,Ethereum
81,1661504400,60,Ethereum
82,1661508000,58,Ethereum
83,1661511600,69,Ethereum
84,1661515200,69,Ethereum
85,1661518800,73,Ethereum
86,1661522400,74,Ethereum
87,1661526000,75,Ethereum
88,1661529600,76,Ethereum
89,1661533200,77,Ethereum
90,1661536800,76,Ethereum
91,1661540400,100,Ethereum
92,1661544000,75,Ethereum
93,1661547600,80,Ethereum
94,1661551200,72,Ethereum
95,1661554800,78,Ethereum
96,1661558400,76,Ethereum
97,1661562000,73,Ethereum
98,1661565600,70,Ethereum
99,1661569200,66,Ethereum
100,1661572800,69,Ethereum
101,1661576400,73,Ethereum
102,1661580000,80,Ethereum
103,1661583600,79,Ethereum
104,1661587200,77,Ethereum
105,1661590800,75,Ethereum
106,1661594400,86,Ethereum
107,1661598000,61,Ethereum
108,1661601600,69,Ethereum
109,1661605200,60,Ethereum
110,1661608800,66,Ethereum
111,1661612400,64,Ethereum
112,1661616000,74,Ethereum
113,1661619600,75,Ethereum
114,1661623200,75,Ethereum
115,1661626800,68,Ethereum
116,1661630400,89,Ethereum
117,1661634000,84,Ethereum
118,1661637600,86,Ethereum
119,1661641200,69,Ethereum
120,1661644800,60,Ethereum
121,1661648400,59,Ethereum
122,1661652000,57,Ethereum
123,1661655600,48,Ethereum
124,1661659200,71,Ethereum
125,1661662800,70,Ethereum
126,1661666400,76,Ethereum
127,1661670000,58,Ethereum
128,1661673600,62,Ethereum
129,1661677200,67,Ethereum
130,1661680800,53,Ethereum
131,1661684400,57,Ethereum
132,1661688000,70,Ethereum
133,1661691600,51,Ethereum
134,1661695200,62,Ethereum
135,1661698800,60,Ethereum
136,1661702400,61,Ethereum
137,1661706000,59,Ethereum
138,1661709600,70,Ethereum
139,1661713200,81,Ethereum
140,1661716800,73,Ethereum
141,1661720400,69,Ethereum
142,1661724000,67,Ethereum
143,1661727600,68,Ethereum
144,1661731200,79,Ethereum
