,timestamp,extracted_value,query
0,1658102400,40,Ethereum
1,1658106000,47,Ethereum
2,1658109600,50,Ethereum
3,1658113200,74,Ethereum
4,1658116800,68,Ethereum
5,1658120400,81,Ethereum
6,1658124000,75,Ethereum
7,1658127600,76,Ethereum
8,1658131200,80,Ethereum
9,1658134800,78,Ethereum
10,1658138400,80,Ethereum
11,1658142000,79,Ethereum
12,1658145600,71,Ethereum
13,1658149200,79,Ethereum
14,1658152800,77,Ethereum
15,1658156400,73,Ethereum
16,1658160000,88,Ethereum
17,1658163600,85,Ethereum
18,1658167200,72,Ethereum
19,1658170800,88,Ethereum
20,1658174400,80,Ethereum
21,1658178000,82,Ethereum
22,1658181600,81,Ethereum
23,1658185200,94,Ethereum
24,1658188800,100,Ethereum
25,1658192400,75,Ethereum
26,1658196000,75,Ethereum
27,1658199600,66,Ethereum
28,1658203200,76,Ethereum
29,1658206800,72,Ethereum
30,1658210400,78,Ethereum
31,1658214000,66,Ethereum
32,1658217600,68,Ethereum
33,1658221200,67,Ethereum
34,1658224800,77,Ethereum
35,1658228400,80,Ethereum
36,1658232000,70,Ethereum
37,1658235600,73,Ethereum
38,1658239200,72,Ethereum
39,1658242800,68,Ethereum
40,1658246400,75,Ethereum
41,1658250000,78,Ethereum
42,1658253600,74,Ethereum
43,1658257200,78,Ethereum
44,1658260800,83,Ethereum
45,1658264400,91,Ethereum
46,1658268000,87,Ethereum
47,1658271600,75,Ethereum
48,1658275200,60,Ethereum
49,1658278800,62,Ethereum
50,1658282400,59,Ethereum
51,1658286000,58,Ethereum
52,1658289600,64,Ethereum
53,1658293200,72,Ethereum
54,1658296800,71,Ethereum
55,1658300400,76,Ethereum
56,1658304000,69,Ethereum
57,1658307600,72,Ethereum
58,1658311200,76,Ethereum
59,1658314800,72,Ethereum
60,1658318400,76,Ethereum
61,1658322000,79,Ethereum
62,1658325600,76,Ethereum
63,1658329200,86,Ethereum
64,1658332800,67,Ethereum
65,1658336400,75,Ethereum
66,1658340000,79,Ethereum
67,1658343600,77,Ethereum
68,1658347200,78,Ethereum
69,1658350800,83,Ethereum
70,1658354400,67,Ethereum
71,1658358000,63,Ethereum
72,1658361600,53,Ethereum
73,1658365200,51,Ethereum
74,1658368800,56,Ethereum
75,1658372400,53,Ethereum
76,1658376000,67,Ethereum
77,1658379600,76,Ethereum
78,1658383200,62,Ethereum
79,1658386800,59,Ethereum
80,1658390400,56,Ethereum
81,1658394000,61,Ethereum
82,1658397600,70,Ethereum
83,1658401200,68,Ethereum
84,1658404800,66,Ethereum
85,1658408400,66,Ethereum
86,1658412000,61,Ethereum
87,1658415600,60,Ethereum
88,1658419200,65,Ethereum
89,1658422800,67,Ethereum
90,1658426400,75,Ethereum
91,1658430000,70,Ethereum
92,1658433600,79,Ethereum
93,1658437200,82,Ethereum
94,1658440800,68,Ethereum
95,1658444400,64,Ethereum
96,1658448000,44,Ethereum
97,1658451600,50,Ethereum
98,1658455200,49,Ethereum
99,1658458800,53,Ethereum
100,1658462400,56,Ethereum
101,1658466000,64,Ethereum
102,1658469600,61,Ethereum
103,1658473200,65,Ethereum
104,1658476800,61,Ethereum
105,1658480400,73,Ethereum
106,1658484000,63,Ethereum
107,1658487600,75,Ethereum
108,1658491200,68,Ethereum
109,1658494800,57,Ethereum
110,1658498400,60,Ethereum
111,1658502000,57,Ethereum
112,1658505600,57,Ethereum
113,1658509200,56,Ethereum
114,1658512800,64,Ethereum
115,1658516400,56,Ethereum
116,1658520000,68,Ethereum
117,1658523600,60,Ethereum
118,1658527200,57,Ethereum
119,1658530800,50,Ethereum
120,1658534400,53,Ethereum
121,1658538000,34,Ethereum
122,1658541600,53,Ethereum
123,1658545200,50,Ethereum
124,1658548800,38,Ethereum
125,1658552400,45,Ethereum
126,1658556000,63,Ethereum
127,1658559600,53,Ethereum
128,1658563200,57,Ethereum
129,1658566800,47,Ethereum
130,1658570400,53,Ethereum
131,1658574000,47,Ethereum
132,1658577600,56,Ethereum
133,1658581200,49,Ethereum
134,1658584800,50,Ethereum
135,1658588400,47,Ethereum
136,1658592000,45,Ethereum
137,1658595600,51,Ethereum
138,1658599200,50,Ethereum
139,1658602800,59,Ethereum
140,1658606400,55,Ethereum
141,1658610000,62,Ethereum
142,1658613600,51,Ethereum
143,1658617200,45,Ethereum
144,1658620800,47,Ethereum
