,timestamp,extracted_value,query
0,1648771200,71,Ethereum
1,1648774800,72,Ethereum
2,1648778400,75,Ethereum
3,1648782000,61,Ethereum
4,1648785600,73,Ethereum
5,1648789200,73,Ethereum
6,1648792800,81,Ethereum
7,1648796400,66,Ethereum
8,1648800000,77,Ethereum
9,1648803600,57,Ethereum
10,1648807200,60,Ethereum
11,1648810800,76,Ethereum
12,1648814400,66,Ethereum
13,1648818000,67,Ethereum
14,1648821600,72,Ethereum
15,1648825200,80,Ethereum
16,1648828800,87,Ethereum
17,1648832400,76,Ethereum
18,1648836000,88,Ethereum
19,1648839600,88,Ethereum
20,1648843200,84,Ethereum
21,1648846800,89,Ethereum
22,1648850400,93,Ethereum
23,1648854000,86,Ethereum
24,1648857600,73,Ethereum
25,1648861200,79,Ethereum
26,1648864800,64,Ethereum
27,1648868400,64,Ethereum
28,1648872000,81,Ethereum
29,1648875600,73,Ethereum
30,1648879200,87,Ethereum
31,1648882800,88,Ethereum
32,1648886400,80,Ethereum
33,1648890000,80,Ethereum
34,1648893600,78,Ethereum
35,1648897200,76,Ethereum
36,1648900800,71,Ethereum
37,1648904400,77,Ethereum
38,1648908000,71,Ethereum
39,1648911600,74,Ethereum
40,1648915200,68,Ethereum
41,1648918800,72,Ethereum
42,1648922400,77,Ethereum
43,1648926000,72,Ethereum
44,1648929600,76,Ethereum
45,1648933200,87,Ethereum
46,1648936800,83,Ethereum
47,1648940400,72,Ethereum
48,1648944000,66,Ethereum
49,1648947600,67,Ethereum
50,1648951200,63,Ethereum
51,1648954800,61,Ethereum
52,1648958400,63,Ethereum
53,1648962000,69,Ethereum
54,1648965600,71,Ethereum
55,1648969200,72,Ethereum
56,1648972800,71,Ethereum
57,1648976400,70,Ethereum
58,1648980000,71,Ethereum
59,1648983600,73,Ethereum
60,1648987200,71,Ethereum
61,1648990800,75,Ethereum
62,1648994400,66,Ethereum
63,1648998000,69,Ethereum
64,1649001600,74,Ethereum
65,1649005200,76,Ethereum
66,1649008800,71,Ethereum
67,1649012400,80,Ethereum
68,1649016000,77,Ethereum
69,1649019600,100,Ethereum
70,1649023200,92,Ethereum
71,1649026800,92,Ethereum
72,1649030400,71,Ethereum
73,1649034000,71,Ethereum
74,1649037600,68,Ethereum
75,1649041200,76,Ethereum
76,1649044800,67,Ethereum
77,1649048400,71,Ethereum
78,1649052000,90,Ethereum
79,1649055600,65,Ethereum
80,1649059200,76,Ethereum
81,1649062800,78,Ethereum
82,1649066400,73,Ethereum
83,1649070000,71,Ethereum
84,1649073600,73,Ethereum
85,1649077200,78,Ethereum
86,1649080800,75,Ethereum
87,1649084400,73,Ethereum
88,1649088000,73,Ethereum
89,1649091600,71,Ethereum
90,1649095200,79,Ethereum
91,1649098800,82,Ethereum
92,1649102400,93,Ethereum
93,1649106000,91,Ethereum
94,1649109600,78,Ethereum
95,1649113200,78,Ethereum
96,1649116800,62,Ethereum
97,1649120400,71,Ethereum
98,1649124000,65,Ethereum
99,1649127600,74,Ethereum
100,1649131200,82,Ethereum
101,1649134800,81,Ethereum
102,1649138400,76,Ethereum
103,1649142000,82,Ethereum
104,1649145600,73,Ethereum
105,1649149200,71,Ethereum
106,1649152800,76,Ethereum
107,1649156400,79,Ethereum
108,1649160000,66,Ethereum
109,1649163600,72,Ethereum
110,1649167200,73,Ethereum
111,1649170800,68,Ethereum
112,1649174400,66,Ethereum
113,1649178000,71,Ethereum
114,1649181600,63,Ethereum
115,1649185200,81,Ethereum
116,1649188800,82,Ethereum
117,1649192400,67,Ethereum
118,1649196000,75,Ethereum
119,1649199600,72,Ethereum
120,1649203200,69,Ethereum
121,1649206800,71,Ethereum
122,1649210400,76,Ethereum
123,1649214000,74,Ethereum
124,1649217600,71,Ethereum
125,1649221200,77,Ethereum
126,1649224800,74,Ethereum
127,1649228400,71,Ethereum
128,1649232000,70,Ethereum
129,1649235600,68,Ethereum
130,1649239200,70,Ethereum
131,1649242800,67,Ethereum
132,1649246400,69,Ethereum
133,1649250000,71,Ethereum
134,1649253600,77,Ethereum
135,1649257200,77,Ethereum
136,1649260800,75,Ethereum
137,1649264400,75,Ethereum
138,1649268000,74,Ethereum
139,1649271600,85,Ethereum
140,1649275200,77,Ethereum
141,1649278800,84,Ethereum
142,1649282400,77,Ethereum
143,1649286000,88,Ethereum
144,1649289600,68,Ethereum
