,timestamp,extracted_value,query
0,1669507200,47,Ethereum
1,1669510800,47,Ethereum
2,1669514400,40,Ethereum
3,1669518000,35,Ethereum
4,1669521600,54,Ethereum
5,1669525200,45,Ethereum
6,1669528800,48,Ethereum
7,1669532400,63,Ethereum
8,1669536000,61,Ethereum
9,1669539600,52,Ethereum
10,1669543200,41,Ethereum
11,1669546800,40,Ethereum
12,1669550400,46,Ethereum
13,1669554000,51,Ethereum
14,1669557600,42,Ethereum
15,1669561200,51,Ethereum
16,1669564800,49,Ethereum
17,1669568400,69,Ethereum
18,1669572000,63,Ethereum
19,1669575600,52,Ethereum
20,1669579200,57,Ethereum
21,1669582800,64,Ethereum
22,1669586400,63,Ethereum
23,1669590000,50,Ethereum
24,1669593600,59,Ethereum
25,1669597200,64,Ethereum
26,1669600800,48,Ethereum
27,1669604400,54,Ethereum
28,1669608000,58,Ethereum
29,1669611600,60,Ethereum
30,1669615200,71,Ethereum
31,1669618800,76,Ethereum
32,1669622400,77,Ethereum
33,1669626000,54,Ethereum
34,1669629600,69,Ethereum
35,1669633200,61,Ethereum
36,1669636800,59,Ethereum
37,1669640400,63,Ethereum
38,1669644000,53,Ethereum
39,1669647600,61,Ethereum
40,1669651200,65,Ethereum
41,1669654800,66,Ethereum
42,1669658400,73,Ethereum
43,1669662000,73,Ethereum
44,1669665600,76,Ethereum
45,1669669200,66,Ethereum
46,1669672800,65,Ethereum
47,1669676400,67,Ethereum
48,1669680000,49,Ethereum
49,1669683600,52,Ethereum
50,1669687200,48,Ethereum
51,1669690800,48,Ethereum
52,1669694400,48,Ethereum
53,1669698000,63,Ethereum
54,1669701600,65,Ethereum
55,1669705200,62,Ethereum
56,1669708800,56,Ethereum
57,1669712400,74,Ethereum
58,1669716000,61,Ethereum
59,1669719600,59,Ethereum
60,1669723200,60,Ethereum
61,1669726800,67,Ethereum
62,1669730400,53,Ethereum
63,1669734000,56,Ethereum
64,1669737600,57,Ethereum
65,1669741200,70,Ethereum
66,1669744800,63,Ethereum
67,1669748400,64,Ethereum
68,1669752000,68,Ethereum
69,1669755600,67,Ethereum
70,1669759200,60,Ethereum
71,1669762800,60,Ethereum
72,1669766400,56,Ethereum
73,1669770000,74,Ethereum
74,1669773600,53,Ethereum
75,1669777200,50,Ethereum
76,1669780800,55,Ethereum
77,1669784400,63,Ethereum
78,1669788000,56,Ethereum
79,1669791600,68,Ethereum
80,1669795200,71,Ethereum
81,1669798800,74,Ethereum
82,1669802400,70,Ethereum
83,1669806000,61,Ethereum
84,1669809600,61,Ethereum
85,1669813200,63,Ethereum
86,1669816800,65,Ethereum
87,1669820400,59,Ethereum
88,1669824000,54,Ethereum
89,1669827600,70,Ethereum
90,1669831200,66,Ethereum
91,1669834800,80,Ethereum
92,1669838400,62,Ethereum
93,1669842000,100,Ethereum
94,1669845600,75,Ethereum
95,1669849200,65,Ethereum
96,1669852800,56,Ethereum
97,1669856400,48,Ethereum
98,1669860000,55,Ethereum
99,1669863600,64,Ethereum
100,1669867200,56,Ethereum
101,1669870800,69,Ethereum
102,1669874400,60,Ethereum
103,1669878000,62,Ethereum
104,1669881600,56,Ethereum
105,1669885200,54,Ethereum
106,1669888800,84,Ethereum
107,1669892400,60,Ethereum
108,1669896000,61,Ethereum
109,1669899600,53,Ethereum
110,1669903200,58,Ethereum
111,1669906800,57,Ethereum
112,1669910400,59,Ethereum
113,1669914000,58,Ethereum
114,1669917600,51,Ethereum
115,1669921200,65,Ethereum
116,1669924800,58,Ethereum
117,1669928400,62,Ethereum
118,1669932000,70,Ethereum
119,1669935600,63,Ethereum
120,1669939200,44,Ethereum
121,1669942800,41,Ethereum
122,1669946400,50,Ethereum
123,1669950000,52,Ethereum
124,1669953600,58,Ethereum
125,1669957200,58,Ethereum
126,1669960800,67,Ethereum
127,1669964400,51,Ethereum
128,1669968000,54,Ethereum
129,1669971600,61,Ethereum
130,1669975200,52,Ethereum
131,1669978800,64,Ethereum
132,1669982400,70,Ethereum
133,1669986000,52,Ethereum
134,1669989600,45,Ethereum
135,1669993200,49,Ethereum
136,1669996800,53,Ethereum
137,1670000400,52,Ethereum
138,1670004000,50,Ethereum
139,1670007600,51,Ethereum
140,1670011200,53,Ethereum
141,1670014800,51,Ethereum
142,1670018400,70,Ethereum
143,1670022000,60,Ethereum
144,1670025600,50,Ethereum
