,timestamp,extracted_value,query
0,1687132800,52,Ethereum
1,1687136400,45,Ethereum
2,1687140000,55,Ethereum
3,1687143600,37,Ethereum
4,1687147200,65,Ethereum
5,1687150800,55,Ethereum
6,1687154400,61,Ethereum
7,1687158000,64,Ethereum
8,1687161600,62,Ethereum
9,1687165200,50,Ethereum
10,1687168800,57,Ethereum
11,1687172400,52,Ethereum
12,1687176000,55,Ethereum
13,1687179600,57,Ethereum
14,1687183200,44,Ethereum
15,1687186800,55,Ethereum
16,1687190400,62,Ethereum
17,1687194000,54,Ethereum
18,1687197600,51,Ethereum
19,1687201200,66,Ethereum
20,1687204800,64,Ethereum
21,1687208400,75,Ethereum
22,1687212000,49,Ethereum
23,1687215600,53,Ethereum
24,1687219200,45,Ethereum
25,1687222800,44,Ethereum
26,1687226400,51,Ethereum
27,1687230000,50,Ethereum
28,1687233600,58,Ethereum
29,1687237200,52,Ethereum
30,1687240800,50,Ethereum
31,1687244400,48,Ethereum
32,1687248000,57,Ethereum
33,1687251600,70,Ethereum
34,1687255200,50,Ethereum
35,1687258800,60,Ethereum
36,1687262400,44,Ethereum
37,1687266000,52,Ethereum
38,1687269600,61,Ethereum
39,1687273200,75,Ethereum
40,1687276800,56,Ethereum
41,1687280400,65,Ethereum
42,1687284000,72,Ethereum
43,1687287600,70,Ethereum
44,1687291200,55,Ethereum
45,1687294800,82,Ethereum
46,1687298400,65,Ethereum
47,1687302000,67,Ethereum
48,1687305600,49,Ethereum
49,1687309200,70,Ethereum
50,1687312800,53,Ethereum
51,1687316400,68,Ethereum
52,1687320000,62,Ethereum
53,1687323600,53,Ethereum
54,1687327200,59,Ethereum
55,1687330800,61,Ethereum
56,1687334400,60,Ethereum
57,1687338000,63,Ethereum
58,1687341600,78,Ethereum
59,1687345200,61,Ethereum
60,1687348800,76,Ethereum
61,1687352400,65,Ethereum
62,1687356000,75,Ethereum
63,1687359600,74,Ethereum
64,1687363200,89,Ethereum
65,1687366800,85,Ethereum
66,1687370400,85,Ethereum
67,1687374000,86,Ethereum
68,1687377600,100,Ethereum
69,1687381200,83,Ethereum
70,1687384800,66,Ethereum
71,1687388400,67,Ethereum
72,1687392000,68,Ethereum
73,1687395600,81,Ethereum
74,1687399200,75,Ethereum
75,1687402800,76,Ethereum
76,1687406400,83,Ethereum
77,1687410000,79,Ethereum
78,1687413600,88,Ethereum
79,1687417200,70,Ethereum
80,1687420800,69,Ethereum
81,1687424400,55,Ethereum
82,1687428000,67,Ethereum
83,1687431600,65,Ethereum
84,1687435200,72,Ethereum
85,1687438800,84,Ethereum
86,1687442400,72,Ethereum
87,1687446000,65,Ethereum
88,1687449600,63,Ethereum
89,1687453200,63,Ethereum
90,1687456800,68,Ethereum
91,1687460400,77,Ethereum
92,1687464000,93,Ethereum
93,1687467600,79,Ethereum
94,1687471200,67,Ethereum
95,1687474800,57,Ethereum
96,1687478400,47,Ethereum
97,1687482000,44,Ethereum
98,1687485600,48,Ethereum
99,1687489200,71,Ethereum
100,1687492800,72,Ethereum
101,1687496400,56,Ethereum
102,1687500000,59,Ethereum
103,1687503600,67,Ethereum
104,1687507200,64,Ethereum
105,1687510800,56,Ethereum
106,1687514400,64,Ethereum
107,1687518000,58,Ethereum
108,1687521600,63,Ethereum
109,1687525200,57,Ethereum
110,1687528800,64,Ethereum
111,1687532400,77,Ethereum
112,1687536000,80,Ethereum
113,1687539600,85,Ethereum
114,1687543200,76,Ethereum
115,1687546800,81,Ethereum
116,1687550400,90,Ethereum
117,1687554000,70,Ethereum
118,1687557600,70,Ethereum
119,1687561200,74,Ethereum
120,1687564800,67,Ethereum
121,1687568400,45,Ethereum
122,1687572000,51,Ethereum
123,1687575600,60,Ethereum
124,1687579200,61,Ethereum
125,1687582800,59,Ethereum
126,1687586400,68,Ethereum
127,1687590000,59,Ethereum
128,1687593600,55,Ethereum
129,1687597200,51,Ethereum
130,1687600800,53,Ethereum
131,1687604400,49,Ethereum
132,1687608000,59,Ethereum
133,1687611600,50,Ethereum
134,1687615200,53,Ethereum
135,1687618800,60,Ethereum
136,1687622400,58,Ethereum
137,1687626000,62,Ethereum
138,1687629600,55,Ethereum
139,1687633200,73,Ethereum
140,1687636800,61,Ethereum
141,1687640400,75,Ethereum
142,1687644000,49,Ethereum
143,1687647600,55,Ethereum
144,1687651200,55,Ethereum
