,timestamp,extracted_value,query
0,1664841600,72,Ethereum
1,1664845200,69,Ethereum
2,1664848800,79,Ethereum
3,1664852400,89,Ethereum
4,1664856000,99,Ethereum
5,1664859600,74,Ethereum
6,1664863200,93,Ethereum
7,1664866800,96,Ethereum
8,1664870400,86,Ethereum
9,1664874000,92,Ethereum
10,1664877600,80,Ethereum
11,1664881200,84,Ethereum
12,1664884800,78,Ethereum
13,1664888400,79,Ethereum
14,1664892000,72,Ethereum
15,1664895600,91,Ethereum
16,1664899200,84,Ethereum
17,1664902800,93,Ethereum
18,1664906400,94,Ethereum
19,1664910000,92,Ethereum
20,1664913600,100,Ethereum
21,1664917200,94,Ethereum
22,1664920800,92,Ethereum
23,1664924400,89,Ethereum
24,1664928000,78,Ethereum
25,1664931600,67,Ethereum
26,1664935200,62,Ethereum
27,1664938800,69,Ethereum
28,1664942400,78,Ethereum
29,1664946000,69,Ethereum
30,1664949600,100,Ethereum
31,1664953200,85,Ethereum
32,1664956800,83,Ethereum
33,1664960400,72,Ethereum
34,1664964000,71,Ethereum
35,1664967600,90,Ethereum
36,1664971200,69,Ethereum
37,1664974800,72,Ethereum
38,1664978400,70,Ethereum
39,1664982000,78,Ethereum
40,1664985600,83,Ethereum
41,1664989200,77,Ethereum
42,1664992800,80,Ethereum
43,1664996400,82,Ethereum
44,1665000000,84,Ethereum
45,1665003600,77,Ethereum
46,1665007200,75,Ethereum
47,1665010800,69,Ethereum
48,1665014400,64,Ethereum
49,1665018000,65,Ethereum
50,1665021600,64,Ethereum
51,1665025200,54,Ethereum
52,1665028800,71,Ethereum
53,1665032400,86,Ethereum
54,1665036000,77,Ethereum
55,1665039600,66,Ethereum
56,1665043200,72,Ethereum
57,1665046800,63,Ethereum
58,1665050400,84,Ethereum
59,1665054000,74,Ethereum
60,1665057600,81,Ethereum
61,1665061200,81,Ethereum
62,1665064800,77,Ethereum
63,1665068400,80,Ethereum
64,1665072000,66,Ethereum
65,1665075600,76,Ethereum
66,1665079200,81,Ethereum
67,1665082800,85,Ethereum
68,1665086400,73,Ethereum
69,1665090000,80,Ethereum
70,1665093600,86,Ethereum
71,1665097200,67,Ethereum
72,1665100800,64,Ethereum
73,1665104400,58,Ethereum
74,1665108000,60,Ethereum
75,1665111600,67,Ethereum
76,1665115200,60,Ethereum
77,1665118800,77,Ethereum
78,1665122400,78,Ethereum
79,1665126000,64,Ethereum
80,1665129600,72,Ethereum
81,1665133200,68,Ethereum
82,1665136800,74,Ethereum
83,1665140400,68,Ethereum
84,1665144000,70,Ethereum
85,1665147600,69,Ethereum
86,1665151200,79,Ethereum
87,1665154800,76,Ethereum
88,1665158400,72,Ethereum
89,1665162000,65,Ethereum
90,1665165600,82,Ethereum
91,1665169200,79,Ethereum
92,1665172800,84,Ethereum
93,1665176400,72,Ethereum
94,1665180000,72,Ethereum
95,1665183600,69,Ethereum
96,1665187200,56,Ethereum
97,1665190800,50,Ethereum
98,1665194400,62,Ethereum
99,1665198000,53,Ethereum
100,1665201600,61,Ethereum
101,1665205200,74,Ethereum
102,1665208800,55,Ethereum
103,1665212400,61,Ethereum
104,1665216000,69,Ethereum
105,1665219600,61,Ethereum
106,1665223200,68,Ethereum
107,1665226800,59,Ethereum
108,1665230400,61,Ethereum
109,1665234000,56,Ethereum
110,1665237600,53,Ethereum
111,1665241200,58,Ethereum
112,1665244800,58,Ethereum
113,1665248400,63,Ethereum
114,1665252000,64,Ethereum
115,1665255600,56,Ethereum
116,1665259200,57,Ethereum
117,1665262800,65,Ethereum
118,1665266400,62,Ethereum
119,1665270000,67,Ethereum
120,1665273600,62,Ethereum
121,1665277200,52,Ethereum
122,1665280800,54,Ethereum
123,1665284400,43,Ethereum
124,1665288000,38,Ethereum
125,1665291600,65,Ethereum
126,1665295200,75,Ethereum
127,1665298800,65,Ethereum
128,1665302400,48,Ethereum
129,1665306000,68,Ethereum
130,1665309600,64,Ethereum
131,1665313200,67,Ethereum
132,1665316800,57,Ethereum
133,1665320400,55,Ethereum
134,1665324000,56,Ethereum
135,1665327600,59,Ethereum
136,1665331200,62,Ethereum
137,1665334800,62,Ethereum
138,1665338400,59,Ethereum
139,1665342000,69,Ethereum
140,1665345600,76,Ethereum
141,1665349200,70,Ethereum
142,1665352800,49,Ethereum
143,1665356400,58,Ethereum
144,1665360000,57,Ethereum
