symbol,create_time,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
ETHUSDT,2021-12-01 16:00:00,363252.572,1718237942.3520346,1.8153238680110855,0.980712489625,1.6651047974171365,0.978139149925
ETHUSDT,2021-12-01 17:00:00,361144.5695,1695795654.4917414,1.923813149088489,0.982632099475,1.7382135063662034,0.96773458795
ETHUSDT,2021-12-01 18:00:00,359919.99583333335,1682824974.5107462,1.9660241253258601,0.9804381607999999,1.7771801848469437,0.9209618758083334
ETHUSDT,2021-12-01 19:00:00,354912.065,1649081220.5942762,2.00098020433413,0.9742006011416667,1.8138693361322817,1.0243920273583333
ETHUSDT,2021-12-01 20:00:00,352202.34166666673,1625189457.7210035,2.091295498819378,0.9746412755666666,1.8814022483299544,1.1188961963333335
ETHUSDT,2021-12-01 21:00:00,351652.1546666667,1604373954.8923,2.2006508948497543,0.97899825895,1.9628533603526057,1.0198591132333334
ETHUSDT,2021-12-01 22:00:00,353847.4265,1613735266.9139245,2.3052025235129565,0.9831469321833336,2.0634838062766447,1.328818643475
ETHUSDT,2021-12-01 23:00:00,353690.325,1620765252.8689127,2.370713637567675,0.9832546487083333,2.1365267384712623,1.302039779125
ETHUSDT,2021-12-02 00:00:00,353972.1980833334,1617657469.1540623,2.347387593514435,0.9905885891,2.1533084705954857,0.99087696405
ETHUSDT,2021-12-02 01:00:00,354345.28408333333,1625709011.4086828,2.361142433577281,0.9955604154333333,2.1852600039386685,1.12447422605
ETHUSDT,2021-12-02 02:00:00,355023.3064166666,1629058375.0682633,2.4324801625559442,0.9978032082166665,2.2558062706697526,1.1136373170666667
ETHUSDT,2021-12-02 03:00:00,349009.41325,1569504774.6089008,2.5392378753092437,0.9802509042166666,2.292874801011714,1.0507721698333332
ETHUSDT,2021-12-02 04:00:00,349171.5829999999,1574673733.4179192,2.5773479156043244,0.9823142887166667,2.3468971970723387,1.06026904095
ETHUSDT,2021-12-02 05:00:00,351603.7359166667,1592055019.5796478,2.576895071900568,0.9826991486083333,2.365080642445862,1.1453952196583332
ETHUSDT,2021-12-02 06:00:00,353503.7578333333,1598690143.7325208,2.5706252435658166,0.9822174812583334,2.356223233410088,0.8910516668833331
ETHUSDT,2021-12-02 07:00:00,354237.1184166667,1614846698.0427122,2.51808838675031,0.9761344334916666,2.319903978721046,1.1881342083833335
ETHUSDT,2021-12-02 08:00:00,356735.62025,1635146121.5079982,2.4944091503191315,0.9686991367916665,2.320501749848461,1.1161949109583333
ETHUSDT,2021-12-02 09:00:00,358465.8074166667,1641763407.3741868,2.5578028662341743,0.9676629793083333,2.370763227594058,1.000551689375
ETHUSDT,2021-12-02 10:00:00,356681.6196666667,1629465315.8990276,2.607797272467286,0.9683680694166666,2.3969754362222777,1.223619909508333
ETHUSDT,2021-12-02 11:00:00,355416.59575000004,1610456273.4928114,2.7041428513786996,0.974345679925,2.4553972583190258,1.0338960783250002
ETHUSDT,2021-12-02 12:00:00,355292.8231666667,1609773880.822953,2.7724122583065647,0.9760327960666665,2.499620518182888,1.0259516571083334
ETHUSDT,2021-12-02 13:00:00,355670.1798333333,1607715029.955142,2.8196334579830076,0.9780725469666668,2.5493197152763623,1.0082315837750002
ETHUSDT,2021-12-02 14:00:00,353901.34774999996,1609551960.4444363,2.809869443667667,0.9738608454333334,2.550503553765536,1.1563332033166664
ETHUSDT,2021-12-02 15:00:00,351667.1400833333,1604414485.2181518,2.6807730764617097,0.9695806266666667,2.464652007543756,0.8921463074833335
ETHUSDT,2021-12-02 16:00:00,349657.4509166667,1577827286.093623,2.849649469395461,0.9794543366166666,2.6333373797035073,1.0347022668916666
ETHUSDT,2021-12-02 17:00:00,352944.6681666667,1586870410.404199,2.995453141275764,0.9850340933083332,2.7981648484863944,1.0619016934166667
ETHUSDT,2021-12-02 18:00:00,355150.10391666665,1587531402.53769,3.041079266321106,0.9878296128416665,2.830982868448164,1.0054234164833333
ETHUSDT,2021-12-02 19:00:00,352649.54375,1584006747.2199278,3.0721434302112445,0.9804233663249998,2.8480430744240777,0.9266868720833332
ETHUSDT,2021-12-02 20:00:00,351002.15633333335,1584294366.5657997,3.0641471921386274,0.9772740074083334,2.8455312021741945,1.3813168887916667
ETHUSDT,2021-12-02 21:00:00,350042.0925833333,1588667587.750804,2.997125129667842,0.9714384909416668,2.795766411287753,1.1913410072833335
ETHUSDT,2021-12-02 22:00:00,348541.79716666666,1582564699.269476,2.949024394204231,0.9717149645416666,2.7521758997889854,1.1741427040833334
ETHUSDT,2021-12-02 23:00:00,347942.1715,1577878981.0898917,2.9231269727728946,0.9705315544166667,2.7258575890319037,0.7313742645333333
ETHUSDT,2021-12-03 00:00:00,348834.5785833333,1578937329.0083783,2.874557566981782,0.9673610090166668,2.7278864663741778,1.0530310187
ETHUSDT,2021-12-03 01:00:00,349624.72391666664,1580426924.0952466,2.861066900097581,0.9654472253083334,2.727925372661837,0.9860185038416667
ETHUSDT,2021-12-03 02:00:00,348857.189,1572374618.983836,2.8741979481398015,0.9654110613083334,2.7271878078621348,1.013598835225
ETHUSDT,2021-12-03 03:00:00,348382.71191666665,1566235632.5702085,2.9251825592690213,0.9698333316166668,2.77136075194599,1.0138663046
ETHUSDT,2021-12-03 04:00:00,345371.3745833333,1560780397.9003909,2.892018013467504,0.9723020542250002,2.7500217353304364,0.9781513376083334
ETHUSDT,2021-12-03 05:00:00,345410.5971666667,1567076779.7480621,2.8377516273071297,0.9679575425833334,2.6895650829543527,1.02998920235
ETHUSDT,2021-12-03 06:00:00,345861.2386666667,1580517745.6599977,2.677916662292111,0.965769078125,2.559881650202835,1.1033489070583333
ETHUSDT,2021-12-03 07:00:00,346135.0494166667,1580692579.0823886,2.649383644298297,0.9696451871499999,2.5250056230005433,1.0271883638833335
ETHUSDT,2021-12-03 08:00:00,346367.405,1579514948.0316706,2.6780364777477614,0.969203146675,2.5387864892626424,0.9488646319833333
ETHUSDT,2021-12-03 09:00:00,346051.9775,1577836684.4158704,2.689707534004947,0.9670506588666666,2.5532030587971644,1.0996098867999997
ETHUSDT,2021-12-03 10:00:00,349414.9760833333,1604160834.2802022,2.57226531244689,0.9677925851583334,2.47134887454848,0.9538557600833334
ETHUSDT,2021-12-03 11:00:00,348431.1236666667,1601839746.9251049,2.578048610484847,0.9689675979916667,2.477556952581722,1.2327763837416668
ETHUSDT,2021-12-03 12:00:00,349954.76941666665,1612417173.0098019,2.4995815156716366,0.9765372036166666,2.4015892426534684,1.0080075666750001
ETHUSDT,2021-12-03 13:00:00,349650.12591666664,1610664519.8097343,2.4900114419770274,0.97775490335,2.4044794552798217,1.1471467107416669
ETHUSDT,2021-12-03 14:00:00,345908.8225,1583827032.2338784,2.4963354908881525,0.9748217964166667,2.414798620275115,0.9914769138583335
ETHUSDT,2021-12-03 15:00:00,345347.02941666666,1555135331.8464139,2.8465098070707673,0.9790841710583335,2.714879897420936,1.0054816061750003
ETHUSDT,2021-12-03 16:00:00,353926.68058333336,1556300942.946519,3.1340602361800616,0.9912037025666667,2.9242528735310844,1.0336178963166667
ETHUSDT,2021-12-03 17:00:00,359983.44841666665,1564904528.6748445,3.3498292768951488,1.0009774595749998,3.0937631237846657,1.0496160684916667
ETHUSDT,2021-12-03 18:00:00,359356.2835833333,1560170719.95037,3.464546112631453,0.9932853092583334,3.239504304065663,1.007587313375
ETHUSDT,2021-12-03 19:00:00,358611.91225000005,1530423812.1076477,3.5968972008499027,0.98982554095,3.254616132006729,0.8598406023999999
ETHUSDT,2021-12-03 20:00:00,344658.38483333326,1438174935.9996786,3.6325421544811594,0.9685373858499999,3.2057783602101164,1.0457797265083333
ETHUSDT,2021-12-03 21:00:00,337622.31575,1427799447.7060645,3.8124666157712404,0.9516374705333334,3.518016856276008,0.9790628611666667
ETHUSDT,2021-12-03 22:00:00,334414.1264166667,1412224393.4599097,3.80982113614882,0.9520990608500001,3.528946231168676,1.0216380217999999
ETHUSDT,2021-12-03 23:00:00,335271.3254166667,1417428246.754891,3.8323446574653333,0.9519347736833333,3.5817627808517063,1.3867826753583337
ETHUSDT,2021-12-04 00:00:00,337908.65274999995,1418940829.3291278,3.605014413204184,0.9491454167333333,3.577167789484704,0.9403103497249999
ETHUSDT,2021-12-04 01:00:00,339819.51725000003,1413398028.248372,3.4786671945396814,0.9522266897833335,3.4768051956246295,1.121511370333333
ETHUSDT,2021-12-04 02:00:00,341435.0516666667,1418762383.50581,3.5199019737155486,0.9568625052,3.5320246895572356,1.1893050874083333
ETHUSDT,2021-12-04 03:00:00,345033.48575,1420329715.531913,3.584711489202661,0.9616232384916666,3.5933415159001467,0.9758056068833332
ETHUSDT,2021-12-04 04:00:00,346868.5248333334,1415086607.9432595,3.5858545488354623,0.9629310766499999,3.594119178555159,0.9868851888583334
ETHUSDT,2021-12-04 05:00:00,311162.7293333334,1187660250.8105764,3.025314442012487,0.9079580536666667,2.797423105166619,0.921653195811111
ETHUSDT,2021-12-04 06:00:00,292222.7444166667,1130861662.9912007,2.7836760214037315,0.9247507579500001,2.677534346632546,1.0506368759916669
ETHUSDT,2021-12-04 07:00:00,289757.52766666666,1121109255.2599475,2.7030935626028954,0.9247929029416667,2.613947114705896,1.054238468725
ETHUSDT,2021-12-04 08:00:00,288984.18583333335,1137233346.269941,2.645554747839211,0.9108197559166668,2.6408417351411164,1.1224816516
ETHUSDT,2021-12-04 09:00:00,290885.987,1142224147.1468782,2.5828379867261866,0.9084114278166667,2.619756650329642,0.9535887924
ETHUSDT,2021-12-04 10:00:00,290300.93799999997,1136993803.902643,2.5591192770429814,0.9117867898333335,2.604873782531266,1.0246307762166669
ETHUSDT,2021-12-04 11:00:00,287757.9374166667,1115206941.4868016,2.5368451884838668,0.9160343236749999,2.5133864269155763,0.92471890825
ETHUSDT,2021-12-04 12:00:00,284951.0844166667,1115804529.0012212,2.50505376219559,0.9126977367916665,2.4764530188857514,1.001613138725
ETHUSDT,2021-12-04 13:00:00,286697.18225000007,1126694185.2756445,2.467969548669403,0.9239488284833334,2.4581406155683543,1.08689979405
ETHUSDT,2021-12-04 14:00:00,286901.1865,1140481463.008568,2.4163122073966004,0.9211530153833335,2.45133118736149,1.1551782707083336
ETHUSDT,2021-12-04 15:00:00,289296.47658333334,1168055623.1972044,2.4397440193518816,0.9187485483,2.605049060562737,0.9980909108583335
ETHUSDT,2021-12-04 16:00:00,291062.58900000004,1170477010.905582,2.4537357150084804,0.9296268993916668,2.5949973126441406,0.9467068393333333
ETHUSDT,2021-12-04 17:00:00,288916.75491666666,1156420576.3877354,2.4703507853995306,0.9302088306416666,2.587850854688703,1.2618954763166668
ETHUSDT,2021-12-04 18:00:00,287289.71325,1160233580.7315502,2.490131910652458,0.9292440166333331,2.643072769507494,0.9925894354083332
ETHUSDT,2021-12-04 19:00:00,289089.22408333333,1183022184.570131,2.456473274276553,0.9281334639166666,2.690983645240122,1.2020692604333332
ETHUSDT,2021-12-04 20:00:00,291956.124,1199410585.2977462,2.3944895330592755,0.9377653391916666,2.675730658478624,0.9015652430166666
ETHUSDT,2021-12-04 21:00:00,293345.74466666667,1194351685.475118,2.3621508784712835,0.9497496969583334,2.603086829191352,0.9378951439999997
ETHUSDT,2021-12-04 22:00:00,288232.7615833333,1174554322.8798912,2.3575347008496794,0.9456375887916666,2.5969419116477312,1.3942976436333332
ETHUSDT,2021-12-04 23:00:00,288834.7129166666,1180367593.1197793,2.3537115526878742,0.9452752739500001,2.610865732911076,1.1750563265499998
ETHUSDT,2021-12-05 00:00:00,289098.1251666667,1189401760.0630624,2.386471178763564,0.9445092858166667,2.563205753848495,1.0695471498749998
ETHUSDT,2021-12-05 01:00:00,289777.2764166667,1187979394.7868884,2.349508329339552,0.9459927045416666,2.5003408698073724,1.1270928644166667
ETHUSDT,2021-12-05 02:00:00,289605.82033333334,1186892590.3894367,2.330126152039235,0.9464838044999998,2.4713160940174768,0.9496096143333334
ETHUSDT,2021-12-05 03:00:00,289143.6651666666,1196268914.6587288,2.2703547348877806,0.9468215133583334,2.406870248884674,1.1506549921166667
ETHUSDT,2021-12-05 04:00:00,289388.1988333334,1202211984.7087576,2.2275073643747048,0.955291480775,2.373511616852333,1.2003750330833334
ETHUSDT,2021-12-05 05:00:00,290551.9439166666,1214009478.6897812,2.2099937677796095,0.959036646925,2.372401996731837,1.183505131725
ETHUSDT,2021-12-05 06:00:00,294889.89291666663,1239343946.0475264,2.187318461336492,0.9663103761833334,2.365499757782907,1.0893916082083333
ETHUSDT,2021-12-05 07:00:00,299352.73024999996,1261339338.8026855,2.1270411842066124,0.9683231422416666,2.330600131479862,0.9747832750166666
ETHUSDT,2021-12-05 08:00:00,300624.17041666666,1262399967.246237,2.066714230666529,0.9714839777416667,2.232225438076713,1.1310240836166667
ETHUSDT,2021-12-05 09:00:00,297075.7586666667,1244211802.1610005,2.039644249189998,0.9689769136666667,2.190605646748526,1.00438491815
ETHUSDT,2021-12-05 10:00:00,294117.6136666667,1235682350.008632,2.0034510571231077,0.9654004856333334,2.135834919620019,0.973892437275
ETHUSDT,2021-12-05 11:00:00,292871.02624999994,1229791625.540614,1.999817667806923,0.9637637540499999,2.1366497634043484,1.024745783725
ETHUSDT,2021-12-05 12:00:00,289523.35441666667,1221397400.4946773,1.9788104590938949,0.9616070384833334,2.108459269589012,1.0746215005166666
ETHUSDT,2021-12-05 13:00:00,288928.9579166667,1217413311.4085543,1.9661322150234206,0.9632590491416666,2.10517103257652,1.087699962975
ETHUSDT,2021-12-05 14:00:00,285073.532,1184611420.8875768,1.9450244180137186,0.9661947956666666,2.0572962037720552,1.020386647475
ETHUSDT,2021-12-05 15:00:00,277351.639,1131761221.5067103,1.910125164680971,0.9682695381583333,1.9332174611823338,0.971540413625
ETHUSDT,2021-12-05 16:00:00,271747.315,1115054279.560368,1.9644956046782471,0.9569271646916665,1.9908163812215853,1.0730076886750002
ETHUSDT,2021-12-05 17:00:00,274253.772,1132341235.071575,1.9604259068804681,0.9576062615666667,2.004456177228009,1.121340702825
ETHUSDT,2021-12-05 18:00:00,275628.6599166666,1144675893.7511373,1.9063920538489665,0.9601317573999998,1.978953400114194,1.174725393675
ETHUSDT,2021-12-05 19:00:00,272275.9040833333,1122781418.5900626,1.843001616812094,0.9608473125749999,1.9246356709601598,1.1280964671833333
ETHUSDT,2021-12-05 20:00:00,270772.9553333333,1120912897.6444786,1.842644875959467,0.9663322696083333,1.930918996935194,1.1729839574583332
ETHUSDT,2021-12-05 21:00:00,268033.99733333336,1107390084.4197438,1.8309023115622443,0.9657282468249999,1.920618737979818,1.0227645411500002
ETHUSDT,2021-12-05 22:00:00,266837.42374999996,1103834476.608886,1.8188092050773499,0.9665665442583332,1.9078691684232718,0.9683651382083333
ETHUSDT,2021-12-05 23:00:00,265826.61383333337,1111095495.0906088,1.8228089790640274,0.9663791525083334,1.9361239340584733,1.0653102567416666
ETHUSDT,2021-12-06 00:00:00,268962.66066666663,1113433162.0075734,1.8027260932188793,0.9603222670666667,1.9275195890416168,1.0235551078166667
ETHUSDT,2021-12-06 01:00:00,270263.63383333327,1117471926.379298,1.7989294526645374,0.9552021928333333,1.9219792493631231,1.0836756151833333
ETHUSDT,2021-12-06 02:00:00,271288.58775,1125903410.0363967,1.7709029139108372,0.9597433616916665,1.892372091909617,1.1155330518
ETHUSDT,2021-12-06 03:00:00,271737.7580833334,1132018696.8716774,1.7155943570469783,0.9589320876916667,1.8439455467425463,1.1887043057416669
ETHUSDT,2021-12-06 04:00:00,270585.1726666667,1131043451.2876189,1.665635502907433,0.9621664870083334,1.799729762777244,1.0672027239666668
ETHUSDT,2021-12-06 05:00:00,267533.65466666676,1114050460.4360237,1.650568735090309,0.9576718320000001,1.7799471003700391,1.0455126031333333
ETHUSDT,2021-12-06 06:00:00,268269.5418333333,1108486287.6261709,1.6803818327988598,0.9582594553666667,1.7981043403342456,0.8979244759499999
ETHUSDT,2021-12-06 07:00:00,272075.9905,1102516515.8056052,1.7699320766432798,0.9577808593833333,1.873239733956946,1.1422465416166667
ETHUSDT,2021-12-06 08:00:00,269880.1034166667,1092673029.626281,1.883480809331515,0.9612091198,2.0014297425305476,1.075337505075
ETHUSDT,2021-12-06 09:00:00,272330.0530833333,1089483053.1336694,1.946764325930775,0.9550527347833331,2.0385854727391686,0.9547743350000001
ETHUSDT,2021-12-06 10:00:00,277510.20266666665,1099815573.8877432,1.9992897579223357,0.9519439376666665,2.053846539298059,1.0025776527083332
ETHUSDT,2021-12-06 11:00:00,282121.23066666664,1121032591.2441828,2.0584547038178935,0.944365006775,2.1062147979326062,1.1857483260333332
ETHUSDT,2021-12-06 12:00:00,276850.5298333334,1122757494.9257534,1.9307335917804023,0.9312416346666668,2.0201937204515796,0.9858881273
ETHUSDT,2021-12-06 13:00:00,273922.1015,1109335833.1861727,1.8587065737614266,0.9304930145250001,1.9444331610296297,1.0519748416499999
ETHUSDT,2021-12-06 14:00:00,279244.3700833333,1126619025.942672,1.8724946689919468,0.9273196061750001,1.9492109619374418,1.0964803719
ETHUSDT,2021-12-06 15:00:00,280687.13583333336,1139062676.3602164,1.88878830788517,0.9238303608500001,1.949973836488801,1.2185403049083334
ETHUSDT,2021-12-06 16:00:00,280221.25016666664,1156302550.4154973,1.7911267366952435,0.9271994218916667,1.86968587593387,1.1384276261416668
ETHUSDT,2021-12-06 17:00:00,280510.6485833333,1170855269.9363465,1.7209070607508663,0.9341007393916666,1.7969592588629488,0.9961016467166665
ETHUSDT,2021-12-06 18:00:00,278263.13583333336,1160204488.6267312,1.6593909295717937,0.9369891943750002,1.7083946909726044,1.0051146354583333
ETHUSDT,2021-12-06 19:00:00,276737.77425,1161503389.0825834,1.6396636825953106,0.9367510853,1.6928221437801125,1.0427497195250002
ETHUSDT,2021-12-06 20:00:00,275454.7720833333,1158430268.032948,1.6135560231905863,0.9382926503333334,1.6592996402774827,1.2947446232
ETHUSDT,2021-12-06 21:00:00,277756.05391666666,1183370883.7968435,1.600482644072392,0.9338088093250002,1.664579362833711,1.2328812270083336
ETHUSDT,2021-12-06 22:00:00,274257.73049999995,1190909211.1511343,1.6147831129294545,0.9285558040166669,1.7121372689420207,1.0405576477749998
ETHUSDT,2021-12-06 23:00:00,271974.72983333335,1178063693.8164341,1.598111502418881,0.9317788202416666,1.678940627351011,1.0626944624416668
ETHUSDT,2021-12-07 00:00:00,272692.4535,1184783050.3525457,1.607607975611996,0.9335595969749999,1.639104042205835,1.1113287681916666
ETHUSDT,2021-12-07 01:00:00,275190.14725000004,1195546449.3747041,1.589214895339954,0.9338150389666667,1.6165296164702845,1.1159064612916667
ETHUSDT,2021-12-07 02:00:00,275830.2574166667,1194097043.4732468,1.5781144211876652,0.9377530443916666,1.590486715988493,0.9851203778416666
ETHUSDT,2021-12-07 03:00:00,275772.09,1194534835.3064702,1.5807421096202603,0.9410079522333331,1.5841299338907622,1.24861176105
ETHUSDT,2021-12-07 04:00:00,277595.30925,1206105684.99694,1.5636705527581007,0.9394434054166667,1.5703135711668734,1.1388241893666666
ETHUSDT,2021-12-07 05:00:00,277943.7428333334,1208505346.0719693,1.5430586555895192,0.9419619036166668,1.5481653159697808,1.256824639566667
ETHUSDT,2021-12-07 06:00:00,277230.1110833333,1206388100.9462163,1.5329441778691908,0.9464756550916666,1.533264602934343,1.045262506
ETHUSDT,2021-12-07 07:00:00,280665.44433333335,1222300929.572361,1.5071485813153023,0.9491695705666666,1.5151447220534644,1.208756235091667
ETHUSDT,2021-12-07 08:00:00,282724.03199999995,1238807606.2149508,1.4967110533636732,0.94674552845,1.5120536633411545,1.2870338145083335
ETHUSDT,2021-12-07 09:00:00,287379.79900000006,1264091646.1260614,1.4816770679606621,0.9407678614666667,1.5298047011583125,0.9637112387999999
ETHUSDT,2021-12-07 10:00:00,289361.33625,1269968359.0133622,1.4758480736697293,0.9425114918416667,1.5316598449405212,1.3527860158166665
ETHUSDT,2021-12-07 11:00:00,290361.8775,1278463239.8917284,1.479029559487789,0.9422178393666668,1.5415763284549273,1.1903779457666666
ETHUSDT,2021-12-07 12:00:00,289968.08891666663,1267261335.7110262,1.4506523409044456,0.9445229692833333,1.4886509528950571,1.1097765610166666
ETHUSDT,2021-12-07 13:00:00,289949.1520833334,1262766957.3670304,1.4616560275194939,0.9493280296833332,1.4783244545187457,1.0534330101083336
ETHUSDT,2021-12-07 14:00:00,289499.66208333336,1262918132.321232,1.4881230052540477,0.9492688202833333,1.4990201519332238,1.2500829016083332
ETHUSDT,2021-12-07 15:00:00,289597.02375000005,1273678795.1376016,1.4626341985774924,0.94107224465,1.479597408612471,1.1474813400250001
ETHUSDT,2021-12-07 16:00:00,291084.9224166667,1271383064.9483721,1.4409264699929816,0.9370289596416667,1.458151848274726,1.0070035095249998
ETHUSDT,2021-12-07 17:00:00,288399.29308333335,1246925020.9015071,1.476852775618467,0.9405911244,1.4893545624216193,1.0759467142333334
ETHUSDT,2021-12-07 18:00:00,284767.3315833334,1229303155.6219742,1.4980628794160553,0.9386711304666665,1.5048530541180245,1.21650512955
ETHUSDT,2021-12-07 19:00:00,283837.7631666667,1223918827.0826476,1.507501611662435,0.9405220972,1.5122966972765142,1.2071560963583332
ETHUSDT,2021-12-07 20:00:00,282139.52575,1211162529.2107291,1.5252084660021632,0.9440924245416668,1.5209176423084543,0.9875917933333334
ETHUSDT,2021-12-07 21:00:00,278337.1101666666,1197457543.52499,1.5538239262372207,0.9390903002166668,1.5432098856362941,1.1383548927333333
ETHUSDT,2021-12-07 22:00:00,275728.45441666665,1180397052.779638,1.5425875716141617,0.9369582372416666,1.5371779335060347,1.0910316259666666
ETHUSDT,2021-12-07 23:00:00,274699.3555833333,1178893627.219974,1.5496677821862355,0.9422649012416665,1.5507104264658522,1.476721236875
ETHUSDT,2021-12-08 00:00:00,273350.82725000003,1179022439.1419308,1.531154168750593,0.94046189835,1.5791722588522183,1.1309338003916667
ETHUSDT,2021-12-08 01:00:00,273067.6743333333,1180848788.6179433,1.5499548252938897,0.936610795975,1.6207476737716562,1.1057987407416667
ETHUSDT,2021-12-08 02:00:00,271847.4926666667,1174724469.9051907,1.5530982154626851,0.9354304582,1.6249244969348142,0.9877654381499998
ETHUSDT,2021-12-08 03:00:00,270010.23883333337,1162902983.7420676,1.5636843711927966,0.9358035094499999,1.6272075371316008,1.0505733926749998
ETHUSDT,2021-12-08 04:00:00,269692.86041666666,1161871642.270056,1.5549571575943888,0.93677236535,1.6090505493457778,1.2339842819666667
ETHUSDT,2021-12-08 05:00:00,271253.3695833333,1174360194.468074,1.5322255111970622,0.9389945508083334,1.5924399596619698,1.135351421825
ETHUSDT,2021-12-08 06:00:00,272455.3665833333,1185545033.6787615,1.5215517814566122,0.9352187220833331,1.592747813218845,1.2793842351083333
ETHUSDT,2021-12-08 07:00:00,272695.50091666664,1187454225.1241841,1.5199431442530977,0.9320590088583334,1.5905777070574485,1.1569295805750002
ETHUSDT,2021-12-08 08:00:00,274198.7010833333,1195977655.4381828,1.5118344068116967,0.9310456799666667,1.5804283192170434,1.1554583430333332
ETHUSDT,2021-12-08 09:00:00,276226.68741666665,1204506944.681034,1.4846451035919739,0.9295678896833333,1.5446351186739762,1.2595069889166666
ETHUSDT,2021-12-08 10:00:00,276079.9106666667,1191796371.7280347,1.5240543373599944,0.9321234546249998,1.5767884760898394,1.1236726833333335
ETHUSDT,2021-12-08 11:00:00,274637.48975000007,1170935485.2433927,1.5835673265111254,0.9305678368083333,1.6075611079063286,1.1169332712666666
ETHUSDT,2021-12-08 12:00:00,272574.31925,1161162529.1425521,1.6423343072671515,0.9253905365416668,1.6584029430933234,1.3492583726083334
ETHUSDT,2021-12-08 13:00:00,272575.41675,1170963379.8871477,1.6496633597933998,0.9276836610333334,1.6807833357447064,0.9707358144999999
ETHUSDT,2021-12-08 14:00:00,277027.0764166667,1209496651.0898526,1.5553316628966556,0.935907003675,1.5863965979068908,1.0837586515333333
ETHUSDT,2021-12-08 15:00:00,281118.3314166666,1242017011.4471843,1.4551061509132113,0.9432449646583333,1.4712751597518148,1.034799487575
ETHUSDT,2021-12-08 16:00:00,283483.0949166667,1247718211.6104386,1.4238320795769706,0.9464536450666667,1.4189104652233935,1.1084410652666667
ETHUSDT,2021-12-08 17:00:00,283104.13775,1242672390.7322598,1.428344897919412,0.9418369413833334,1.4146048659761448,1.0540308516249999
ETHUSDT,2021-12-08 18:00:00,283662.7536666666,1245556460.5598218,1.439824256060925,0.9420958656916666,1.4253013769902168,1.166731108025
ETHUSDT,2021-12-08 19:00:00,282890.8595833333,1243307099.2821925,1.4366117712943325,0.9388817852916667,1.4308667685108265,1.0605474133416666
ETHUSDT,2021-12-08 20:00:00,283201.739,1245654995.3971758,1.442475840879381,0.9387795864416667,1.4415604947433973,1.1913509100833333
ETHUSDT,2021-12-08 21:00:00,282375.9351666667,1244973019.7539494,1.419298472510861,0.9397050390500001,1.4211062355376216,1.2108844089
ETHUSDT,2021-12-08 22:00:00,281653.884,1243154651.1106312,1.4170844594441665,0.9387245734833334,1.41665412971086,1.1786239306333333
ETHUSDT,2021-12-08 23:00:00,282589.6628333333,1246294453.8237212,1.4321012355028309,0.9385451553583334,1.4311708110044359,1.2552481180583335
