,timestamp,extracted_value,query
0,1684540800,83,Bitcoin
1,1684544400,74,Bitcoin
2,1684548000,74,Bitcoin
3,1684551600,74,Bitcoin
4,1684555200,72,Bitcoin
5,1684558800,77,Bitcoin
6,1684562400,70,Bitcoin
7,1684566000,65,Bitcoin
8,1684569600,70,Bitcoin
9,1684573200,68,Bitcoin
10,1684576800,69,Bitcoin
11,1684580400,68,Bitcoin
12,1684584000,68,Bitcoin
13,1684587600,69,Bitcoin
14,1684591200,64,Bitcoin
15,1684594800,71,Bitcoin
16,1684598400,71,Bitcoin
17,1684602000,71,Bitcoin
18,1684605600,71,Bitcoin
19,1684609200,75,Bitcoin
20,1684612800,85,Bitcoin
21,1684616400,81,Bitcoin
22,1684620000,76,Bitcoin
23,1684623600,87,Bitcoin
24,1684627200,82,Bitcoin
25,1684630800,70,Bitcoin
26,1684634400,73,Bitcoin
27,1684638000,72,Bitcoin
28,1684641600,58,Bitcoin
29,1684645200,70,Bitcoin
30,1684648800,68,Bitcoin
31,1684652400,65,Bitcoin
32,1684656000,69,Bitcoin
33,1684659600,73,Bitcoin
34,1684663200,71,Bitcoin
35,1684666800,66,Bitcoin
36,1684670400,73,Bitcoin
37,1684674000,68,Bitcoin
38,1684677600,61,Bitcoin
39,1684681200,68,Bitcoin
40,1684684800,72,Bitcoin
41,1684688400,68,Bitcoin
42,1684692000,70,Bitcoin
43,1684695600,83,Bitcoin
44,1684699200,88,Bitcoin
45,1684702800,93,Bitcoin
46,1684706400,90,Bitcoin
47,1684710000,82,Bitcoin
48,1684713600,81,Bitcoin
49,1684717200,75,Bitcoin
50,1684720800,77,Bitcoin
51,1684724400,78,Bitcoin
52,1684728000,72,Bitcoin
53,1684731600,74,Bitcoin
54,1684735200,74,Bitcoin
55,1684738800,73,Bitcoin
56,1684742400,70,Bitcoin
57,1684746000,75,Bitcoin
58,1684749600,75,Bitcoin
59,1684753200,77,Bitcoin
60,1684756800,83,Bitcoin
61,1684760400,84,Bitcoin
62,1684764000,86,Bitcoin
63,1684767600,85,Bitcoin
64,1684771200,85,Bitcoin
65,1684774800,86,Bitcoin
66,1684778400,86,Bitcoin
67,1684782000,82,Bitcoin
68,1684785600,91,Bitcoin
69,1684789200,93,Bitcoin
70,1684792800,100,Bitcoin
71,1684796400,91,Bitcoin
72,1684800000,88,Bitcoin
73,1684803600,77,Bitcoin
74,1684807200,70,Bitcoin
75,1684810800,79,Bitcoin
76,1684814400,77,Bitcoin
77,1684818000,70,Bitcoin
78,1684821600,70,Bitcoin
79,1684825200,72,Bitcoin
80,1684828800,68,Bitcoin
81,1684832400,73,Bitcoin
82,1684836000,80,Bitcoin
83,1684839600,80,Bitcoin
84,1684843200,75,Bitcoin
85,1684846800,78,Bitcoin
86,1684850400,71,Bitcoin
87,1684854000,75,Bitcoin
88,1684857600,79,Bitcoin
89,1684861200,80,Bitcoin
90,1684864800,78,Bitcoin
91,1684868400,86,Bitcoin
92,1684872000,84,Bitcoin
93,1684875600,81,Bitcoin
94,1684879200,85,Bitcoin
95,1684882800,88,Bitcoin
96,1684886400,80,Bitcoin
97,1684890000,73,Bitcoin
98,1684893600,73,Bitcoin
99,1684897200,76,Bitcoin
100,1684900800,76,Bitcoin
101,1684904400,77,Bitcoin
102,1684908000,77,Bitcoin
103,1684911600,65,Bitcoin
104,1684915200,68,Bitcoin
105,1684918800,68,Bitcoin
106,1684922400,76,Bitcoin
107,1684926000,72,Bitcoin
108,1684929600,78,Bitcoin
109,1684933200,78,Bitcoin
110,1684936800,77,Bitcoin
111,1684940400,85,Bitcoin
112,1684944000,90,Bitcoin
113,1684947600,85,Bitcoin
114,1684951200,77,Bitcoin
115,1684954800,83,Bitcoin
116,1684958400,88,Bitcoin
117,1684962000,99,Bitcoin
118,1684965600,95,Bitcoin
119,1684969200,92,Bitcoin
120,1684972800,84,Bitcoin
121,1684976400,85,Bitcoin
122,1684980000,83,Bitcoin
123,1684983600,82,Bitcoin
124,1684987200,76,Bitcoin
125,1684990800,69,Bitcoin
126,1684994400,68,Bitcoin
127,1684998000,73,Bitcoin
128,1685001600,69,Bitcoin
129,1685005200,71,Bitcoin
130,1685008800,78,Bitcoin
131,1685012400,82,Bitcoin
132,1685016000,76,Bitcoin
133,1685019600,77,Bitcoin
134,1685023200,81,Bitcoin
135,1685026800,84,Bitcoin
136,1685030400,76,Bitcoin
137,1685034000,73,Bitcoin
138,1685037600,77,Bitcoin
139,1685041200,78,Bitcoin
140,1685044800,90,Bitcoin
141,1685048400,94,Bitcoin
142,1685052000,85,Bitcoin
143,1685055600,91,Bitcoin
144,1685059200,89,Bitcoin
