,timestamp,extracted_value,query
0,1680912000,54,Bitcoin
1,1680915600,61,Bitcoin
2,1680919200,56,Bitcoin
3,1680922800,53,Bitcoin
4,1680926400,46,Bitcoin
5,1680930000,49,Bitcoin
6,1680933600,53,Bitcoin
7,1680937200,54,Bitcoin
8,1680940800,48,Bitcoin
9,1680944400,46,Bitcoin
10,1680948000,52,Bitcoin
11,1680951600,44,Bitcoin
12,1680955200,44,Bitcoin
13,1680958800,43,Bitcoin
14,1680962400,43,Bitcoin
15,1680966000,45,Bitcoin
16,1680969600,46,Bitcoin
17,1680973200,49,Bitcoin
18,1680976800,49,Bitcoin
19,1680980400,50,Bitcoin
20,1680984000,55,Bitcoin
21,1680987600,50,Bitcoin
22,1680991200,55,Bitcoin
23,1680994800,51,Bitcoin
24,1680998400,56,Bitcoin
25,1681002000,55,Bitcoin
26,1681005600,48,Bitcoin
27,1681009200,44,Bitcoin
28,1681012800,43,Bitcoin
29,1681016400,44,Bitcoin
30,1681020000,43,Bitcoin
31,1681023600,45,Bitcoin
32,1681027200,45,Bitcoin
33,1681030800,45,Bitcoin
34,1681034400,47,Bitcoin
35,1681038000,48,Bitcoin
36,1681041600,51,Bitcoin
37,1681045200,43,Bitcoin
38,1681048800,45,Bitcoin
39,1681052400,44,Bitcoin
40,1681056000,43,Bitcoin
41,1681059600,45,Bitcoin
42,1681063200,50,Bitcoin
43,1681066800,53,Bitcoin
44,1681070400,57,Bitcoin
45,1681074000,60,Bitcoin
46,1681077600,62,Bitcoin
47,1681081200,55,Bitcoin
48,1681084800,55,Bitcoin
49,1681088400,53,Bitcoin
50,1681092000,50,Bitcoin
51,1681095600,52,Bitcoin
52,1681099200,47,Bitcoin
53,1681102800,47,Bitcoin
54,1681106400,51,Bitcoin
55,1681110000,48,Bitcoin
56,1681113600,48,Bitcoin
57,1681117200,48,Bitcoin
58,1681120800,51,Bitcoin
59,1681124400,52,Bitcoin
60,1681128000,55,Bitcoin
61,1681131600,53,Bitcoin
62,1681135200,56,Bitcoin
63,1681138800,50,Bitcoin
64,1681142400,54,Bitcoin
65,1681146000,76,Bitcoin
66,1681149600,72,Bitcoin
67,1681153200,78,Bitcoin
68,1681156800,78,Bitcoin
69,1681160400,78,Bitcoin
70,1681164000,89,Bitcoin
71,1681167600,80,Bitcoin
72,1681171200,78,Bitcoin
73,1681174800,72,Bitcoin
74,1681178400,100,Bitcoin
75,1681182000,82,Bitcoin
76,1681185600,83,Bitcoin
77,1681189200,79,Bitcoin
78,1681192800,80,Bitcoin
79,1681196400,79,Bitcoin
80,1681200000,83,Bitcoin
81,1681203600,81,Bitcoin
82,1681207200,84,Bitcoin
83,1681210800,77,Bitcoin
84,1681214400,83,Bitcoin
85,1681218000,80,Bitcoin
86,1681221600,81,Bitcoin
87,1681225200,81,Bitcoin
88,1681228800,77,Bitcoin
89,1681232400,79,Bitcoin
90,1681236000,83,Bitcoin
91,1681239600,88,Bitcoin
92,1681243200,88,Bitcoin
93,1681246800,85,Bitcoin
94,1681250400,84,Bitcoin
95,1681254000,81,Bitcoin
96,1681257600,75,Bitcoin
97,1681261200,67,Bitcoin
98,1681264800,69,Bitcoin
99,1681268400,65,Bitcoin
100,1681272000,65,Bitcoin
101,1681275600,67,Bitcoin
102,1681279200,63,Bitcoin
103,1681282800,66,Bitcoin
104,1681286400,61,Bitcoin
105,1681290000,61,Bitcoin
106,1681293600,66,Bitcoin
107,1681297200,67,Bitcoin
108,1681300800,69,Bitcoin
109,1681304400,68,Bitcoin
110,1681308000,71,Bitcoin
111,1681311600,74,Bitcoin
112,1681315200,71,Bitcoin
113,1681318800,62,Bitcoin
114,1681322400,69,Bitcoin
115,1681326000,71,Bitcoin
116,1681329600,71,Bitcoin
117,1681333200,79,Bitcoin
118,1681336800,72,Bitcoin
119,1681340400,67,Bitcoin
120,1681344000,64,Bitcoin
121,1681347600,57,Bitcoin
122,1681351200,56,Bitcoin
123,1681354800,55,Bitcoin
124,1681358400,60,Bitcoin
125,1681362000,60,Bitcoin
126,1681365600,58,Bitcoin
127,1681369200,53,Bitcoin
128,1681372800,55,Bitcoin
129,1681376400,63,Bitcoin
130,1681380000,62,Bitcoin
131,1681383600,69,Bitcoin
132,1681387200,57,Bitcoin
133,1681390800,65,Bitcoin
134,1681394400,67,Bitcoin
135,1681398000,68,Bitcoin
136,1681401600,65,Bitcoin
137,1681405200,67,Bitcoin
138,1681408800,67,Bitcoin
139,1681412400,74,Bitcoin
140,1681416000,74,Bitcoin
141,1681419600,75,Bitcoin
142,1681423200,72,Bitcoin
143,1681426800,67,Bitcoin
144,1681430400,66,Bitcoin
