,timestamp,extracted_value,query
0,1670544000,82,Bitcoin
1,1670547600,76,Bitcoin
2,1670551200,75,Bitcoin
3,1670554800,70,Bitcoin
4,1670558400,78,Bitcoin
5,1670562000,83,Bitcoin
6,1670565600,79,Bitcoin
7,1670569200,79,Bitcoin
8,1670572800,85,Bitcoin
9,1670576400,75,Bitcoin
10,1670580000,77,Bitcoin
11,1670583600,71,Bitcoin
12,1670587200,71,Bitcoin
13,1670590800,67,Bitcoin
14,1670594400,73,Bitcoin
15,1670598000,69,Bitcoin
16,1670601600,60,Bitcoin
17,1670605200,64,Bitcoin
18,1670608800,65,Bitcoin
19,1670612400,63,Bitcoin
20,1670616000,69,Bitcoin
21,1670619600,66,Bitcoin
22,1670623200,78,Bitcoin
23,1670626800,75,Bitcoin
24,1670630400,78,Bitcoin
25,1670634000,63,Bitcoin
26,1670637600,60,Bitcoin
27,1670641200,57,Bitcoin
28,1670644800,58,Bitcoin
29,1670648400,66,Bitcoin
30,1670652000,62,Bitcoin
31,1670655600,62,Bitcoin
32,1670659200,75,Bitcoin
33,1670662800,69,Bitcoin
34,1670666400,66,Bitcoin
35,1670670000,60,Bitcoin
36,1670673600,60,Bitcoin
37,1670677200,66,Bitcoin
38,1670680800,58,Bitcoin
39,1670684400,55,Bitcoin
40,1670688000,55,Bitcoin
41,1670691600,63,Bitcoin
42,1670695200,69,Bitcoin
43,1670698800,56,Bitcoin
44,1670702400,60,Bitcoin
45,1670706000,73,Bitcoin
46,1670709600,77,Bitcoin
47,1670713200,67,Bitcoin
48,1670716800,66,Bitcoin
49,1670720400,62,Bitcoin
50,1670724000,68,Bitcoin
51,1670727600,62,Bitcoin
52,1670731200,60,Bitcoin
53,1670734800,61,Bitcoin
54,1670738400,61,Bitcoin
55,1670742000,75,Bitcoin
56,1670745600,69,Bitcoin
57,1670749200,71,Bitcoin
58,1670752800,69,Bitcoin
59,1670756400,57,Bitcoin
60,1670760000,65,Bitcoin
61,1670763600,59,Bitcoin
62,1670767200,71,Bitcoin
63,1670770800,63,Bitcoin
64,1670774400,72,Bitcoin
65,1670778000,67,Bitcoin
66,1670781600,71,Bitcoin
67,1670785200,80,Bitcoin
68,1670788800,80,Bitcoin
69,1670792400,83,Bitcoin
70,1670796000,80,Bitcoin
71,1670799600,78,Bitcoin
72,1670803200,73,Bitcoin
73,1670806800,76,Bitcoin
74,1670810400,65,Bitcoin
75,1670814000,70,Bitcoin
76,1670817600,77,Bitcoin
77,1670821200,75,Bitcoin
78,1670824800,73,Bitcoin
79,1670828400,73,Bitcoin
80,1670832000,68,Bitcoin
81,1670835600,75,Bitcoin
82,1670839200,72,Bitcoin
83,1670842800,72,Bitcoin
84,1670846400,75,Bitcoin
85,1670850000,76,Bitcoin
86,1670853600,75,Bitcoin
87,1670857200,72,Bitcoin
88,1670860800,77,Bitcoin
89,1670864400,73,Bitcoin
90,1670868000,79,Bitcoin
91,1670871600,83,Bitcoin
92,1670875200,82,Bitcoin
93,1670878800,88,Bitcoin
94,1670882400,83,Bitcoin
95,1670886000,80,Bitcoin
96,1670889600,93,Bitcoin
97,1670893200,79,Bitcoin
98,1670896800,75,Bitcoin
99,1670900400,73,Bitcoin
100,1670904000,79,Bitcoin
101,1670907600,85,Bitcoin
102,1670911200,80,Bitcoin
103,1670914800,80,Bitcoin
104,1670918400,83,Bitcoin
105,1670922000,76,Bitcoin
106,1670925600,86,Bitcoin
107,1670929200,82,Bitcoin
108,1670932800,85,Bitcoin
109,1670936400,95,Bitcoin
110,1670940000,100,Bitcoin
111,1670943600,95,Bitcoin
112,1670947200,99,Bitcoin
113,1670950800,90,Bitcoin
114,1670954400,91,Bitcoin
115,1670958000,79,Bitcoin
116,1670961600,84,Bitcoin
117,1670965200,98,Bitcoin
118,1670968800,93,Bitcoin
119,1670972400,91,Bitcoin
120,1670976000,89,Bitcoin
121,1670979600,84,Bitcoin
122,1670983200,84,Bitcoin
123,1670986800,77,Bitcoin
124,1670990400,74,Bitcoin
125,1670994000,85,Bitcoin
126,1670997600,88,Bitcoin
127,1671001200,77,Bitcoin
128,1671004800,78,Bitcoin
129,1671008400,81,Bitcoin
130,1671012000,75,Bitcoin
131,1671015600,75,Bitcoin
132,1671019200,77,Bitcoin
133,1671022800,80,Bitcoin
134,1671026400,88,Bitcoin
135,1671030000,91,Bitcoin
136,1671033600,91,Bitcoin
137,1671037200,93,Bitcoin
138,1671040800,96,Bitcoin
139,1671044400,89,Bitcoin
140,1671048000,86,Bitcoin
141,1671051600,97,Bitcoin
142,1671055200,95,Bitcoin
143,1671058800,89,Bitcoin
144,1671062400,79,Bitcoin
