,timestamp,extracted_value,query
0,1678838400,67,Bitcoin
1,1678842000,57,Bitcoin
2,1678845600,59,Bitcoin
3,1678849200,54,Bitcoin
4,1678852800,58,Bitcoin
5,1678856400,56,Bitcoin
6,1678860000,60,Bitcoin
7,1678863600,58,Bitcoin
8,1678867200,58,Bitcoin
9,1678870800,57,Bitcoin
10,1678874400,62,Bitcoin
11,1678878000,63,Bitcoin
12,1678881600,68,Bitcoin
13,1678885200,72,Bitcoin
14,1678888800,70,Bitcoin
15,1678892400,71,Bitcoin
16,1678896000,72,Bitcoin
17,1678899600,74,Bitcoin
18,1678903200,68,Bitcoin
19,1678906800,70,Bitcoin
20,1678910400,71,Bitcoin
21,1678914000,69,Bitcoin
22,1678917600,69,Bitcoin
23,1678921200,63,Bitcoin
24,1678924800,59,Bitcoin
25,1678928400,56,Bitcoin
26,1678932000,53,Bitcoin
27,1678935600,50,Bitcoin
28,1678939200,50,Bitcoin
29,1678942800,57,Bitcoin
30,1678946400,59,Bitcoin
31,1678950000,57,Bitcoin
32,1678953600,56,Bitcoin
33,1678957200,54,Bitcoin
34,1678960800,59,Bitcoin
35,1678964400,60,Bitcoin
36,1678968000,57,Bitcoin
37,1678971600,57,Bitcoin
38,1678975200,61,Bitcoin
39,1678978800,59,Bitcoin
40,1678982400,60,Bitcoin
41,1678986000,57,Bitcoin
42,1678989600,60,Bitcoin
43,1678993200,65,Bitcoin
44,1678996800,69,Bitcoin
45,1679000400,69,Bitcoin
46,1679004000,67,Bitcoin
47,1679007600,59,Bitcoin
48,1679011200,56,Bitcoin
49,1679014800,60,Bitcoin
50,1679018400,56,Bitcoin
51,1679022000,54,Bitcoin
52,1679025600,56,Bitcoin
53,1679029200,57,Bitcoin
54,1679032800,57,Bitcoin
55,1679036400,57,Bitcoin
56,1679040000,58,Bitcoin
57,1679043600,59,Bitcoin
58,1679047200,67,Bitcoin
59,1679050800,73,Bitcoin
60,1679054400,70,Bitcoin
61,1679058000,64,Bitcoin
62,1679061600,71,Bitcoin
63,1679065200,71,Bitcoin
64,1679068800,71,Bitcoin
65,1679072400,67,Bitcoin
66,1679076000,69,Bitcoin
67,1679079600,76,Bitcoin
68,1679083200,81,Bitcoin
69,1679086800,80,Bitcoin
70,1679090400,100,Bitcoin
71,1679094000,90,Bitcoin
72,1679097600,80,Bitcoin
73,1679101200,76,Bitcoin
74,1679104800,66,Bitcoin
75,1679108400,70,Bitcoin
76,1679112000,61,Bitcoin
77,1679115600,64,Bitcoin
78,1679119200,72,Bitcoin
79,1679122800,66,Bitcoin
80,1679126400,61,Bitcoin
81,1679130000,62,Bitcoin
82,1679133600,68,Bitcoin
83,1679137200,60,Bitcoin
84,1679140800,67,Bitcoin
85,1679144400,65,Bitcoin
86,1679148000,62,Bitcoin
87,1679151600,67,Bitcoin
88,1679155200,65,Bitcoin
89,1679158800,62,Bitcoin
90,1679162400,67,Bitcoin
91,1679166000,65,Bitcoin
92,1679169600,65,Bitcoin
93,1679173200,74,Bitcoin
94,1679176800,72,Bitcoin
95,1679180400,66,Bitcoin
96,1679184000,64,Bitcoin
97,1679187600,66,Bitcoin
98,1679191200,60,Bitcoin
99,1679194800,54,Bitcoin
100,1679198400,58,Bitcoin
101,1679202000,53,Bitcoin
102,1679205600,61,Bitcoin
103,1679209200,56,Bitcoin
104,1679212800,58,Bitcoin
105,1679216400,56,Bitcoin
106,1679220000,54,Bitcoin
107,1679223600,56,Bitcoin
108,1679227200,59,Bitcoin
109,1679230800,60,Bitcoin
110,1679234400,54,Bitcoin
111,1679238000,64,Bitcoin
112,1679241600,67,Bitcoin
113,1679245200,80,Bitcoin
114,1679248800,78,Bitcoin
115,1679252400,90,Bitcoin
116,1679256000,91,Bitcoin
117,1679259600,83,Bitcoin
118,1679263200,85,Bitcoin
119,1679266800,87,Bitcoin
120,1679270400,73,Bitcoin
121,1679274000,74,Bitcoin
122,1679277600,65,Bitcoin
123,1679281200,64,Bitcoin
124,1679284800,71,Bitcoin
125,1679288400,66,Bitcoin
126,1679292000,69,Bitcoin
127,1679295600,74,Bitcoin
128,1679299200,79,Bitcoin
129,1679302800,80,Bitcoin
130,1679306400,82,Bitcoin
131,1679310000,79,Bitcoin
132,1679313600,82,Bitcoin
133,1679317200,80,Bitcoin
134,1679320800,78,Bitcoin
135,1679324400,79,Bitcoin
136,1679328000,80,Bitcoin
137,1679331600,78,Bitcoin
138,1679335200,82,Bitcoin
139,1679338800,81,Bitcoin
140,1679342400,91,Bitcoin
141,1679346000,95,Bitcoin
142,1679349600,85,Bitcoin
143,1679353200,82,Bitcoin
144,1679356800,73,Bitcoin
