,timestamp,extracted_value,query
0,1658620800,61,Bitcoin
1,1658624400,58,Bitcoin
2,1658628000,55,Bitcoin
3,1658631600,51,Bitcoin
4,1658635200,56,Bitcoin
5,1658638800,59,Bitcoin
6,1658642400,66,Bitcoin
7,1658646000,65,Bitcoin
8,1658649600,60,Bitcoin
9,1658653200,63,Bitcoin
10,1658656800,67,Bitcoin
11,1658660400,62,Bitcoin
12,1658664000,63,Bitcoin
13,1658667600,61,Bitcoin
14,1658671200,62,Bitcoin
15,1658674800,62,Bitcoin
16,1658678400,68,Bitcoin
17,1658682000,68,Bitcoin
18,1658685600,67,Bitcoin
19,1658689200,74,Bitcoin
20,1658692800,73,Bitcoin
21,1658696400,69,Bitcoin
22,1658700000,72,Bitcoin
23,1658703600,73,Bitcoin
24,1658707200,66,Bitcoin
25,1658710800,67,Bitcoin
26,1658714400,64,Bitcoin
27,1658718000,69,Bitcoin
28,1658721600,67,Bitcoin
29,1658725200,70,Bitcoin
30,1658728800,73,Bitcoin
31,1658732400,68,Bitcoin
32,1658736000,67,Bitcoin
33,1658739600,66,Bitcoin
34,1658743200,71,Bitcoin
35,1658746800,71,Bitcoin
36,1658750400,78,Bitcoin
37,1658754000,78,Bitcoin
38,1658757600,80,Bitcoin
39,1658761200,73,Bitcoin
40,1658764800,74,Bitcoin
41,1658768400,75,Bitcoin
42,1658772000,82,Bitcoin
43,1658775600,81,Bitcoin
44,1658779200,95,Bitcoin
45,1658782800,85,Bitcoin
46,1658786400,74,Bitcoin
47,1658790000,79,Bitcoin
48,1658793600,75,Bitcoin
49,1658797200,73,Bitcoin
50,1658800800,68,Bitcoin
51,1658804400,71,Bitcoin
52,1658808000,67,Bitcoin
53,1658811600,71,Bitcoin
54,1658815200,69,Bitcoin
55,1658818800,68,Bitcoin
56,1658822400,70,Bitcoin
57,1658826000,72,Bitcoin
58,1658829600,68,Bitcoin
59,1658833200,72,Bitcoin
60,1658836800,71,Bitcoin
61,1658840400,81,Bitcoin
62,1658844000,81,Bitcoin
63,1658847600,83,Bitcoin
64,1658851200,77,Bitcoin
65,1658854800,74,Bitcoin
66,1658858400,76,Bitcoin
67,1658862000,84,Bitcoin
68,1658865600,87,Bitcoin
69,1658869200,88,Bitcoin
70,1658872800,75,Bitcoin
71,1658876400,69,Bitcoin
72,1658880000,66,Bitcoin
73,1658883600,61,Bitcoin
74,1658887200,59,Bitcoin
75,1658890800,60,Bitcoin
76,1658894400,69,Bitcoin
77,1658898000,63,Bitcoin
78,1658901600,67,Bitcoin
79,1658905200,65,Bitcoin
80,1658908800,64,Bitcoin
81,1658912400,59,Bitcoin
82,1658916000,67,Bitcoin
83,1658919600,71,Bitcoin
84,1658923200,70,Bitcoin
85,1658926800,72,Bitcoin
86,1658930400,68,Bitcoin
87,1658934000,72,Bitcoin
88,1658937600,71,Bitcoin
89,1658941200,74,Bitcoin
90,1658944800,91,Bitcoin
91,1658948400,98,Bitcoin
92,1658952000,100,Bitcoin
93,1658955600,94,Bitcoin
94,1658959200,81,Bitcoin
95,1658962800,71,Bitcoin
96,1658966400,71,Bitcoin
97,1658970000,62,Bitcoin
98,1658973600,61,Bitcoin
99,1658977200,75,Bitcoin
100,1658980800,72,Bitcoin
101,1658984400,76,Bitcoin
102,1658988000,70,Bitcoin
103,1658991600,74,Bitcoin
104,1658995200,70,Bitcoin
105,1658998800,75,Bitcoin
106,1659002400,75,Bitcoin
107,1659006000,73,Bitcoin
108,1659009600,76,Bitcoin
109,1659013200,76,Bitcoin
110,1659016800,79,Bitcoin
111,1659020400,79,Bitcoin
112,1659024000,90,Bitcoin
113,1659027600,86,Bitcoin
114,1659031200,91,Bitcoin
115,1659034800,86,Bitcoin
116,1659038400,90,Bitcoin
117,1659042000,94,Bitcoin
118,1659045600,84,Bitcoin
119,1659049200,70,Bitcoin
120,1659052800,76,Bitcoin
121,1659056400,71,Bitcoin
122,1659060000,66,Bitcoin
123,1659063600,70,Bitcoin
124,1659067200,67,Bitcoin
125,1659070800,72,Bitcoin
126,1659074400,75,Bitcoin
127,1659078000,75,Bitcoin
128,1659081600,66,Bitcoin
129,1659085200,67,Bitcoin
130,1659088800,77,Bitcoin
131,1659092400,74,Bitcoin
132,1659096000,78,Bitcoin
133,1659099600,73,Bitcoin
134,1659103200,77,Bitcoin
135,1659106800,75,Bitcoin
136,1659110400,71,Bitcoin
137,1659114000,71,Bitcoin
138,1659117600,77,Bitcoin
139,1659121200,77,Bitcoin
140,1659124800,80,Bitcoin
141,1659128400,88,Bitcoin
142,1659132000,76,Bitcoin
143,1659135600,68,Bitcoin
144,1659139200,64,Bitcoin
