,timestamp,extracted_value,query
0,1652918400,92,Bitcoin
1,1652922000,84,Bitcoin
2,1652925600,91,Bitcoin
3,1652929200,78,Bitcoin
4,1652932800,85,Bitcoin
5,1652936400,92,Bitcoin
6,1652940000,84,Bitcoin
7,1652943600,76,Bitcoin
8,1652947200,85,Bitcoin
9,1652950800,78,Bitcoin
10,1652954400,86,Bitcoin
11,1652958000,88,Bitcoin
12,1652961600,82,Bitcoin
13,1652965200,83,Bitcoin
14,1652968800,86,Bitcoin
15,1652972400,86,Bitcoin
16,1652976000,97,Bitcoin
17,1652979600,87,Bitcoin
18,1652983200,88,Bitcoin
19,1652986800,93,Bitcoin
20,1652990400,100,Bitcoin
21,1652994000,94,Bitcoin
22,1652997600,92,Bitcoin
23,1653001200,79,Bitcoin
24,1653004800,75,Bitcoin
25,1653008400,70,Bitcoin
26,1653012000,70,Bitcoin
27,1653015600,68,Bitcoin
28,1653019200,75,Bitcoin
29,1653022800,76,Bitcoin
30,1653026400,77,Bitcoin
31,1653030000,70,Bitcoin
32,1653033600,75,Bitcoin
33,1653037200,72,Bitcoin
34,1653040800,70,Bitcoin
35,1653044400,74,Bitcoin
36,1653048000,77,Bitcoin
37,1653051600,78,Bitcoin
38,1653055200,74,Bitcoin
39,1653058800,83,Bitcoin
40,1653062400,90,Bitcoin
41,1653066000,91,Bitcoin
42,1653069600,90,Bitcoin
43,1653073200,91,Bitcoin
44,1653076800,90,Bitcoin
45,1653080400,95,Bitcoin
46,1653084000,87,Bitcoin
47,1653087600,83,Bitcoin
48,1653091200,70,Bitcoin
49,1653094800,69,Bitcoin
50,1653098400,72,Bitcoin
51,1653102000,72,Bitcoin
52,1653105600,79,Bitcoin
53,1653109200,74,Bitcoin
54,1653112800,73,Bitcoin
55,1653116400,68,Bitcoin
56,1653120000,65,Bitcoin
57,1653123600,68,Bitcoin
58,1653127200,69,Bitcoin
59,1653130800,76,Bitcoin
60,1653134400,66,Bitcoin
61,1653138000,68,Bitcoin
62,1653141600,68,Bitcoin
63,1653145200,68,Bitcoin
64,1653148800,66,Bitcoin
65,1653152400,69,Bitcoin
66,1653156000,68,Bitcoin
67,1653159600,70,Bitcoin
68,1653163200,67,Bitcoin
69,1653166800,78,Bitcoin
70,1653170400,78,Bitcoin
71,1653174000,66,Bitcoin
72,1653177600,62,Bitcoin
73,1653181200,62,Bitcoin
74,1653184800,55,Bitcoin
75,1653188400,62,Bitcoin
76,1653192000,59,Bitcoin
77,1653195600,62,Bitcoin
78,1653199200,66,Bitcoin
79,1653202800,65,Bitcoin
80,1653206400,67,Bitcoin
81,1653210000,62,Bitcoin
82,1653213600,71,Bitcoin
83,1653217200,66,Bitcoin
84,1653220800,65,Bitcoin
85,1653224400,66,Bitcoin
86,1653228000,63,Bitcoin
87,1653231600,68,Bitcoin
88,1653235200,62,Bitcoin
89,1653238800,64,Bitcoin
90,1653242400,86,Bitcoin
91,1653246000,75,Bitcoin
92,1653249600,78,Bitcoin
93,1653253200,79,Bitcoin
94,1653256800,79,Bitcoin
95,1653260400,68,Bitcoin
96,1653264000,65,Bitcoin
97,1653267600,69,Bitcoin
98,1653271200,65,Bitcoin
99,1653274800,69,Bitcoin
100,1653278400,74,Bitcoin
101,1653282000,70,Bitcoin
102,1653285600,71,Bitcoin
103,1653289200,69,Bitcoin
104,1653292800,72,Bitcoin
105,1653296400,71,Bitcoin
106,1653300000,72,Bitcoin
107,1653303600,71,Bitcoin
108,1653307200,71,Bitcoin
109,1653310800,75,Bitcoin
110,1653314400,78,Bitcoin
111,1653318000,80,Bitcoin
112,1653321600,77,Bitcoin
113,1653325200,78,Bitcoin
114,1653328800,78,Bitcoin
115,1653332400,94,Bitcoin
116,1653336000,99,Bitcoin
117,1653339600,88,Bitcoin
118,1653343200,90,Bitcoin
119,1653346800,79,Bitcoin
120,1653350400,75,Bitcoin
121,1653354000,68,Bitcoin
122,1653357600,64,Bitcoin
123,1653361200,66,Bitcoin
124,1653364800,75,Bitcoin
125,1653368400,86,Bitcoin
126,1653372000,71,Bitcoin
127,1653375600,67,Bitcoin
128,1653379200,73,Bitcoin
129,1653382800,66,Bitcoin
130,1653386400,72,Bitcoin
131,1653390000,80,Bitcoin
132,1653393600,70,Bitcoin
133,1653397200,77,Bitcoin
134,1653400800,85,Bitcoin
135,1653404400,79,Bitcoin
136,1653408000,80,Bitcoin
137,1653411600,75,Bitcoin
138,1653415200,82,Bitcoin
139,1653418800,84,Bitcoin
140,1653422400,85,Bitcoin
141,1653426000,80,Bitcoin
142,1653429600,81,Bitcoin
143,1653433200,73,Bitcoin
144,1653436800,62,Bitcoin
