,timestamp,extracted_value,query
0,1692316800,100,Bitcoin
1,1692320400,84,Bitcoin
2,1692324000,80,Bitcoin
3,1692327600,82,Bitcoin
4,1692331200,81,Bitcoin
5,1692334800,85,Bitcoin
6,1692338400,78,Bitcoin
7,1692342000,83,Bitcoin
8,1692345600,77,Bitcoin
9,1692349200,74,Bitcoin
10,1692352800,84,Bitcoin
11,1692356400,77,Bitcoin
12,1692360000,78,Bitcoin
13,1692363600,76,Bitcoin
14,1692367200,78,Bitcoin
15,1692370800,78,Bitcoin
16,1692374400,74,Bitcoin
17,1692378000,85,Bitcoin
18,1692381600,81,Bitcoin
19,1692385200,74,Bitcoin
20,1692388800,86,Bitcoin
21,1692392400,81,Bitcoin
22,1692396000,76,Bitcoin
23,1692399600,76,Bitcoin
24,1692403200,68,Bitcoin
25,1692406800,72,Bitcoin
26,1692410400,63,Bitcoin
27,1692414000,62,Bitcoin
28,1692417600,61,Bitcoin
29,1692421200,59,Bitcoin
30,1692424800,61,Bitcoin
31,1692428400,55,Bitcoin
32,1692432000,54,Bitcoin
33,1692435600,58,Bitcoin
34,1692439200,61,Bitcoin
35,1692442800,62,Bitcoin
36,1692446400,59,Bitcoin
37,1692450000,55,Bitcoin
38,1692453600,59,Bitcoin
39,1692457200,55,Bitcoin
40,1692460800,59,Bitcoin
41,1692464400,56,Bitcoin
42,1692468000,57,Bitcoin
43,1692471600,57,Bitcoin
44,1692475200,62,Bitcoin
45,1692478800,63,Bitcoin
46,1692482400,62,Bitcoin
47,1692486000,62,Bitcoin
48,1692489600,61,Bitcoin
49,1692493200,57,Bitcoin
50,1692496800,54,Bitcoin
51,1692500400,55,Bitcoin
52,1692504000,55,Bitcoin
53,1692507600,47,Bitcoin
54,1692511200,51,Bitcoin
55,1692514800,50,Bitcoin
56,1692518400,50,Bitcoin
57,1692522000,52,Bitcoin
58,1692525600,49,Bitcoin
59,1692529200,50,Bitcoin
60,1692532800,53,Bitcoin
61,1692536400,50,Bitcoin
62,1692540000,49,Bitcoin
63,1692543600,52,Bitcoin
64,1692547200,50,Bitcoin
65,1692550800,48,Bitcoin
66,1692554400,54,Bitcoin
67,1692558000,53,Bitcoin
68,1692561600,55,Bitcoin
69,1692565200,64,Bitcoin
70,1692568800,63,Bitcoin
71,1692572400,60,Bitcoin
72,1692576000,63,Bitcoin
73,1692579600,54,Bitcoin
74,1692583200,52,Bitcoin
75,1692586800,50,Bitcoin
76,1692590400,49,Bitcoin
77,1692594000,49,Bitcoin
78,1692597600,48,Bitcoin
79,1692601200,46,Bitcoin
80,1692604800,49,Bitcoin
81,1692608400,47,Bitcoin
82,1692612000,51,Bitcoin
83,1692615600,53,Bitcoin
84,1692619200,52,Bitcoin
85,1692622800,52,Bitcoin
86,1692626400,56,Bitcoin
87,1692630000,61,Bitcoin
88,1692633600,62,Bitcoin
89,1692637200,55,Bitcoin
90,1692640800,57,Bitcoin
91,1692644400,61,Bitcoin
92,1692648000,69,Bitcoin
93,1692651600,64,Bitcoin
94,1692655200,68,Bitcoin
95,1692658800,63,Bitcoin
96,1692662400,60,Bitcoin
97,1692666000,59,Bitcoin
98,1692669600,55,Bitcoin
99,1692673200,47,Bitcoin
100,1692676800,51,Bitcoin
101,1692680400,55,Bitcoin
102,1692684000,49,Bitcoin
103,1692687600,44,Bitcoin
104,1692691200,50,Bitcoin
105,1692694800,51,Bitcoin
106,1692698400,52,Bitcoin
107,1692702000,50,Bitcoin
108,1692705600,49,Bitcoin
109,1692709200,53,Bitcoin
110,1692712800,54,Bitcoin
111,1692716400,52,Bitcoin
112,1692720000,64,Bitcoin
113,1692723600,59,Bitcoin
114,1692727200,58,Bitcoin
115,1692730800,64,Bitcoin
116,1692734400,68,Bitcoin
117,1692738000,67,Bitcoin
118,1692741600,68,Bitcoin
119,1692745200,66,Bitcoin
120,1692748800,61,Bitcoin
121,1692752400,61,Bitcoin
122,1692756000,53,Bitcoin
123,1692759600,49,Bitcoin
124,1692763200,49,Bitcoin
125,1692766800,54,Bitcoin
126,1692770400,45,Bitcoin
127,1692774000,43,Bitcoin
128,1692777600,44,Bitcoin
129,1692781200,53,Bitcoin
130,1692784800,52,Bitcoin
131,1692788400,49,Bitcoin
132,1692792000,49,Bitcoin
133,1692795600,51,Bitcoin
134,1692799200,50,Bitcoin
135,1692802800,54,Bitcoin
136,1692806400,60,Bitcoin
137,1692810000,61,Bitcoin
138,1692813600,60,Bitcoin
139,1692817200,61,Bitcoin
140,1692820800,68,Bitcoin
141,1692824400,64,Bitcoin
142,1692828000,67,Bitcoin
143,1692831600,64,Bitcoin
144,1692835200,56,Bitcoin
