,timestamp,extracted_value,query
0,1651881600,22,Bitcoin
1,1651885200,21,Bitcoin
2,1651888800,19,Bitcoin
3,1651892400,21,Bitcoin
4,1651896000,19,Bitcoin
5,1651899600,20,Bitcoin
6,1651903200,23,Bitcoin
7,1651906800,22,Bitcoin
8,1651910400,20,Bitcoin
9,1651914000,20,Bitcoin
10,1651917600,21,Bitcoin
11,1651921200,22,Bitcoin
12,1651924800,20,Bitcoin
13,1651928400,19,Bitcoin
14,1651932000,20,Bitcoin
15,1651935600,19,Bitcoin
16,1651939200,19,Bitcoin
17,1651942800,19,Bitcoin
18,1651946400,20,Bitcoin
19,1651950000,21,Bitcoin
20,1651953600,20,Bitcoin
21,1651957200,25,Bitcoin
22,1651960800,28,Bitcoin
23,1651964400,24,Bitcoin
24,1651968000,24,Bitcoin
25,1651971600,21,Bitcoin
26,1651975200,25,Bitcoin
27,1651978800,24,Bitcoin
28,1651982400,24,Bitcoin
29,1651986000,26,Bitcoin
30,1651989600,27,Bitcoin
31,1651993200,23,Bitcoin
32,1651996800,24,Bitcoin
33,1652000400,22,Bitcoin
34,1652004000,24,Bitcoin
35,1652007600,21,Bitcoin
36,1652011200,23,Bitcoin
37,1652014800,23,Bitcoin
38,1652018400,23,Bitcoin
39,1652022000,23,Bitcoin
40,1652025600,24,Bitcoin
41,1652029200,27,Bitcoin
42,1652032800,29,Bitcoin
43,1652036400,27,Bitcoin
44,1652040000,28,Bitcoin
45,1652043600,31,Bitcoin
46,1652047200,29,Bitcoin
47,1652050800,26,Bitcoin
48,1652054400,25,Bitcoin
49,1652058000,26,Bitcoin
50,1652061600,28,Bitcoin
51,1652065200,30,Bitcoin
52,1652068800,30,Bitcoin
53,1652072400,31,Bitcoin
54,1652076000,32,Bitcoin
55,1652079600,29,Bitcoin
56,1652083200,31,Bitcoin
57,1652086800,30,Bitcoin
58,1652090400,37,Bitcoin
59,1652094000,40,Bitcoin
60,1652097600,38,Bitcoin
61,1652101200,42,Bitcoin
62,1652104800,39,Bitcoin
63,1652108400,45,Bitcoin
64,1652112000,47,Bitcoin
65,1652115600,54,Bitcoin
66,1652119200,63,Bitcoin
67,1652122800,72,Bitcoin
68,1652126400,76,Bitcoin
69,1652130000,68,Bitcoin
70,1652133600,61,Bitcoin
71,1652137200,59,Bitcoin
72,1652140800,66,Bitcoin
73,1652144400,57,Bitcoin
74,1652148000,51,Bitcoin
75,1652151600,47,Bitcoin
76,1652155200,52,Bitcoin
77,1652158800,52,Bitcoin
78,1652162400,50,Bitcoin
79,1652166000,45,Bitcoin
80,1652169600,41,Bitcoin
81,1652173200,40,Bitcoin
82,1652176800,43,Bitcoin
83,1652180400,46,Bitcoin
84,1652184000,42,Bitcoin
85,1652187600,43,Bitcoin
86,1652191200,43,Bitcoin
87,1652194800,42,Bitcoin
88,1652198400,41,Bitcoin
89,1652202000,41,Bitcoin
90,1652205600,39,Bitcoin
91,1652209200,40,Bitcoin
92,1652212800,43,Bitcoin
93,1652216400,46,Bitcoin
94,1652220000,44,Bitcoin
95,1652223600,37,Bitcoin
96,1652227200,36,Bitcoin
97,1652230800,33,Bitcoin
98,1652234400,36,Bitcoin
99,1652238000,34,Bitcoin
100,1652241600,37,Bitcoin
101,1652245200,38,Bitcoin
102,1652248800,36,Bitcoin
103,1652252400,42,Bitcoin
104,1652256000,39,Bitcoin
105,1652259600,37,Bitcoin
106,1652263200,36,Bitcoin
107,1652266800,38,Bitcoin
108,1652270400,45,Bitcoin
109,1652274000,63,Bitcoin
110,1652277600,57,Bitcoin
111,1652281200,47,Bitcoin
112,1652284800,44,Bitcoin
113,1652288400,52,Bitcoin
114,1652292000,58,Bitcoin
115,1652295600,61,Bitcoin
116,1652299200,67,Bitcoin
117,1652302800,85,Bitcoin
118,1652306400,67,Bitcoin
119,1652310000,70,Bitcoin
120,1652313600,58,Bitcoin
121,1652317200,53,Bitcoin
122,1652320800,54,Bitcoin
123,1652324400,57,Bitcoin
124,1652328000,80,Bitcoin
125,1652331600,100,Bitcoin
126,1652335200,85,Bitcoin
127,1652338800,92,Bitcoin
128,1652342400,86,Bitcoin
129,1652346000,77,Bitcoin
130,1652349600,81,Bitcoin
131,1652353200,73,Bitcoin
132,1652356800,72,Bitcoin
133,1652360400,67,Bitcoin
134,1652364000,69,Bitcoin
135,1652367600,69,Bitcoin
136,1652371200,64,Bitcoin
137,1652374800,74,Bitcoin
138,1652378400,75,Bitcoin
139,1652382000,75,Bitcoin
140,1652385600,75,Bitcoin
141,1652389200,83,Bitcoin
142,1652392800,74,Bitcoin
143,1652396400,73,Bitcoin
144,1652400000,61,Bitcoin
