,timestamp,extracted_value,query
0,1664323200,72,BNB
1,1664326800,53,BNB
2,1664330400,60,BNB
3,1664334000,44,BNB
4,1664337600,46,BNB
5,1664341200,52,BNB
6,1664344800,58,BNB
7,1664348400,54,BNB
8,1664352000,70,BNB
9,1664355600,70,BNB
10,1664359200,75,BNB
11,1664362800,62,BNB
12,1664366400,56,BNB
13,1664370000,55,BNB
14,1664373600,64,BNB
15,1664377200,73,BNB
16,1664380800,60,BNB
17,1664384400,58,BNB
18,1664388000,66,BNB
19,1664391600,82,BNB
20,1664395200,71,BNB
21,1664398800,73,BNB
22,1664402400,70,BNB
23,1664406000,61,BNB
24,1664409600,58,BNB
25,1664413200,69,BNB
26,1664416800,73,BNB
27,1664420400,53,BNB
28,1664424000,56,BNB
29,1664427600,52,BNB
30,1664431200,47,BNB
31,1664434800,47,BNB
32,1664438400,74,BNB
33,1664442000,72,BNB
34,1664445600,58,BNB
35,1664449200,60,BNB
36,1664452800,68,BNB
37,1664456400,60,BNB
38,1664460000,67,BNB
39,1664463600,63,BNB
40,1664467200,70,BNB
41,1664470800,79,BNB
42,1664474400,73,BNB
43,1664478000,74,BNB
44,1664481600,96,BNB
45,1664485200,89,BNB
46,1664488800,77,BNB
47,1664492400,61,BNB
48,1664496000,87,BNB
49,1664499600,62,BNB
50,1664503200,67,BNB
51,1664506800,38,BNB
52,1664510400,52,BNB
53,1664514000,65,BNB
54,1664517600,56,BNB
55,1664521200,58,BNB
56,1664524800,62,BNB
57,1664528400,70,BNB
58,1664532000,70,BNB
59,1664535600,69,BNB
60,1664539200,59,BNB
61,1664542800,62,BNB
62,1664546400,73,BNB
63,1664550000,83,BNB
64,1664553600,65,BNB
65,1664557200,68,BNB
66,1664560800,78,BNB
67,1664564400,77,BNB
68,1664568000,75,BNB
69,1664571600,78,BNB
70,1664575200,100,BNB
71,1664578800,82,BNB
72,1664582400,64,BNB
73,1664586000,65,BNB
74,1664589600,67,BNB
75,1664593200,48,BNB
76,1664596800,53,BNB
77,1664600400,48,BNB
78,1664604000,58,BNB
79,1664607600,52,BNB
80,1664611200,67,BNB
81,1664614800,60,BNB
82,1664618400,54,BNB
83,1664622000,48,BNB
84,1664625600,64,BNB
85,1664629200,64,BNB
86,1664632800,62,BNB
87,1664636400,62,BNB
88,1664640000,61,BNB
89,1664643600,62,BNB
90,1664647200,74,BNB
91,1664650800,72,BNB
92,1664654400,73,BNB
93,1664658000,64,BNB
94,1664661600,68,BNB
95,1664665200,60,BNB
96,1664668800,67,BNB
97,1664672400,64,BNB
98,1664676000,63,BNB
99,1664679600,65,BNB
100,1664683200,61,BNB
101,1664686800,44,BNB
102,1664690400,51,BNB
103,1664694000,51,BNB
104,1664697600,55,BNB
105,1664701200,57,BNB
106,1664704800,65,BNB
107,1664708400,67,BNB
108,1664712000,60,BNB
109,1664715600,55,BNB
110,1664719200,56,BNB
111,1664722800,63,BNB
112,1664726400,62,BNB
113,1664730000,70,BNB
114,1664733600,83,BNB
115,1664737200,84,BNB
116,1664740800,61,BNB
117,1664744400,74,BNB
118,1664748000,64,BNB
119,1664751600,69,BNB
120,1664755200,63,BNB
121,1664758800,68,BNB
122,1664762400,49,BNB
123,1664766000,54,BNB
124,1664769600,58,BNB
125,1664773200,51,BNB
126,1664776800,47,BNB
127,1664780400,72,BNB
128,1664784000,73,BNB
129,1664787600,84,BNB
130,1664791200,75,BNB
131,1664794800,71,BNB
132,1664798400,71,BNB
133,1664802000,69,BNB
134,1664805600,76,BNB
135,1664809200,64,BNB
136,1664812800,70,BNB
137,1664816400,84,BNB
138,1664820000,88,BNB
139,1664823600,80,BNB
140,1664827200,91,BNB
141,1664830800,89,BNB
142,1664834400,59,BNB
143,1664838000,58,BNB
144,1664841600,68,BNB
