,timestamp,extracted_value,query
0,1674691200,62,BNB
1,1674694800,66,BNB
2,1674698400,71,BNB
3,1674702000,58,BNB
4,1674705600,50,BNB
5,1674709200,63,BNB
6,1674712800,56,BNB
7,1674716400,46,BNB
8,1674720000,58,BNB
9,1674723600,57,BNB
10,1674727200,54,BNB
11,1674730800,68,BNB
12,1674734400,59,BNB
13,1674738000,65,BNB
14,1674741600,68,BNB
15,1674745200,59,BNB
16,1674748800,69,BNB
17,1674752400,65,BNB
18,1674756000,71,BNB
19,1674759600,54,BNB
20,1674763200,81,BNB
21,1674766800,74,BNB
22,1674770400,80,BNB
23,1674774000,76,BNB
24,1674777600,58,BNB
25,1674781200,70,BNB
26,1674784800,74,BNB
27,1674788400,84,BNB
28,1674792000,54,BNB
29,1674795600,63,BNB
30,1674799200,43,BNB
31,1674802800,54,BNB
32,1674806400,50,BNB
33,1674810000,45,BNB
34,1674813600,49,BNB
35,1674817200,54,BNB
36,1674820800,51,BNB
37,1674824400,54,BNB
38,1674828000,57,BNB
39,1674831600,57,BNB
40,1674835200,57,BNB
41,1674838800,60,BNB
42,1674842400,70,BNB
43,1674846000,75,BNB
44,1674849600,65,BNB
45,1674853200,64,BNB
46,1674856800,76,BNB
47,1674860400,66,BNB
48,1674864000,63,BNB
49,1674867600,82,BNB
50,1674871200,60,BNB
51,1674874800,53,BNB
52,1674878400,48,BNB
53,1674882000,49,BNB
54,1674885600,56,BNB
55,1674889200,48,BNB
56,1674892800,53,BNB
57,1674896400,51,BNB
58,1674900000,54,BNB
59,1674903600,54,BNB
60,1674907200,55,BNB
61,1674910800,42,BNB
62,1674914400,60,BNB
63,1674918000,55,BNB
64,1674921600,57,BNB
65,1674925200,63,BNB
66,1674928800,65,BNB
67,1674932400,70,BNB
68,1674936000,77,BNB
69,1674939600,64,BNB
70,1674943200,80,BNB
71,1674946800,64,BNB
72,1674950400,87,BNB
73,1674954000,62,BNB
74,1674957600,59,BNB
75,1674961200,80,BNB
76,1674964800,56,BNB
77,1674968400,63,BNB
78,1674972000,58,BNB
79,1674975600,56,BNB
80,1674979200,57,BNB
81,1674982800,55,BNB
82,1674986400,64,BNB
83,1674990000,58,BNB
84,1674993600,60,BNB
85,1674997200,65,BNB
86,1675000800,53,BNB
87,1675004400,64,BNB
88,1675008000,65,BNB
89,1675011600,72,BNB
90,1675015200,77,BNB
91,1675018800,94,BNB
92,1675022400,100,BNB
93,1675026000,98,BNB
94,1675029600,95,BNB
95,1675033200,68,BNB
96,1675036800,89,BNB
97,1675040400,73,BNB
98,1675044000,74,BNB
99,1675047600,63,BNB
100,1675051200,71,BNB
101,1675054800,52,BNB
102,1675058400,58,BNB
103,1675062000,52,BNB
104,1675065600,61,BNB
105,1675069200,72,BNB
106,1675072800,64,BNB
107,1675076400,66,BNB
108,1675080000,58,BNB
109,1675083600,62,BNB
110,1675087200,64,BNB
111,1675090800,67,BNB
112,1675094400,64,BNB
113,1675098000,70,BNB
114,1675101600,69,BNB
115,1675105200,77,BNB
116,1675108800,83,BNB
117,1675112400,100,BNB
118,1675116000,88,BNB
119,1675119600,82,BNB
120,1675123200,72,BNB
121,1675126800,78,BNB
122,1675130400,67,BNB
123,1675134000,65,BNB
124,1675137600,73,BNB
125,1675141200,47,BNB
126,1675144800,35,BNB
127,1675148400,53,BNB
128,1675152000,47,BNB
129,1675155600,58,BNB
130,1675159200,46,BNB
131,1675162800,64,BNB
132,1675166400,55,BNB
133,1675170000,52,BNB
134,1675173600,62,BNB
135,1675177200,54,BNB
136,1675180800,63,BNB
137,1675184400,63,BNB
138,1675188000,80,BNB
139,1675191600,72,BNB
140,1675195200,94,BNB
141,1675198800,98,BNB
142,1675202400,89,BNB
143,1675206000,88,BNB
144,1675209600,69,BNB
