,timestamp,extracted_value,query
0,1651881600,66,BNB
1,1651885200,64,BNB
2,1651888800,50,BNB
3,1651892400,56,BNB
4,1651896000,61,BNB
5,1651899600,53,BNB
6,1651903200,56,BNB
7,1651906800,59,BNB
8,1651910400,65,BNB
9,1651914000,48,BNB
10,1651917600,62,BNB
11,1651921200,60,BNB
12,1651924800,53,BNB
13,1651928400,54,BNB
14,1651932000,60,BNB
15,1651935600,59,BNB
16,1651939200,66,BNB
17,1651942800,70,BNB
18,1651946400,66,BNB
19,1651950000,69,BNB
20,1651953600,73,BNB
21,1651957200,63,BNB
22,1651960800,70,BNB
23,1651964400,70,BNB
24,1651968000,69,BNB
25,1651971600,65,BNB
26,1651975200,72,BNB
27,1651978800,70,BNB
28,1651982400,51,BNB
29,1651986000,44,BNB
30,1651989600,59,BNB
31,1651993200,67,BNB
32,1651996800,75,BNB
33,1652000400,63,BNB
34,1652004000,61,BNB
35,1652007600,60,BNB
36,1652011200,61,BNB
37,1652014800,66,BNB
38,1652018400,70,BNB
39,1652022000,64,BNB
40,1652025600,71,BNB
41,1652029200,79,BNB
42,1652032800,83,BNB
43,1652036400,84,BNB
44,1652040000,90,BNB
45,1652043600,73,BNB
46,1652047200,77,BNB
47,1652050800,79,BNB
48,1652054400,62,BNB
49,1652058000,86,BNB
50,1652061600,77,BNB
51,1652065200,62,BNB
52,1652068800,61,BNB
53,1652072400,58,BNB
54,1652076000,66,BNB
55,1652079600,59,BNB
56,1652083200,67,BNB
57,1652086800,82,BNB
58,1652090400,72,BNB
59,1652094000,76,BNB
60,1652097600,61,BNB
61,1652101200,75,BNB
62,1652104800,74,BNB
63,1652108400,77,BNB
64,1652112000,70,BNB
65,1652115600,87,BNB
66,1652119200,91,BNB
67,1652122800,100,BNB
68,1652126400,90,BNB
69,1652130000,96,BNB
70,1652133600,83,BNB
71,1652137200,89,BNB
72,1652140800,92,BNB
73,1652144400,73,BNB
74,1652148000,67,BNB
75,1652151600,76,BNB
76,1652155200,57,BNB
77,1652158800,43,BNB
78,1652162400,65,BNB
79,1652166000,64,BNB
80,1652169600,62,BNB
81,1652173200,73,BNB
82,1652176800,62,BNB
83,1652180400,76,BNB
84,1652184000,69,BNB
85,1652187600,70,BNB
86,1652191200,58,BNB
87,1652194800,69,BNB
88,1652198400,71,BNB
89,1652202000,79,BNB
90,1652205600,74,BNB
91,1652209200,80,BNB
92,1652212800,86,BNB
93,1652216400,85,BNB
94,1652220000,85,BNB
95,1652223600,76,BNB
96,1652227200,79,BNB
97,1652230800,67,BNB
98,1652234400,68,BNB
99,1652238000,70,BNB
100,1652241600,65,BNB
101,1652245200,53,BNB
102,1652248800,55,BNB
103,1652252400,66,BNB
104,1652256000,71,BNB
105,1652259600,64,BNB
106,1652263200,63,BNB
107,1652266800,71,BNB
108,1652270400,73,BNB
109,1652274000,87,BNB
110,1652277600,77,BNB
111,1652281200,78,BNB
112,1652284800,76,BNB
113,1652288400,80,BNB
114,1652292000,87,BNB
115,1652295600,85,BNB
116,1652299200,90,BNB
117,1652302800,88,BNB
118,1652306400,92,BNB
119,1652310000,82,BNB
120,1652313600,82,BNB
121,1652317200,75,BNB
122,1652320800,77,BNB
123,1652324400,69,BNB
124,1652328000,62,BNB
125,1652331600,71,BNB
126,1652335200,69,BNB
127,1652338800,89,BNB
128,1652342400,68,BNB
129,1652346000,84,BNB
130,1652349600,82,BNB
131,1652353200,84,BNB
132,1652356800,73,BNB
133,1652360400,78,BNB
134,1652364000,71,BNB
135,1652367600,62,BNB
136,1652371200,75,BNB
137,1652374800,80,BNB
138,1652378400,69,BNB
139,1652382000,73,BNB
140,1652385600,80,BNB
141,1652389200,82,BNB
142,1652392800,78,BNB
143,1652396400,73,BNB
144,1652400000,71,BNB
