,timestamp,extracted_value,query
0,1688169600,66,BNB
1,1688173200,56,BNB
2,1688176800,60,BNB
3,1688180400,46,BNB
4,1688184000,52,BNB
5,1688187600,49,BNB
6,1688191200,56,BNB
7,1688194800,57,BNB
8,1688198400,48,BNB
9,1688202000,49,BNB
10,1688205600,52,BNB
11,1688209200,47,BNB
12,1688212800,48,BNB
13,1688216400,56,BNB
14,1688220000,56,BNB
15,1688223600,60,BNB
16,1688227200,60,BNB
17,1688230800,68,BNB
18,1688234400,70,BNB
19,1688238000,70,BNB
20,1688241600,65,BNB
21,1688245200,65,BNB
22,1688248800,66,BNB
23,1688252400,58,BNB
24,1688256000,65,BNB
25,1688259600,46,BNB
26,1688263200,51,BNB
27,1688266800,68,BNB
28,1688270400,45,BNB
29,1688274000,56,BNB
30,1688277600,55,BNB
31,1688281200,43,BNB
32,1688284800,49,BNB
33,1688288400,59,BNB
34,1688292000,58,BNB
35,1688295600,61,BNB
36,1688299200,62,BNB
37,1688302800,67,BNB
38,1688306400,72,BNB
39,1688310000,62,BNB
40,1688313600,67,BNB
41,1688317200,72,BNB
42,1688320800,78,BNB
43,1688324400,79,BNB
44,1688328000,83,BNB
45,1688331600,100,BNB
46,1688335200,70,BNB
47,1688338800,68,BNB
48,1688342400,71,BNB
49,1688346000,49,BNB
50,1688349600,60,BNB
51,1688353200,53,BNB
52,1688356800,30,BNB
53,1688360400,47,BNB
54,1688364000,48,BNB
55,1688367600,50,BNB
56,1688371200,57,BNB
57,1688374800,52,BNB
58,1688378400,65,BNB
59,1688382000,56,BNB
60,1688385600,76,BNB
61,1688389200,64,BNB
62,1688392800,66,BNB
63,1688396400,67,BNB
64,1688400000,78,BNB
65,1688403600,68,BNB
66,1688407200,86,BNB
67,1688410800,84,BNB
68,1688414400,71,BNB
69,1688418000,80,BNB
70,1688421600,75,BNB
71,1688425200,72,BNB
72,1688428800,70,BNB
73,1688432400,53,BNB
74,1688436000,56,BNB
75,1688439600,48,BNB
76,1688443200,53,BNB
77,1688446800,43,BNB
78,1688450400,56,BNB
79,1688454000,56,BNB
80,1688457600,53,BNB
81,1688461200,57,BNB
82,1688464800,60,BNB
83,1688468400,51,BNB
84,1688472000,64,BNB
85,1688475600,51,BNB
86,1688479200,62,BNB
87,1688482800,58,BNB
88,1688486400,57,BNB
89,1688490000,67,BNB
90,1688493600,67,BNB
91,1688497200,74,BNB
92,1688500800,80,BNB
93,1688504400,86,BNB
94,1688508000,67,BNB
95,1688511600,70,BNB
96,1688515200,58,BNB
97,1688518800,56,BNB
98,1688522400,47,BNB
99,1688526000,42,BNB
100,1688529600,38,BNB
101,1688533200,39,BNB
102,1688536800,51,BNB
103,1688540400,58,BNB
104,1688544000,53,BNB
105,1688547600,65,BNB
106,1688551200,60,BNB
107,1688554800,57,BNB
108,1688558400,59,BNB
109,1688562000,61,BNB
110,1688565600,58,BNB
111,1688569200,64,BNB
112,1688572800,59,BNB
113,1688576400,68,BNB
114,1688580000,68,BNB
115,1688583600,85,BNB
116,1688587200,69,BNB
117,1688590800,78,BNB
118,1688594400,82,BNB
119,1688598000,76,BNB
120,1688601600,53,BNB
121,1688605200,62,BNB
122,1688608800,57,BNB
123,1688612400,42,BNB
124,1688616000,55,BNB
125,1688619600,46,BNB
126,1688623200,49,BNB
127,1688626800,45,BNB
128,1688630400,57,BNB
129,1688634000,51,BNB
130,1688637600,59,BNB
131,1688641200,52,BNB
132,1688644800,60,BNB
133,1688648400,68,BNB
134,1688652000,62,BNB
135,1688655600,61,BNB
136,1688659200,57,BNB
137,1688662800,61,BNB
138,1688666400,74,BNB
139,1688670000,79,BNB
140,1688673600,66,BNB
141,1688677200,63,BNB
142,1688680800,65,BNB
143,1688684400,56,BNB
144,1688688000,62,BNB
