,timestamp,extracted_value,query
0,1643587200,89,BNB
1,1643590800,75,BNB
2,1643594400,74,BNB
3,1643598000,70,BNB
4,1643601600,67,BNB
5,1643605200,60,BNB
6,1643608800,47,BNB
7,1643612400,50,BNB
8,1643616000,54,BNB
9,1643619600,52,BNB
10,1643623200,58,BNB
11,1643626800,61,BNB
12,1643630400,64,BNB
13,1643634000,50,BNB
14,1643637600,68,BNB
15,1643641200,59,BNB
16,1643644800,68,BNB
17,1643648400,61,BNB
18,1643652000,78,BNB
19,1643655600,89,BNB
20,1643659200,80,BNB
21,1643662800,92,BNB
22,1643666400,83,BNB
23,1643670000,74,BNB
24,1643673600,69,BNB
25,1643677200,85,BNB
26,1643680800,77,BNB
27,1643684400,65,BNB
28,1643688000,70,BNB
29,1643691600,55,BNB
30,1643695200,59,BNB
31,1643698800,48,BNB
32,1643702400,56,BNB
33,1643706000,52,BNB
34,1643709600,72,BNB
35,1643713200,67,BNB
36,1643716800,58,BNB
37,1643720400,60,BNB
38,1643724000,61,BNB
39,1643727600,64,BNB
40,1643731200,66,BNB
41,1643734800,76,BNB
42,1643738400,74,BNB
43,1643742000,74,BNB
44,1643745600,78,BNB
45,1643749200,83,BNB
46,1643752800,79,BNB
47,1643756400,76,BNB
48,1643760000,93,BNB
49,1643763600,78,BNB
50,1643767200,64,BNB
51,1643770800,77,BNB
52,1643774400,62,BNB
53,1643778000,53,BNB
54,1643781600,59,BNB
55,1643785200,47,BNB
56,1643788800,56,BNB
57,1643792400,63,BNB
58,1643796000,61,BNB
59,1643799600,62,BNB
60,1643803200,62,BNB
61,1643806800,59,BNB
62,1643810400,70,BNB
63,1643814000,59,BNB
64,1643817600,63,BNB
65,1643821200,71,BNB
66,1643824800,76,BNB
67,1643828400,72,BNB
68,1643832000,91,BNB
69,1643835600,81,BNB
70,1643839200,86,BNB
71,1643842800,77,BNB
72,1643846400,74,BNB
73,1643850000,85,BNB
74,1643853600,70,BNB
75,1643857200,67,BNB
76,1643860800,53,BNB
77,1643864400,54,BNB
78,1643868000,49,BNB
79,1643871600,49,BNB
80,1643875200,58,BNB
81,1643878800,58,BNB
82,1643882400,55,BNB
83,1643886000,62,BNB
84,1643889600,62,BNB
85,1643893200,63,BNB
86,1643896800,49,BNB
87,1643900400,68,BNB
88,1643904000,69,BNB
89,1643907600,65,BNB
90,1643911200,74,BNB
91,1643914800,68,BNB
92,1643918400,78,BNB
93,1643922000,89,BNB
94,1643925600,76,BNB
95,1643929200,72,BNB
96,1643932800,72,BNB
97,1643936400,80,BNB
98,1643940000,67,BNB
99,1643943600,71,BNB
100,1643947200,56,BNB
101,1643950800,47,BNB
102,1643954400,44,BNB
103,1643958000,50,BNB
104,1643961600,51,BNB
105,1643965200,48,BNB
106,1643968800,50,BNB
107,1643972400,68,BNB
108,1643976000,55,BNB
109,1643979600,49,BNB
110,1643983200,60,BNB
111,1643986800,65,BNB
112,1643990400,70,BNB
113,1643994000,75,BNB
114,1643997600,78,BNB
115,1644001200,76,BNB
116,1644004800,76,BNB
117,1644008400,72,BNB
118,1644012000,79,BNB
119,1644015600,84,BNB
120,1644019200,74,BNB
121,1644022800,100,BNB
122,1644026400,72,BNB
123,1644030000,72,BNB
124,1644033600,80,BNB
125,1644037200,77,BNB
126,1644040800,65,BNB
127,1644044400,58,BNB
128,1644048000,57,BNB
129,1644051600,68,BNB
130,1644055200,58,BNB
131,1644058800,52,BNB
132,1644062400,69,BNB
133,1644066000,56,BNB
134,1644069600,62,BNB
135,1644073200,76,BNB
136,1644076800,75,BNB
137,1644080400,77,BNB
138,1644084000,70,BNB
139,1644087600,75,BNB
140,1644091200,79,BNB
141,1644094800,72,BNB
142,1644098400,72,BNB
143,1644102000,85,BNB
144,1644105600,72,BNB
