,timestamp,extracted_value,query
0,1649808000,73,BNB
1,1649811600,61,BNB
2,1649815200,76,BNB
3,1649818800,65,BNB
4,1649822400,61,BNB
5,1649826000,55,BNB
6,1649829600,58,BNB
7,1649833200,68,BNB
8,1649836800,64,BNB
9,1649840400,69,BNB
10,1649844000,71,BNB
11,1649847600,71,BNB
12,1649851200,70,BNB
13,1649854800,68,BNB
14,1649858400,67,BNB
15,1649862000,65,BNB
16,1649865600,67,BNB
17,1649869200,74,BNB
18,1649872800,65,BNB
19,1649876400,70,BNB
20,1649880000,73,BNB
21,1649883600,80,BNB
22,1649887200,71,BNB
23,1649890800,69,BNB
24,1649894400,79,BNB
25,1649898000,60,BNB
26,1649901600,67,BNB
27,1649905200,68,BNB
28,1649908800,47,BNB
29,1649912400,57,BNB
30,1649916000,64,BNB
31,1649919600,49,BNB
32,1649923200,69,BNB
33,1649926800,66,BNB
34,1649930400,58,BNB
35,1649934000,63,BNB
36,1649937600,69,BNB
37,1649941200,64,BNB
38,1649944800,68,BNB
39,1649948400,63,BNB
40,1649952000,64,BNB
41,1649955600,66,BNB
42,1649959200,69,BNB
43,1649962800,85,BNB
44,1649966400,79,BNB
45,1649970000,80,BNB
46,1649973600,75,BNB
47,1649977200,67,BNB
48,1649980800,58,BNB
49,1649984400,69,BNB
50,1649988000,73,BNB
51,1649991600,80,BNB
52,1649995200,60,BNB
53,1649998800,54,BNB
54,1650002400,56,BNB
55,1650006000,68,BNB
56,1650009600,67,BNB
57,1650013200,79,BNB
58,1650016800,74,BNB
59,1650020400,63,BNB
60,1650024000,64,BNB
61,1650027600,65,BNB
62,1650031200,64,BNB
63,1650034800,77,BNB
64,1650038400,62,BNB
65,1650042000,66,BNB
66,1650045600,67,BNB
67,1650049200,67,BNB
68,1650052800,92,BNB
69,1650056400,76,BNB
70,1650060000,81,BNB
71,1650063600,73,BNB
72,1650067200,75,BNB
73,1650070800,72,BNB
74,1650074400,71,BNB
75,1650078000,59,BNB
76,1650081600,52,BNB
77,1650085200,50,BNB
78,1650088800,65,BNB
79,1650092400,62,BNB
80,1650096000,50,BNB
81,1650099600,55,BNB
82,1650103200,66,BNB
83,1650106800,61,BNB
84,1650110400,56,BNB
85,1650114000,51,BNB
86,1650117600,68,BNB
87,1650121200,59,BNB
88,1650124800,59,BNB
89,1650128400,72,BNB
90,1650132000,69,BNB
91,1650135600,74,BNB
92,1650139200,82,BNB
93,1650142800,69,BNB
94,1650146400,67,BNB
95,1650150000,72,BNB
96,1650153600,69,BNB
97,1650157200,54,BNB
98,1650160800,73,BNB
99,1650164400,67,BNB
100,1650168000,54,BNB
101,1650171600,51,BNB
102,1650175200,54,BNB
103,1650178800,58,BNB
104,1650182400,66,BNB
105,1650186000,67,BNB
106,1650189600,62,BNB
107,1650193200,59,BNB
108,1650196800,55,BNB
109,1650200400,56,BNB
110,1650204000,64,BNB
111,1650207600,74,BNB
112,1650211200,72,BNB
113,1650214800,70,BNB
114,1650218400,72,BNB
115,1650222000,87,BNB
116,1650225600,82,BNB
117,1650229200,81,BNB
118,1650232800,94,BNB
119,1650236400,100,BNB
120,1650240000,89,BNB
121,1650243600,80,BNB
122,1650247200,73,BNB
123,1650250800,74,BNB
124,1650254400,71,BNB
125,1650258000,55,BNB
126,1650261600,55,BNB
127,1650265200,64,BNB
128,1650268800,74,BNB
129,1650272400,68,BNB
130,1650276000,74,BNB
131,1650279600,69,BNB
132,1650283200,67,BNB
133,1650286800,70,BNB
134,1650290400,78,BNB
135,1650294000,79,BNB
136,1650297600,75,BNB
137,1650301200,81,BNB
138,1650304800,85,BNB
139,1650308400,88,BNB
140,1650312000,90,BNB
141,1650315600,83,BNB
142,1650319200,81,BNB
143,1650322800,82,BNB
144,1650326400,80,BNB
