create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-08-13 00:00:00,BTCUSDT,116178.59200000,2833619094.59840000,"","",1.2252990821516865,1.0051526903
2022-08-13 00:05:00,BTCUSDT,116389.84000000,2835635206.93829250,"","",1.2180161085205596,0.6084314099
2022-08-13 00:10:00,BTCUSDT,116554.44100000,2841176060.35414900,"","",1.2137059271159212,1.0008775870
2022-08-13 00:15:00,BTCUSDT,116717.55600000,2843017900.80360000,"","",1.2135616129758955,0.9141387354
2022-08-13 00:20:00,BTCUSDT,116755.46700000,2841863093.42010000,"","",1.20339363028766,0.7435191887
2022-08-13 00:25:00,BTCUSDT,116880.84800000,2846048648.80000000,"","",1.1923232435899223,1.2638151383
2022-08-13 00:30:00,BTCUSDT,116980.73500000,2853484201.18185900,"","",1.1947887009434488,2.0750220745
2022-08-13 00:35:00,BTCUSDT,117146.30600000,2855941097.06483900,"","",1.193147459209408,0.7167570530
2022-08-13 00:40:00,BTCUSDT,117085.71200000,2856188858.52800000,"","",1.1914997285370235,1.6752670455
2022-08-13 00:45:00,BTCUSDT,117049.22600000,2860589444.05920000,"","",1.2030469706134737,2.1022980664
2022-08-13 00:50:00,BTCUSDT,117304.39000000,2862509733.91367700,"","",1.2003897050577548,0.8080428900
2022-08-13 00:55:00,BTCUSDT,117339.18300000,2864448933.64110000,"","",1.198249097977792,0.6061249108
2022-08-13 01:00:00,BTCUSDT,117223.61400000,2868356333.32740000,"","",1.2031195109955737,1.4406151836
2022-08-13 01:05:00,BTCUSDT,117401.18400000,2868920993.28960000,"","",1.197305774939786,0.8069808820
2022-08-13 01:10:00,BTCUSDT,117573.92800000,2879597129.79040000,"","",1.2006904391024291,1.5250848754
2022-08-13 01:15:00,BTCUSDT,117868.54100000,2882874820.06272460,"","",1.199025182778229,0.7047594286
2022-08-13 01:20:00,BTCUSDT,117870.00800000,2886849697.51789500,"","",1.1969750362967453,1.5281546108
2022-08-13 01:25:00,BTCUSDT,118203.06400000,2895750482.17840000,"","",1.193072923984825,0.9201665567
2022-08-13 01:30:00,BTCUSDT,118022.99100000,2889384912.16688350,"","",1.1901071283152913,0.8447773125
2022-08-13 01:35:00,BTCUSDT,117957.73300000,2882543986.22731100,"","",1.1781801922646993,0.4860201139
2022-08-13 01:40:00,BTCUSDT,117984.32400000,2884539745.31400000,"","",1.1707873293100093,0.9589073459
2022-08-13 01:45:00,BTCUSDT,118400.51800000,2908615285.13620000,"","",1.1673652484755028,2.2547940354
2022-08-13 01:50:00,BTCUSDT,118464.15800000,2905102557.26134060,"","",1.1601158000222693,0.7722422269
2022-08-13 01:55:00,BTCUSDT,118517.28900000,2912538673.71720000,"","",1.1598309373522788,1.5615341439
2022-08-13 02:00:00,BTCUSDT,118659.32100000,2912599827.33390000,"","",1.156565726560876,0.8805294811
2022-08-13 02:05:00,BTCUSDT,118782.30800000,2913076338.05151500,"","",1.1489191573839197,0.9937267258
2022-08-13 02:10:00,BTCUSDT,118781.42000000,2913601551.08572340,"","",1.1424646997417724,0.8738763244
2022-08-13 02:15:00,BTCUSDT,118843.51200000,2913320506.60590900,"","",1.1364531750157314,0.9010552059
2022-08-13 02:20:00,BTCUSDT,118746.55100000,2916415292.56000000,"","",1.1302642865896002,1.7636162070
2022-08-13 02:25:00,BTCUSDT,118970.00900000,2922855865.35135100,"","",1.129347279082736,1.0922360021
2022-08-13 02:30:00,BTCUSDT,118967.09800000,2922034170.94660000,"","",1.1267764309855715,0.7632160064
2022-08-13 02:35:00,BTCUSDT,118988.70300000,2921873912.04460000,"","",1.1258854180801694,0.8492416906
2022-08-13 02:40:00,BTCUSDT,118904.05700000,2920521899.04065500,"","",1.1270751256622742,1.5129756635
2022-08-13 02:45:00,BTCUSDT,118971.25100000,2920387298.29700000,"","",1.1233845403560108,0.5685824505
2022-08-13 02:50:00,BTCUSDT,119004.70700000,2923708567.62540800,"","",1.1202307609165585,1.3328640701
2022-08-13 02:55:00,BTCUSDT,118916.51200000,2922848948.44800000,"","",1.1168899431251516,1.7066016237
2022-08-13 03:00:00,BTCUSDT,118834.48500000,2931925089.09970240,"","",1.1202056202878683,2.5949198087
2022-08-13 03:05:00,BTCUSDT,118702.56500000,2920120328.98881530,"","",1.1087370713119216,0.6223537552
2022-08-13 03:10:00,BTCUSDT,119003.63200000,2933998845.87040000,"","",1.1055845001628135,1.5410009081
